id_req,id,peso_arestas
2204355,178925,1
2207825,204500,1
2208116,121948,1
2208118,204411,1
2208267,204448,1
2208325,160534,1
2208345,204444,1
2208636,74305,1
2208653,204488,1
2208657,204488,1
2208658,204488,1
2208659,204488,1
2208912,204444,1
2209047,204542,1
2209251,171619,1
2209304,204497,1
2209427,160558,1
2209593,204488,1
2209594,194260,1
2209663,204572,1
2209792,207176,1
2210165,74371,1
2210264,204415,1
2210892,204404,1
2210900,204488,1
2210908,141408,1
2210917,204488,1
2210918,204488,1
2210919,204488,1
2210920,204488,1
2210921,204564,1
2210922,204564,1
2210926,204517,1
2210928,66828,1
2210976,204514,1
2211133,204502,1
