ano,id_proposicao,id_votacao,id_parlamentar,voto,partido,casa
2019,2192459,168870012,178882,1,PP,camara
2019,2192459,168870012,204561,-1,PSB,camara
2019,2192459,168870012,141408,1,REPUBLICANOS,camara
2019,2192459,168870012,204562,1,PSD,camara
2019,2192459,168870012,204552,-1,PMN,camara
2019,2192459,168870012,204575,1,PDT,camara
2019,2192459,168870012,178884,1,MDB,camara
2019,2192459,168870012,112437,1,MDB,camara
2019,2192459,168870012,204563,1,PL,camara
2019,2192459,168870012,204574,1,PL,camara
2019,2192459,168870012,178886,1,DEM,camara
2019,2192459,168870012,81055,-1,PCdoB,camara
2019,2192459,168870012,204566,1,PATRIOTA,camara
2019,2192459,168870012,204570,1,PL,camara
2019,2192459,168870012,122974,1,PTB,camara
2019,2192459,168870012,178889,-1,PT,camara
2019,2192459,168870012,204549,1,PP,camara
2019,2192459,168870012,133439,-1,PDT,camara
2019,2192459,168870012,204487,-1,PROS,camara
2019,2192459,168870012,204488,-1,PV,camara
2019,2192459,168870012,204542,-1,PSB,camara
2019,2192459,168870012,143632,1,PSD,camara
2019,2192459,168870012,204481,1,PL,camara
2019,2192459,168870012,204541,-1,PDT,camara
2019,2192459,168870012,160669,1,SOLIDARIEDADE,camara
2019,2192459,168870012,204548,1,PSL,camara
2019,2192459,168870012,204533,-1,PDT,camara
2019,2192459,168870012,141464,-1,PT,camara
2019,2192459,168870012,141470,0,PT,camara
2019,2192459,168870012,204550,1,PL,camara
2019,2192459,168870012,74299,-1,PDT,camara
2019,2192459,168870012,178866,-1,PT,camara
2019,2192459,168870012,178997,1,MDB,camara
2019,2192459,168870012,90201,1,PTB,camara
2019,2192459,168870012,204489,-1,PDT,camara
2019,2192459,168870012,74305,1,PSDB,camara
2019,2192459,168870012,195866,1,PROS,camara
2019,2192459,168870012,159237,-1,PT,camara
2019,2192459,168870012,74459,1,PP,camara
2019,2192459,168870012,191923,1,PDT,camara
2019,2192459,168870012,67138,1,PP,camara
2019,2192459,168870012,74317,0,PSD,camara
2019,2192459,168870012,204431,1,MDB,camara
2019,2192459,168870012,204430,1,PP,camara
2019,2192459,168870012,204432,1,SOLIDARIEDADE,camara
2019,2192459,168870012,178925,0,PT,camara
2019,2192459,168870012,109429,1,REPUBLICANOS,camara
2019,2192459,168870012,141428,1,PSD,camara
2019,2192459,168870012,178948,1,PP,camara
2019,2192459,168870012,204473,1,PSL,camara
2019,2192459,168870012,141459,1,PL,camara
2019,2192459,168870012,204453,-1,PT,camara
2019,2192459,168870012,178951,-1,PSB,camara
2019,2192459,168870012,178952,1,MDB,camara
2019,2192459,168870012,160527,1,PP,camara
2019,2192459,168870012,74467,-1,PDT,camara
2019,2192459,168870012,204421,1,PSDB,camara
2019,2192459,168870012,141422,1,DEM,camara
2019,2192459,168870012,204393,-1,PT,camara
2019,2192459,168870012,204394,-1,PSB,camara
2019,2192459,168870012,160674,-1,REPUBLICANOS,camara
2019,2192459,168870012,204420,1,PSL,camara
2019,2192459,168870012,178912,1,PSDB,camara
2019,2192459,168870012,160635,1,PSDB,camara
2019,2192459,168870012,74043,1,PL,camara
2019,2192459,168870012,74044,1,PTB,camara
2019,2192459,168870012,74471,1,PSD,camara
2019,2192459,168870012,204423,1,PSC,camara
2019,2192459,168870012,160665,1,SOLIDARIEDADE,camara
2019,2192459,168870012,204426,-1,PT,camara
2019,2192459,168870012,178916,1,CIDADANIA,camara
2019,2192459,168870012,160528,0,PSB,camara
2019,2192459,168870012,141421,-1,PP,camara
2019,2192459,168870012,72442,1,PSB,camara
2019,2192459,168870012,141431,1,DEM,camara
2019,2192459,168870012,92699,-1,PP,camara
2019,2192459,168870012,204427,1,PL,camara
2019,2192459,168870012,74419,-1,PSB,camara
2019,2192459,168870012,204429,-1,PSB,camara
2019,2192459,168870012,74478,1,PSL,camara
2019,2192459,168870012,204428,0,PT,camara
2019,2192459,168870012,204422,1,REPUBLICANOS,camara
2019,2192459,168870012,160642,1,PATRIOTA,camara
2019,2192459,168870012,141523,1,MDB,camara
2019,2192459,168870012,73801,-1,PCdoB,camara
2019,2192459,168870012,178920,1,PODEMOS,camara
2019,2192459,168870012,178921,1,PL,camara
2019,2192459,168870012,204425,1,REPUBLICANOS,camara
2019,2192459,168870012,178922,-1,PSB,camara
2019,2192459,168870012,157130,-1,PDT,camara
2019,2192459,168870012,74439,-1,PDT,camara
2019,2192459,168870012,160541,1,PP,camara
2019,2192459,168870012,204436,1,MDB,camara
2019,2192459,168870012,178842,-1,PSB,camara
2019,2192459,168870012,178843,1,PSD,camara
2019,2192459,168870012,194260,1,PTB,camara
2019,2192459,168870012,171617,-1,PT,camara
2019,2192459,168870012,204438,1,PL,camara
2019,2192459,168870012,204437,1,REPUBLICANOS,camara
2019,2192459,168870012,204466,-1,PSDB,camara
2019,2192459,168870012,74052,1,PL,camara
2019,2192459,168870012,178969,1,PSD,camara
2019,2192459,168870012,68720,-1,PDT,camara
2019,2192459,168870012,171623,1,MDB,camara
2019,2192459,168870012,204408,1,SOLIDARIEDADE,camara
2019,2192459,168870012,178970,-1,PT,camara
2019,2192459,168870012,151208,1,PP,camara
2019,2192459,168870012,204385,0,PSC,camara
2019,2192459,168870012,204554,1,PL,camara
2019,2192459,168870012,204560,1,PSDB,camara
2019,2192459,168870012,160508,-1,PT,camara
2019,2192459,168870012,204571,1,PDT,camara
2019,2192459,168870012,74057,-1,PCdoB,camara
2019,2192459,168870012,160553,1,PSD,camara
2019,2192459,168870012,160600,1,DEM,camara
2019,2192459,168870012,69871,-1,PODEMOS,camara
2019,2192459,168870012,93083,1,PP,camara
2019,2192459,168870012,205476,1,PSD,camara
2019,2192459,168870012,74537,1,PP,camara
2019,2192459,168870012,74060,-1,PCdoB,camara
2019,2192459,168870012,178854,1,DEM,camara
2019,2192459,168870012,160666,-1,PDT,camara
2019,2192459,168870012,204564,1,DEM,camara
2019,2192459,168870012,141458,1,PL,camara
2019,2192459,168870012,204576,1,REPUBLICANOS,camara
2019,2192459,168870012,178857,-1,PT,camara
2019,2192459,168870012,160619,1,PSD,camara
2019,2192459,168870012,74554,1,PL,camara
2019,2192459,168870012,92102,1,DEM,camara
2019,2192459,168870012,139285,-1,PSB,camara
2019,2192459,168870012,204558,-1,PSB,camara
2019,2192459,168870012,150418,1,REPUBLICANOS,camara
2019,2192459,168870012,178858,-1,PP,camara
2019,2192459,168870012,74571,-1,PT,camara
2019,2192459,168870012,204573,1,PSD,camara
2019,2192459,168870012,204553,-1,AVANTE,camara
2019,2192459,168870012,178860,1,DEM,camara
2019,2192459,168870012,204565,1,PSL,camara
2019,2192459,168870012,204567,1,PL,camara
2019,2192459,168870012,178861,1,PP,camara
2019,2192459,168870012,197438,1,AVANTE,camara
2019,2192459,168870012,178863,1,PROS,camara
2019,2192459,168870012,160610,-1,PT,camara
2019,2192459,168870012,160569,-1,PT,camara
2019,2192459,168870012,204559,-1,PT,camara
2019,2192459,168870012,74646,1,PSDB,camara
2019,2192459,168870012,204545,1,PSL,camara
2019,2192459,168870012,204515,-1,AVANTE,camara
2019,2192459,168870012,204509,0,PSOL,camara
2019,2192459,168870012,141513,1,DEM,camara
2019,2192459,168870012,204520,1,PSL,camara
2019,2192459,168870012,204490,1,PSL,camara
2019,2192459,168870012,204512,1,PSL,camara
2019,2192459,168870012,160588,1,PSD,camara
2019,2192459,168870012,160599,1,PP,camara
2019,2192459,168870012,160758,1,PSDB,camara
2019,2192459,168870012,204518,1,PATRIOTA,camara
2019,2192459,168870012,74655,1,PSDB,camara
2019,2192459,168870012,161550,1,PSB,camara
2019,2192459,168870012,160640,1,PROS,camara
2019,2192459,168870012,204482,1,PSC,camara
2019,2192459,168870012,141427,1,MDB,camara
2019,2192459,168870012,204510,1,PP,camara
2019,2192459,168870012,204494,1,PATRIOTA,camara
2019,2192459,168870012,204491,1,REPUBLICANOS,camara
2019,2192459,168870012,198197,1,AVANTE,camara
2019,2192459,168870012,204539,1,MDB,camara
2019,2192459,168870012,204508,1,PODEMOS,camara
2019,2192459,168870012,73586,-1,PSB,camara
2019,2192459,168870012,98057,1,REPUBLICANOS,camara
2019,2192459,168870012,204547,1,PSL,camara
2019,2192459,168870012,74156,-1,PT,camara
2019,2192459,168870012,74585,1,PL,camara
2019,2192459,168870012,204523,1,NOVO,camara
2019,2192459,168870012,160510,1,AVANTE,camara
2019,2192459,168870012,179000,1,PSL,camara
2019,2192459,168870012,146788,1,PP,camara
2019,2192459,168870012,171619,-1,PT,camara
2019,2192459,168870012,74158,-1,PDT,camara
2019,2192459,168870012,74749,1,MDB,camara
2019,2192459,168870012,178895,1,PSD,camara
2019,2192459,168870012,178896,1,MDB,camara
2019,2192459,168870012,74159,-1,PT,camara
2019,2192459,168870012,160556,-1,PT,camara
2019,2192459,168870012,74160,0,PT,camara
2019,2192459,168870012,141516,1,PSDB,camara
2019,2192459,168870012,204492,-1,PT,camara
2019,2192459,168870012,204524,0,PP,camara
2019,2192459,168870012,74161,-1,PT,camara
2019,2192459,168870012,141531,1,PSDB,camara
2019,2192459,168870012,204480,-1,PT,camara
2019,2192459,168870012,92776,1,PSD,camara
2019,2192459,168870012,177282,1,PDT,camara
2019,2192459,168870012,204519,1,NOVO,camara
2019,2192459,168870012,204483,0,PSB,camara
2019,2192459,168870012,160518,-1,PROS,camara
2019,2192459,168870012,160632,1,SOLIDARIEDADE,camara
2019,2192459,168870012,204517,1,PL,camara
2019,2192459,168870012,204356,1,REPUBLICANOS,camara
2019,2192459,168870012,204355,1,CIDADANIA,camara
2019,2192459,168870012,81297,1,PSL,camara
2019,2192459,168870012,178871,1,PP,camara
2019,2192459,168870012,204371,1,PSB,camara
2019,2192459,168870012,178873,-1,PT,camara
2019,2192459,168870012,160534,1,PL,camara
2019,2192459,168870012,66179,1,DEM,camara
2019,2192459,168870012,178874,-1,PDT,camara
2019,2192459,168870012,160511,-1,PSB,camara
2019,2192459,168870012,178833,1,PSD,camara
2019,2192459,168870012,178937,1,PL,camara
2019,2192459,168870012,160512,1,SOLIDARIEDADE,camara
2019,2192459,168870012,73701,-1,PT,camara
2019,2192459,168870012,204460,1,PSL,camara
2019,2192459,168870012,141439,-1,PDT,camara
2019,2192459,168870012,204476,1,AVANTE,camara
2019,2192459,168870012,204462,1,PSL,camara
2019,2192459,168870012,204440,1,PP,camara
2019,2192459,168870012,178939,-1,PROS,camara
2019,2192459,168870012,204454,1,PSL,camara
2019,2192459,168870012,204459,1,MDB,camara
2019,2192459,168870012,204451,1,PSL,camara
2019,2192459,168870012,204450,1,PP,camara
2019,2192459,168870012,204477,1,PSL,camara
2019,2192459,168870012,204447,1,PSD,camara
2019,2192459,168870012,115746,1,PL,camara
2019,2192459,168870012,152605,-1,PSOL,camara
2019,2192459,168870012,204456,1,MDB,camara
2019,2192459,168870012,204444,1,PSL,camara
2019,2192459,168870012,141450,1,PSD,camara
2019,2192459,168870012,74848,-1,PCdoB,camara
2019,2192459,168870012,204457,1,DEM,camara
2019,2192459,168870012,196358,1,PSL,camara
2019,2192459,168870012,204448,1,PL,camara
2019,2192459,168870012,204455,1,PSL,camara
2019,2192459,168870012,204458,0,PSL,camara
2019,2192459,168870012,204433,1,CIDADANIA,camara
2019,2192459,168870012,76874,-1,PSOL,camara
2019,2192459,168870012,204452,1,PSL,camara
2019,2192459,168870012,204441,1,PSC,camara
2019,2192459,168870012,204461,1,NOVO,camara
2019,2192459,168870012,133968,-1,PDT,camara
2019,2192459,168870012,122158,1,DEM,camara
2019,2192459,168870012,204446,1,PSL,camara
2019,2192459,168870012,74693,1,DEM,camara
2019,2192459,168870012,178945,1,REPUBLICANOS,camara
2019,2192459,168870012,204442,1,PSL,camara
2019,2192459,168870012,178946,1,PL,camara
2019,2192459,168870012,178947,1,DEM,camara
2019,2192459,168870012,204464,-1,PSOL,camara
2019,2192459,168870012,204478,1,MDB,camara
2019,2192459,168870012,204463,-1,PSD,camara
2019,2192459,168870012,204521,1,PSL,camara
2019,2192459,168870012,204528,1,NOVO,camara
2019,2192459,168870012,204501,-1,PT,camara
2019,2192459,168870012,178972,1,CIDADANIA,camara
2019,2192459,168870012,204544,3,PSDB,camara
2019,2192459,168870012,160545,1,DEM,camara
2019,2192459,168870012,204503,-1,PT,camara
2019,2192459,168870012,204516,1,NOVO,camara
2019,2192459,168870012,73433,-1,PT,camara
2019,2192459,168870012,141391,1,CIDADANIA,camara
2019,2192459,168870012,178975,1,MDB,camara
2019,2192459,168870012,160589,1,PSDB,camara
2019,2192459,168870012,178829,1,PL,camara
2019,2192459,168870012,204531,1,PP,camara
2019,2192459,168870012,204507,1,PSL,camara
2019,2192459,168870012,74262,1,PSDB,camara
2019,2192459,168870012,141398,-1,PT,camara
2019,2192459,168870012,73441,1,REPUBLICANOS,camara
2019,2192459,168870012,204504,1,PSD,camara
2019,2192459,168870012,204514,1,PSL,camara
2019,2192459,168870012,204511,1,DEM,camara
2019,2192459,168870012,92346,1,PSL,camara
2019,2192459,168870012,178977,1,PSDB,camara
2019,2192459,168870012,160532,1,DEM,camara
2019,2192459,168870012,204537,1,PV,camara
2019,2192459,168870012,66828,1,PP,camara
2019,2192459,168870012,204484,1,PSL,camara
2019,2192459,168870012,204527,1,DEM,camara
2019,2192459,168870012,74270,1,PSC,camara
2019,2192459,168870012,204513,1,PSL,camara
2019,2192459,168870012,160667,1,PP,camara
2019,2192459,168870012,178981,1,MDB,camara
2019,2192459,168870012,73531,-1,PSOL,camara
2019,2192459,168870012,74273,1,PSB,camara
2019,2192459,168870012,204546,1,PSL,camara
2019,2192459,168870012,204502,1,PSL,camara
2019,2192459,168870012,204536,1,DEM,camara
2019,2192459,168870012,204485,-1,PL,camara
2019,2192459,168870012,204526,1,PSL,camara
2019,2192459,168870012,74784,-1,PSOL,camara
2019,2192459,168870012,178983,1,PL,camara
2019,2192459,168870012,204522,1,PSD,camara
2019,2192459,168870012,204506,1,REPUBLICANOS,camara
2019,2192459,168870012,204540,1,REPUBLICANOS,camara
2019,2192459,168870012,178985,1,PL,camara
2019,2192459,168870012,154178,1,REPUBLICANOS,camara
2019,2192459,168870012,178986,-1,PT,camara
2019,2192459,168870012,178987,-1,PCdoB,camara
2019,2192459,168870012,160601,1,PODEMOS,camara
2019,2192459,168870012,160558,1,PL,camara
2019,2192459,168870012,141518,-1,SOLIDARIEDADE,camara
2019,2192459,168870012,141488,-1,PT,camara
2019,2192459,168870012,204529,1,PL,camara
2019,2192459,168870012,204543,-1,PSB,camara
2019,2192459,168870012,178989,1,PODEMOS,camara
2019,2192459,168870012,160655,1,PP,camara
2019,2192459,168870012,152610,1,REPUBLICANOS,camara
2019,2192459,168870012,160653,1,PODEMOS,camara
2019,2192459,168870012,204530,1,PSB,camara
2019,2192459,168870012,204525,1,PSB,camara
2019,2192459,168870012,73604,-1,PT,camara
2019,2192459,168870012,204535,-1,PSOL,camara
2019,2192459,168870012,178990,1,PSDB,camara
2019,2192459,168870012,204534,1,PDT,camara
2019,2192459,168870012,160976,-1,PL,camara
2019,2192459,168870012,141553,1,PSDB,camara
2019,2192459,168870012,74283,-1,PT,camara
2019,2192459,168870012,141555,1,REPUBLICANOS,camara
2019,2192459,168870012,204532,1,NOVO,camara
2019,2192459,168870012,178992,1,PSDB,camara
2019,2192459,168870012,141401,1,MDB,camara
2019,2192459,168870012,204439,1,SOLIDARIEDADE,camara
2019,2192459,168870012,198783,1,PTB,camara
2019,2192459,168870012,204472,1,PODEMOS,camara
2019,2192459,168870012,204474,1,MDB,camara
2019,2192459,168870012,204449,1,PSL,camara
2019,2192459,168870012,146307,1,PP,camara
2019,2192459,168870012,204467,-1,PT,camara
2019,2192459,168870012,204374,1,PSL,camara
2019,2192459,168870012,204380,1,PP,camara
2019,2192459,168870012,160575,-1,PT,camara
2019,2192459,168870012,204354,1,PL,camara
2019,2192459,168870012,204372,1,REPUBLICANOS,camara
2019,2192459,168870012,204381,1,DEM,camara
2019,2192459,168870012,204377,1,CIDADANIA,camara
2019,2192459,168870012,204383,-1,PV,camara
2019,2192459,168870012,121948,1,PP,camara
2019,2192459,168870012,204413,1,PATRIOTA,camara
2019,2192459,168870012,178876,1,PSDB,camara
2019,2192459,168870012,164359,1,PSL,camara
2019,2192459,168870012,204412,1,DEM,camara
2019,2192459,168870012,204389,-1,PSB,camara
2019,2192459,168870012,160598,0,PDT,camara
2019,2192459,168870012,204392,1,PSD,camara
2019,2192459,168870012,204419,1,PSC,camara
2019,2192459,168870012,74366,1,REPUBLICANOS,camara
2019,2192459,168870012,204386,1,DEM,camara
2019,2192459,168870012,204391,1,PODEMOS,camara
2019,2192459,168870012,178879,1,SOLIDARIEDADE,camara
2019,2192459,168870012,166402,1,PL,camara
2019,2192459,168870012,179587,1,PSL,camara
2019,2192459,168870012,204390,1,PP,camara
2019,2192459,168870012,74371,0,PT,camara
2019,2192459,168870012,204358,1,PSDB,camara
2019,2192459,168870012,141411,-1,PDT,camara
2019,2192459,168870012,178901,1,DEM,camara
2019,2192459,168870012,204351,1,PSL,camara
2019,2192459,168870012,160587,1,PSD,camara
2019,2192459,168870012,204382,1,PSL,camara
2019,2192459,168870012,204357,1,PSDB,camara
2019,2192459,168870012,74376,-1,PT,camara
2019,2192459,168870012,178927,-1,PSB,camara
2019,2192459,168870012,204400,1,PSL,camara
2019,2192459,168870012,204414,1,REPUBLICANOS,camara
2019,2192459,168870012,204397,1,PROS,camara
2019,2192459,168870012,178928,1,PL,camara
2019,2192459,168870012,178929,1,PODEMOS,camara
2019,2192459,168870012,132504,-1,PT,camara
2019,2192459,168870012,204398,1,PSL,camara
2019,2192459,168870012,204411,1,PSL,camara
2019,2192459,168870012,74383,1,PL,camara
2019,2192459,168870012,107283,-1,PT,camara
2019,2192459,168870012,73460,-1,PDT,camara
2019,2192459,168870012,73772,1,MDB,camara
2019,2192459,168870012,178832,1,PV,camara
2019,2192459,168870012,178931,-1,PSB,camara
2019,2192459,168870012,204410,1,PTB,camara
2019,2192459,168870012,162332,1,PL,camara
2019,2192459,168870012,204396,1,PSD,camara
2019,2192459,168870012,193726,1,PSC,camara
2019,2192459,168870012,204395,1,DEM,camara
2019,2192459,168870012,204418,1,REPUBLICANOS,camara
2019,2192459,168870012,73788,1,PP,camara
2019,2192459,168870012,73466,1,CIDADANIA,camara
2019,2192459,168870012,204387,1,PSD,camara
2019,2192459,168870012,204399,1,PP,camara
2019,2192459,168870012,178933,0,MDB,camara
2019,2192459,168870012,178934,1,PROS,camara
2019,2192459,168870012,160592,-1,PT,camara
2019,2192459,168870012,73696,1,PP,camara
2019,2192459,168870012,204361,1,MDB,camara
2019,2192459,168870012,164360,1,CIDADANIA,camara
2019,2192459,168870012,204369,1,PSL,camara
2019,2192459,168870012,141405,1,MDB,camara
2019,2192459,168870012,204376,1,PSL,camara
2019,2192459,168870012,204367,1,PSL,camara
2019,2192459,168870012,116379,1,PSD,camara
2019,2192459,168870012,204368,1,PSL,camara
2019,2192459,168870012,178966,1,PSDB,camara
2019,2192459,168870012,204365,1,NOVO,camara
2019,2192459,168870012,204373,1,REPUBLICANOS,camara
2019,2192459,168870012,160604,-1,PT,camara
2019,2192459,168870012,204362,1,PSD,camara
2019,2192459,168870012,204366,1,PSB,camara
2019,2192459,168870012,160651,1,MDB,camara
2019,2192459,168870012,136811,1,PP,camara
2019,2192459,168870012,178835,-1,PDT,camara
2019,2192459,168870012,160559,1,MDB,camara
2019,2192459,168870012,204388,1,PSL,camara
2019,2192459,168870012,160538,-1,PT,camara
2019,2192459,168870012,178962,1,REPUBLICANOS,camara
2019,2192459,168870012,204409,1,PSDB,camara
2019,2192459,168870012,160552,1,PSD,camara
2019,2192459,168870012,204407,-1,PSOL,camara
2019,2192459,168870012,160673,1,PL,camara
2019,2192459,168870012,178996,1,MDB,camara
2019,2192459,168870012,178964,-1,PSB,camara
2019,2192459,168870012,73482,-1,PT,camara
2019,2192459,168870012,160570,1,PP,camara
2019,2192459,168870012,204405,1,PSB,camara
2019,2192459,168870012,204404,1,PSDB,camara
2019,2192459,168870012,156190,1,NOVO,camara
2019,2192459,168870012,133810,1,PTB,camara
2019,2192459,168870012,179001,1,MDB,camara
2019,2192459,168870012,160535,-1,PT,camara
2019,2192459,168870012,74398,-1,PT,camara
2019,2192459,168870012,204403,1,PDT,camara
2019,2192459,168870012,75431,1,PTB,camara
2019,2192459,168870012,204415,1,PSL,camara
2019,2192459,168870012,74399,1,DEM,camara
2019,2192459,168870012,74400,-1,PT,camara
2019,2192459,168870012,204406,1,PP,camara
2019,2192459,168870012,73486,-1,PDT,camara
2019,2192459,168870012,204416,1,PSL,camara
2019,2192459,168870012,205550,1,REPUBLICANOS,camara
2019,2192459,168870012,205548,0,PSOL,camara
2019,2192459,168870012,178930,1,PSD,camara
2019,2192459,168870012,205865,1,PSD,camara
2019,2192459,168870012,73891,1,MDB,camara
2019,2192459,168870012,206231,1,PSB,camara
2019,2192459,168870012,90842,1,PTB,camara
2019,2192459,168870012,209189,-1,PT,camara
2019,2192459,168870012,74574,1,PSD,camara
2019,2192459,168870012,74200,1,PROS,camara
2019,2192459,168870012,74212,1,DEM,camara
2019,2192459,168870012,74319,1,PTB,camara
