cnpj,razao_social,capital_social,uf,porte,data_inicio_atividade,data_situacao_especial,situacao_especial,motivo_situacao_cadastral,cnae_tipo,cnae_codigo,cnae_descricao
07540366000100,LITORANEA CONSTRUCOES E LOCACAO DE MAQUINAS LTDA,120000,CE,1,2005-08-08,NA,NA,0,cnae_secundario,4299599,Outras obras de engenharia civil não especificadas anteriormente
07540366000100,LITORANEA CONSTRUCOES E LOCACAO DE MAQUINAS LTDA,120000,CE,1,2005-08-08,NA,NA,0,cnae_secundario,4221901,"Construção de barragens e represas para geração de energia 
elétrica"
07809377000135,GOMES E SILVEIRA AGROINDUSTRIAL LTDA,100000,CE,1,2006-01-23,NA,NA,1,cnae_fiscal,161099,
07809377000135,GOMES E SILVEIRA AGROINDUSTRIAL LTDA,100000,CE,1,2006-01-23,NA,NA,1,cnae_secundario,161003,"Serviço de preparação de terreno, cultivo e colheita"
07809377000135,GOMES E SILVEIRA AGROINDUSTRIAL LTDA,100000,CE,1,2006-01-23,NA,NA,1,cnae_secundario,161001,Serviço de pulverização e controle de pragas agrícolas
08076112000138,NELSON MARQUEZELLI E OUTRO,0,SP,5,2006-06-20,NA,NA,37,cnae_fiscal,131800,
08441107000187,MATA VERDE AGRO PECUARIA LTDA,131000,AL,1,1982-01-20,NA,NA,0,cnae_fiscal,151202,
08441107000187,MATA VERDE AGRO PECUARIA LTDA,131000,AL,1,1982-01-20,NA,NA,0,cnae_secundario,151203,"Criação de bovinos, exceto para corte e leite"
08815102000177,CONSTRUTORA E INCORPORADORA IPOJUCA LTDA,0,PE,1,1984-03-19,NA,NA,0,cnae_fiscal,155501,
08824330000103,REMPLUS EMPREENDIMENTOS E PARTICIPACOES S.A,500,BA,5,2007-05-02,NA,NA,0,cnae_fiscal,132600,
08824330000103,REMPLUS EMPREENDIMENTOS E PARTICIPACOES S.A,500,BA,5,2007-05-02,NA,NA,0,cnae_secundario,119999,Cultivo de outras plantas de lavoura temporária não especificadas anteriormente
08824330000103,REMPLUS EMPREENDIMENTOS E PARTICIPACOES S.A,500,BA,5,2007-05-02,NA,NA,0,cnae_secundario,119904,Cultivo de cebola
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_fiscal,8211300,
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,4634602,Comércio atacadista de aves abatidas e derivados
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,1013902,Preparação de subprodutos do abate
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,1012101,Abate de aves
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,1066000,Fabricação de alimentos para animais
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,155502,Produção de pintos de um dia
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,155501,Criação de frangos para corte
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,155503,"Criação de outros galináceos, exceto para corte"
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,155505,Produção de ovos
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,119999,Cultivo de outras plantas de lavoura temporária não especificadas anteriormente
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,111302,Cultivo de milho
08988994000108,KAEMAN AGRICOLA LTDA,100000,PR,5,2007-08-15,NA,NA,0,cnae_secundario,115600,Cultivo de soja
08988994000299,KAEMAN AGRICOLA LTDA,0,BA,5,2007-09-11,NA,NA,1,cnae_fiscal,111302,
08988994000299,KAEMAN AGRICOLA LTDA,0,BA,5,2007-09-11,NA,NA,1,cnae_secundario,112199,Cultivo de outras fibras de lavoura temporária não especificadas anteriormente
08988994000299,KAEMAN AGRICOLA LTDA,0,BA,5,2007-09-11,NA,NA,1,cnae_secundario,115600,Cultivo de soja
09144093000100,D' LIRA - AGROPECUARIA E EVENTOS LTDA,200000,AL,1,2007-10-22,NA,NA,0,cnae_fiscal,7020400,
09144093000100,D' LIRA - AGROPECUARIA E EVENTOS LTDA,200000,AL,1,2007-10-22,NA,NA,0,cnae_secundario,162899,Atividades de apoio à pecuária não especificadas anteriormente
09144093000100,D' LIRA - AGROPECUARIA E EVENTOS LTDA,200000,AL,1,2007-10-22,NA,NA,0,cnae_secundario,9001999,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente"
09237305000196,MONTEIRO AGROINDUSTRIA LTDA,1525000,CE,1,2007-12-04,NA,NA,0,cnae_fiscal,161003,
09237305000196,MONTEIRO AGROINDUSTRIA LTDA,1525000,CE,1,2007-12-04,NA,NA,0,cnae_secundario,4633801,"Comércio atacadista de frutas, verduras, raízes, tubérculos, hortaliças e legumes frescos"
09237305000196,MONTEIRO AGROINDUSTRIA LTDA,1525000,CE,1,2007-12-04,NA,NA,0,cnae_secundario,1099604,Fabricação de gelo comum
09237305000196,MONTEIRO AGROINDUSTRIA LTDA,1525000,CE,1,2007-12-04,NA,NA,0,cnae_secundario,1033301,"Fabricação de sucos concentrados de frutas, hortaliças e legumes"
09237305000196,MONTEIRO AGROINDUSTRIA LTDA,1525000,CE,1,2007-12-04,NA,NA,0,cnae_secundario,1031700,Fabricação de conservas de frutas
09237305000196,MONTEIRO AGROINDUSTRIA LTDA,1525000,CE,1,2007-12-04,NA,NA,0,cnae_secundario,133405,Cultivo de coco-da-baía
09503178000120,EMAPE INTEGRACAO AVICOLA INDUSTRIA E COMERCIO LTDA,10000,CE,1,1979-11-27,NA,NA,0,cnae_fiscal,155505,
09503178000200,EMAPE INTEGRACAO AVICOLA INDUSTRIA E COMERCIO LTDA,0,CE,1,1979-11-27,NA,NA,1,cnae_fiscal,155501,
09503178000391,EMAPE INTEGRACAO AVICOLA INDUSTRIA E COMERCIO LTDA,0,CE,1,1983-06-03,NA,NA,0,cnae_fiscal,155501,
09503178000472,EMAPE INTEGRACAO AVICOLA INDUSTRIA E COMERCIO LTDA,0,CE,1,1983-06-03,NA,NA,0,cnae_fiscal,155501,
09503178000553,EMAPE INTEGRACAO AVICOLA INDUSTRIA E COMERCIO LTDA,0,CE,1,1985-07-22,NA,NA,0,cnae_fiscal,155501,
09503178000634,EMAPE INTEGRACAO AVICOLA INDUSTRIA E COMERCIO LTDA,0,CE,1,1988-11-14,NA,NA,0,cnae_fiscal,155501,
09503178000715,EMAPE INTEGRACAO AVICOLA INDUSTRIA E COMERCIO LTDA,0,CE,1,1988-11-14,NA,NA,0,cnae_fiscal,155501,
09503178000804,EMAPE INTEGRACAO AVICOLA INDUSTRIA E COMERCIO LTDA,0,CE,1,1988-11-14,NA,NA,0,cnae_fiscal,155501,
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_fiscal,210105,
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,4671100,Comércio atacadista de madeira e produtos derivados
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,322104,Criação de peixes ornamentais em água doce
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,322101,Criação de peixes em água doce
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,210199,Produção de produtos não madeireiros não especificados anteriormente em florestas plantadas
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,210106,Cultivo de mudas em viveiros florestais
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,210104,Cultivo de teca
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,210101,Cultivo de eucalipto
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,161099,Atividades de apoio à agricultura não especificadas anteriormente
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,154700,Criação de suínos
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,153902,"Criação de ovinos, inclusive para produção de lã"
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,153901,Criação de caprinos
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,152102,Criação de equinos
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,151203,"Criação de bovinos, exceto para corte e leite"
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,151202,Criação de bovinos para leite
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,151201,Criação de bovinos para corte
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,139399,Cultivo de outras plantas de lavoura permanente não especificadas anteriormente
09568118000195,PRESERV- AIR FLORESTAMENTO E AGROPECUARIA LTDA,50000,MG,1,2008-04-07,NA,NA,63,cnae_secundario,133499,Cultivo de frutas de lavoura permanente não especificadas anteriormente
09580070000130,AGROPECUARIA LUA NOVA LTDA,933002,BA,1,2008-01-14,NA,NA,0,cnae_fiscal,135100,
09580070000130,AGROPECUARIA LUA NOVA LTDA,933002,BA,1,2008-01-14,NA,NA,0,cnae_secundario,151201,Criação de bovinos para corte
10194650000179,CCS AGROPECUARIA LTDA,50000,BA,1,2008-06-05,NA,NA,54,cnae_fiscal,162899,
10247613000181,PROMAIS ARMAZENS GERAIS LTDA,150000,MG,1,2008-08-07,NA,NA,54,cnae_fiscal,5211701,
10247613000181,PROMAIS ARMAZENS GERAIS LTDA,150000,MG,1,2008-08-07,NA,NA,54,cnae_secundario,5211799,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
10247613000181,PROMAIS ARMAZENS GERAIS LTDA,150000,MG,1,2008-08-07,NA,NA,54,cnae_secundario,4712100,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
10247613000181,PROMAIS ARMAZENS GERAIS LTDA,150000,MG,1,2008-08-07,NA,NA,54,cnae_secundario,4623199,Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente
10247613000181,PROMAIS ARMAZENS GERAIS LTDA,150000,MG,1,2008-08-07,NA,NA,54,cnae_secundario,4621400,Comércio atacadista de café em grão
10247613000181,PROMAIS ARMAZENS GERAIS LTDA,150000,MG,1,2008-08-07,NA,NA,54,cnae_secundario,230600,Atividades de apoio à produção florestal
10292507000110,HORTIFRUTIGRANJEIRO CANTO VERDE LTDA,150000,RN,1,2008-07-07,NA,NA,0,cnae_fiscal,1031700,
10292507000110,HORTIFRUTIGRANJEIRO CANTO VERDE LTDA,150000,RN,1,2008-07-07,NA,NA,0,cnae_secundario,4789002,Comércio varejista de plantas e flores naturais
10292507000110,HORTIFRUTIGRANJEIRO CANTO VERDE LTDA,150000,RN,1,2008-07-07,NA,NA,0,cnae_secundario,4724500,Comércio varejista de hortifrutigranjeiros
10292507000110,HORTIFRUTIGRANJEIRO CANTO VERDE LTDA,150000,RN,1,2008-07-07,NA,NA,0,cnae_secundario,4722901,Comércio varejista de carnes - açougues
10292507000110,HORTIFRUTIGRANJEIRO CANTO VERDE LTDA,150000,RN,1,2008-07-07,NA,NA,0,cnae_secundario,2013401,Fabricação de adubos e fertilizantes organo-minerais
10292507000110,HORTIFRUTIGRANJEIRO CANTO VERDE LTDA,150000,RN,1,2008-07-07,NA,NA,0,cnae_secundario,1052000,Fabricação de laticínios
10292507000110,HORTIFRUTIGRANJEIRO CANTO VERDE LTDA,150000,RN,1,2008-07-07,NA,NA,0,cnae_secundario,1013901,Fabricação de produtos de carne
10292507000110,HORTIFRUTIGRANJEIRO CANTO VERDE LTDA,150000,RN,1,2008-07-07,NA,NA,0,cnae_secundario,121101,"Horticultura, exceto morango"
10527643000141,CCS EMPREENDIMENTOS RURAIS LTDA,2880000,BA,1,2008-12-10,NA,NA,0,cnae_fiscal,162899,
10527643000141,CCS EMPREENDIMENTOS RURAIS LTDA,2880000,BA,1,2008-12-10,NA,NA,0,cnae_secundario,6463800,"Outras sociedades de participação, exceto holdings"
10527643000141,CCS EMPREENDIMENTOS RURAIS LTDA,2880000,BA,1,2008-12-10,NA,NA,0,cnae_secundario,161099,Atividades de apoio à agricultura não especificadas anteriormente
10548248000145,CONDOMINIO DE AVICULTORES PEABIRU I,0,PR,5,2008-12-16,NA,NA,0,cnae_fiscal,161099,
10611778000190,AGROPECUARIA AGUA DA PEDRA LTDA,15000,MG,1,2009-02-03,NA,NA,0,cnae_fiscal,151202,
10611778000190,AGROPECUARIA AGUA DA PEDRA LTDA,15000,MG,1,2009-02-03,NA,NA,0,cnae_secundario,133499,Cultivo de frutas de lavoura permanente não especificadas anteriormente
10611778000190,AGROPECUARIA AGUA DA PEDRA LTDA,15000,MG,1,2009-02-03,NA,NA,0,cnae_secundario,155501,Criação de frangos para corte
10630104000133,FRIGOPEIXE MONTE CASTELO DA AMAZONIA IMP. E EXP. LTDA,392156,AC,1,2009-01-06,NA,NA,0,cnae_fiscal,1020101,
10630104000133,FRIGOPEIXE MONTE CASTELO DA AMAZONIA IMP. E EXP. LTDA,392156,AC,1,2009-01-06,NA,NA,0,cnae_secundario,4634603,Comércio atacadista de pescados e frutos do mar
10630104000133,FRIGOPEIXE MONTE CASTELO DA AMAZONIA IMP. E EXP. LTDA,392156,AC,1,2009-01-06,NA,NA,0,cnae_secundario,4722902,Peixaria
10630104000133,FRIGOPEIXE MONTE CASTELO DA AMAZONIA IMP. E EXP. LTDA,392156,AC,1,2009-01-06,NA,NA,0,cnae_secundario,322101,Criação de peixes em água doce
10630104000133,FRIGOPEIXE MONTE CASTELO DA AMAZONIA IMP. E EXP. LTDA,392156,AC,1,2009-01-06,NA,NA,0,cnae_secundario,1096100,Fabricação de alimentos e pratos prontos
10630104000133,FRIGOPEIXE MONTE CASTELO DA AMAZONIA IMP. E EXP. LTDA,392156,AC,1,2009-01-06,NA,NA,0,cnae_secundario,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos"
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_fiscal,4930202,
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,4399102,Montagem e desmontagem de andaimes e outras estruturas temporárias
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,3314799,Manutenção e reparação de outras máquinas e equipamentos para usos industriais não especificados anteriormente
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,5021102,"Transporte por navegação interior de carga, intermunicipal, interestadual e internacional, exceto travessia"
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,9329899,Outras atividades de recreação e lazer não especificadas anteriormente
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,7719501,"Locação de embarcações sem tripulação, exceto para fins
recreativos"
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,4929901,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal"
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,7719599,"Locação de outros meios de transporte não especificados anteriormente, sem condutor"
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal"
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,4923002,Serviço de transporte de passageiros - locação de automóveis com motorista
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,7711000,Locação de automóveis sem condutor
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,7733100,Aluguel de máquinas e equipamentos para escritório
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,161099,Atividades de apoio à agricultura não especificadas anteriormente
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,7731400,Aluguel de máquinas e equipamentos agrícolas sem operador
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,7732202,Aluguel de andaimes
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,4399104,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,7739099,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador"
10741848000125,ATHOS 2013 LOCACOES E EQUIPAMENTOS EIRELI,200000,RJ,5,2009-03-17,NA,NA,0,cnae_secundario,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
10750161000156,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",150000,PA,1,2008-06-04,NA,NA,0,cnae_fiscal,4671100,
10750161000156,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",150000,PA,1,2008-06-04,NA,NA,0,cnae_secundario,1622601,Fabricação de casas de madeira pré-fabricadas
10750161000156,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",150000,PA,1,2008-06-04,NA,NA,0,cnae_secundario,220901,Extração de madeira em florestas nativas
10750161000156,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",150000,PA,1,2008-06-04,NA,NA,0,cnae_secundario,210107,Extração de madeira em florestas plantadas
10750161000156,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",150000,PA,1,2008-06-04,NA,NA,0,cnae_secundario,1610204,Serrarias sem desdobramento de madeira em bruto - Resseragem
10750161000156,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",150000,PA,1,2008-06-04,NA,NA,0,cnae_secundario,1610203,Serrarias com desdobramento de madeira em bruto
10750161000156,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",150000,PA,1,2008-06-04,NA,NA,0,cnae_secundario,4744002,Comércio varejista de madeira e artefatos
10750161000237,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",0,PA,1,2012-10-16,NA,NA,0,cnae_fiscal,4671100,
10750161000237,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",0,PA,1,2012-10-16,NA,NA,0,cnae_secundario,1622601,Fabricação de casas de madeira pré-fabricadas
10750161000237,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",0,PA,1,2012-10-16,NA,NA,0,cnae_secundario,220901,Extração de madeira em florestas nativas
10750161000237,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",0,PA,1,2012-10-16,NA,NA,0,cnae_secundario,210107,Extração de madeira em florestas plantadas
10750161000237,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",0,PA,1,2012-10-16,NA,NA,0,cnae_secundario,1610204,Serrarias sem desdobramento de madeira em bruto - Resseragem
10750161000237,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",0,PA,1,2012-10-16,NA,NA,0,cnae_secundario,1610203,Serrarias com desdobramento de madeira em bruto
10750161000237,"TECA-CARAJAS INDUSTRIA, COMERCIO E EXPORTACAO DE MADEIRAS LTDA",0,PA,1,2012-10-16,NA,NA,0,cnae_secundario,4744002,Comércio varejista de madeira e artefatos
10765915000141,AGROPECUARIA IPE LTDA,0,PI,1,1986-07-14,NA,NA,1,cnae_fiscal,133402,
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_fiscal,151201,
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,230600,Atividades de apoio à produção florestal
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,153901,Criação de caprinos
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,210199,Produção de produtos não madeireiros não especificados anteriormente em florestas plantadas
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,210107,Extração de madeira em florestas plantadas
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,210106,Cultivo de mudas em viveiros florestais
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,210101,Cultivo de eucalipto
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,151202,Criação de bovinos para leite
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,1111901,Fabricação de aguardente de cana-de-açúcar
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,322101,Criação de peixes em água doce
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,159801,Apicultura
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,161003,"Serviço de preparação de terreno, cultivo e colheita"
10796808000180,ECO FAZENDA PRAIA DO FORTE LTDA,4200000,BA,5,2009-04-30,NA,NA,0,cnae_secundario,220906,Conservação de florestas nativas
11435149000110,ARATOR MADEIRA LTDA,50000,RS,1,2009-12-17,NA,NA,63,cnae_fiscal,1610204,
11435149000110,ARATOR MADEIRA LTDA,50000,RS,1,2009-12-17,NA,NA,63,cnae_secundario,210107,Extração de madeira em florestas plantadas
11435149000110,ARATOR MADEIRA LTDA,50000,RS,1,2009-12-17,NA,NA,63,cnae_secundario,1621800,"Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada"
11435149000110,ARATOR MADEIRA LTDA,50000,RS,1,2009-12-17,NA,NA,63,cnae_secundario,1610203,Serrarias com desdobramento de madeira em bruto
12050989000127,AGROTRI AGROPECUARIA TRIANGULO LTDA,12109082,GO,5,2010-06-08,NA,NA,0,cnae_fiscal,115600,
12050989000127,AGROTRI AGROPECUARIA TRIANGULO LTDA,12109082,GO,5,2010-06-08,NA,NA,0,cnae_secundario,6463800,"Outras sociedades de participação, exceto holdings"
12050989000127,AGROTRI AGROPECUARIA TRIANGULO LTDA,12109082,GO,5,2010-06-08,NA,NA,0,cnae_secundario,1099699,Fabricação de outros produtos alimentícios não especificados anteriormente
12050989000127,AGROTRI AGROPECUARIA TRIANGULO LTDA,12109082,GO,5,2010-06-08,NA,NA,0,cnae_secundario,1013901,Fabricação de produtos de carne
12050989000127,AGROTRI AGROPECUARIA TRIANGULO LTDA,12109082,GO,5,2010-06-08,NA,NA,0,cnae_secundario,119999,Cultivo de outras plantas de lavoura temporária não especificadas anteriormente
12050989000127,AGROTRI AGROPECUARIA TRIANGULO LTDA,12109082,GO,5,2010-06-08,NA,NA,0,cnae_secundario,119905,Cultivo de feijão
12050989000127,AGROTRI AGROPECUARIA TRIANGULO LTDA,12109082,GO,5,2010-06-08,NA,NA,0,cnae_secundario,151201,Criação de bovinos para corte
12050989000208,AGROTRI AGROPECUARIA TRIANGULO LTDA,0,SP,5,2012-05-23,NA,NA,0,cnae_fiscal,151201,
12050989000208,AGROTRI AGROPECUARIA TRIANGULO LTDA,0,SP,5,2012-05-23,NA,NA,0,cnae_secundario,6463800,"Outras sociedades de participação, exceto holdings"
12050989000208,AGROTRI AGROPECUARIA TRIANGULO LTDA,0,SP,5,2012-05-23,NA,NA,0,cnae_secundario,1099699,Fabricação de outros produtos alimentícios não especificados anteriormente
12050989000208,AGROTRI AGROPECUARIA TRIANGULO LTDA,0,SP,5,2012-05-23,NA,NA,0,cnae_secundario,1013901,Fabricação de produtos de carne
12050989000208,AGROTRI AGROPECUARIA TRIANGULO LTDA,0,SP,5,2012-05-23,NA,NA,0,cnae_secundario,119999,Cultivo de outras plantas de lavoura temporária não especificadas anteriormente
12050989000208,AGROTRI AGROPECUARIA TRIANGULO LTDA,0,SP,5,2012-05-23,NA,NA,0,cnae_secundario,119905,Cultivo de feijão
12050989000208,AGROTRI AGROPECUARIA TRIANGULO LTDA,0,SP,5,2012-05-23,NA,NA,0,cnae_secundario,115600,Cultivo de soja
13265052000212,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_fiscal,322101,
13265052000212,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,4633802,Comércio atacadista de aves vivas e ovos
13265052000212,FOZ DO APA EMPREENDIMENTOS RURAIS LTDA,0,MS,5,2011-07-11,NA,NA,0,cnae_secundario,4724500,Comércio varejista de hortifrutigranjeiros
