id,casa,nome_eleitoral,sg_partido,uf,genero,idade,tem_propriedade_rural,total_declarado_propriedade_rural,tem_empresa_agricola,proporcao_doacoes_agro,tem_empresa_agroexportadora,proporcao_doacoes_agroexportadoras,indice_vinculo_economico_agro,frente_agropecuaria,frente_mineracao,frente_livre_mercado,combo_agro_mineracao_lm,combo_5_frentes_progressistas,discurso_normalizado,aderencia,proposicoes_meio_ambiente_indice,requerimentos_informacao_agro_mma_indice,indice_ativismo_ambiental,participou_movimento_renovacao,investimento_partidario,numero_de_mandatos,indice_comissoes,indice_liderancas,indice_cargo_mesa,indice_influencia_parlamentar
178873,camara,HELDER SALOMÃO,PT,ES,M,55,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.9473684210526316,0,0,0.3167048054919908,0,0.00746491493725725,5,0.38636363636363635,0.25,0,0.2954323769268454
178909,camara,HÉLIO LEITE,DEM,PA,M,61,1,250000,0,0,0,0,0.2222222222222222,0,0,0,0,0.2,0,0,0,0,0.017391304347826087,0,0.0132516330846034,6,0.045454545454545456,0,0,0.2117412357078298
73482,camara,HENRIQUE FONTANA,PT,RS,M,59,1,482715.17,0,0.0197962463953104,0,9.84887880363699e-5,0.22882097102065904,0,0,0,0,0.6,0,0.8571428571428572,0,0,0.27577639751552796,0,0.00915706983471061,6,0.022727272727272728,0.25,0,0.25637686851239666
178981,camara,HERCULANO PASSOS,MDB,SP,M,63,1,300000,0,0,0,0,0.2222222222222222,1,1,1,1,0.2,0,0,0,0,-0.06956521739130435,0,0.0163109042018117,5,0.20454545454545456,0.25,0,0.2608379384161199
73772,camara,HERMES PARCIANELLO,MDB,PR,M,61,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,0,0,0,-0.02898550724637681,0,0.0135748984877269,6,0.022727272727272728,0,0,0.20726043424299992
178884,camara,HILDO ROCHA,MDB,MA,M,59,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,0,0,0,0,0,-0.05797101449275362,0,0.0100843927068588,2,0.045454545454545456,0.25,0,0.12777445429894752
178959,camara,HIRAN GONÇALVES,PP,RR,M,62,0,0,0,0.00184248097627627,0,0,6.141603254254233e-4,1,0,0,0.3333333333333333,0.8,0,0,0,0,0.04057971014492754,0,0.0172776595037304,3,0.022727272727272728,0.25,0,0.15800098644620061
141450,camara,HUGO LEAL,PSD,RJ,M,57,1,253496.86,0,0.0521468944224693,0,0.0521468944224693,0.23960452036304533,1,0,0,0.3333333333333333,0.4,0,0.15384615384615385,0.5,0.25,0.26332218506131555,0,0.0259200447099192,4,0.022727272727272728,0.25,0,0.1930627968207717
160674,camara,HUGO MOTTA,REPUBLICANOS,PB,M,30,0,0,1,0.0974437753393589,0,0,0.47692570289089736,0,0,1,0.3333333333333333,0.4,0.3333333333333333,0,0,0,0.049275362318840575,0,0,3,0.022727272727272728,0.25,0,0.15454545454545454
67138,camara,IRACEMA PORTELLA,PP,PI,F,53,1,150000,0,0,0,0,0.2222222222222222,0,1,0,0.3333333333333333,0.8,-0.3333333333333333,0,0,0,-0.0028985507246376756,0,0.0147106264382589,3,0.022727272727272728,0,0,0.10748757983310633
73531,camara,IVAN VALENTE,PSOL,SP,M,73,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.9411764705882353,0.5,1,0.6281329923273657,0,0.0522430300035265,5,0.022727272727272728,0.375,0,0.2566607272128265
74848,camara,JANDIRA FEGHALI,PCdoB,RJ,F,62,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.8333333333333334,0.5,0,0.42608695652173917,0,0.122950736051163,6,0.045454545454545456,0.375,0,0.3086810563011417
74273,camara,JEFFERSON CAMPOS,PSB,SP,M,55,0,0,0,0,0,0,0,1,1,1,1,0.6,0,0,0,0,-0.034782608695652174,0,0.0269683710569045,5,0.045454545454545456,0,0,0.18115124996895665
160570,camara,JERÔNIMO GOERGEN,PP,RS,M,43,0,0,0,0.265565366041357,0,0.190036847459905,0.08852178868045232,1,1,1,1,0.2,0,0,0.5,0,0.10434782608695652,0,0.0117156268151458,5,0.022727272727272728,0,0,0.17355524657515037
178839,camara,JÉSSICA SALES,MDB,AC,F,38,0,0,1,0.00136974929437158,0,0,0.4449010275425683,1,0,1,0.6666666666666666,0.4,0,0,0,0,-0.023188405797101443,0,0.00915985321226353,2,0.022727272727272728,0,0,0.07304409185457392
178842,camara,JHC,PSB,AL,M,32,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.6,0,0.8888888888888888,0,0.5,0.34202898550724636,0,0.0121794185021173,2,0.022727272727272728,0,0,0.07364800491254467
160531,camara,JHONATAN DE JESUS,REPUBLICANOS,RR,M,36,1,50000,0,0,0,0,0.2222222222222222,1,1,1,1,1,0,0,0,0,0,0,0,3,0.022727272727272728,0.375,0,0.17954545454545454
74366,camara,JOÃO CAMPOS,REPUBLICANOS,GO,M,56,0,0,0,0.00134244080977104,0,0,4.4748026992367997e-4,1,1,0,0.6666666666666666,0.2,0,0,0.25,0,0.046376811594202906,1,0,5,0.022727272727272728,0.25,0,0.2212121212121212
141458,camara,JOÃO CARLOS BACELAR,PL,BA,M,47,1,237900,1,0.0619391734335527,0,0,0.6873130578111842,1,1,0,0.6666666666666666,0.2,0,0.1428571428571429,0.5,0,0.17060041407867496,0,0.0167354905849724,4,0.022727272727272728,0,0,0.14122588599578237
178970,camara,JOÃO DANIEL,PT,SE,M,52,0,0,0,0.00371968858320819,0,0,0.00123989619440273,0,1,0,0.3333333333333333,1,0,0.9411764705882353,1,0.5,0.7382779198635976,0,0.0109770037357782,3,0.022727272727272728,0.25,0,0.15674085529261017
112437,camara,JOÃO MARCELO SOUZA,MDB,MA,M,45,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0.0100843927068588,2,0.11363636363636363,0,0,0.09141081793531115
178910,camara,JOAQUIM PASSARINHO,PSD,PA,M,57,0,0,0,0.0175471535884806,0,0,0.0058490511961602,1,0,1,0.6666666666666666,0.2,0,0.13043478260869568,0.5,0,0.16735979836168874,0,5.79538432950834e-5,5,0.022727272727272728,0.25,0,0.22122371198078022
178857,camara,JORGE SOLLA,PT,BA,M,58,0,0,0,0.00184344655796058,0,0,6.1448218598686e-4,0,1,0,0.3333333333333333,1,0,1,0.5,0,0.4927536231884058,0,0.00842616703110965,2,0.022727272727272728,0,0,0.07289735461834314
141464,camara,JOSÉ AIRTON FÉLIX CIRILO,PT,CE,M,62,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,0.9444444444444444,0,0,0.21739130434782605,0,0.00858621860995259,7,0.022727272727272728,0,0,0.23959603160077841
141470,camara,JOSÉ GUIMARÃES,PT,CE,M,62,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.8,0,0.9,0.5,0,0.44927536231884063,0,0.0107713902576511,5,0.022727272727272728,0.25,0,0.22336639926365143
160619,camara,JOSÉ NUNES,PSD,BA,M,68,1,104276.74,0,0,0,0,0.2222222222222222,0,1,0,0.3333333333333333,0.6,0,0,0,0,0.02318840579710145,0,0.0149907356539496,6,0.022727272727272728,0,0,0.20754360167624447
74079,camara,JOSÉ PRIANTE,MDB,PA,M,55,0,0,1,0,0,0,0.4444444444444444,0,0,0,0,0,0,0.052631578947368474,0,0,0.013729977116704819,0,0.00833201398262201,6,0,0,0,0.2016664027965244
74554,camara,JOSÉ ROCHA,PL,BA,M,71,1,663708.79,1,0.00857848942210326,0,0,0.669526163140701,1,0,0,0.3333333333333333,0.2,0,0,0,0,-0.011594202898550721,0,0.0117148434094806,6,0.11363636363636363,0.25,0,0.27507024140916886
74317,camara,JÚLIO CESAR,PSD,PI,M,71,1,742045.38,1,0.114218859167115,1,0.0978649747726388,0.7047396197223716,1,1,0,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0.00893230288242864,6,0.18181818181818182,0.25,0,0.2881500969401221
73586,camara,JÚLIO DELGADO,PSB,MG,M,52,0,0,0,0.0494569014014849,0,0.0309105633759281,0.016485633800494965,0,0,0,0,0.4,0,1,0,0.25,0.3391304347826087,0,0.0238155632699555,5,0.045454545454545456,0,0,0.18052068841156688
178886,camara,JUSCELINO FILHO,DEM,MA,M,35,0,0,0,0.0678228788195123,0,0,0.022607626273170766,1,0,0,0.3333333333333333,0,0,0.07692307692307698,0,0,-0.00891861761426977,0,0.0109814190389567,2,0.022727272727272728,0,0,0.07340840501991255
151208,camara,LAERCIO OLIVEIRA,PP,SE,M,60,0,0,0,0.0112705672213878,0,0,0.0037568557404625996,1,1,1,1,0,0,0,0,0,-0.08695652173913043,0,0.0162400757309426,4,0.045454545454545456,0.25,0,0.19567225757043094
178832,camara,LEANDRE,PV,PR,F,43,0,0,0,0.00316349465590691,0,0,0.0010544982186356368,0,0,0,0,0.6,0,0.9333333333333333,0.5,0,0.46956521739130436,1,0.0711559548167968,2,0.045454545454545456,0.375,0,0.16498876672093513
74156,camara,LEONARDO MONTEIRO,PT,MG,M,68,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,1,0,0.9166666666666667,0,0,0.26811594202898553,0,0.00909900652569812,6,0.36363636363636365,0,0,0.27454707403241235
74299,camara,LEÔNIDAS CRISTINO,PDT,CE,M,62,0,0,0,0.056510858157746,0,0,0.018836952719248665,0,1,0,0.3333333333333333,0.4,0,0,1,0.5,0.44057971014492753,0,0.0249330299280425,5,0.045454545454545456,0.25,0,0.23074418174318426
74585,camara,LINCOLN PORTELA,PL,MG,M,66,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,0.6,0,0.6086956521739131,0.25,0,0.23994959042218025,0,0.0148512300882643,6,0.045454545454545456,0.25,0,0.262061155108562
196358,camara,LOURIVAL GOMES,PSL,RJ,M,64,1,1750000,0,0,0,0,0.2222222222222222,1,0,0,0.3333333333333333,0,0,0.04347826086956519,0,0,-0.017643352236925022,0,0,2,0.022727272727272728,0,0,0.0712121212121212
178879,camara,LUCAS VERGILIO,SOLIDARIEDADE,GO,M,32,0,0,0,0.076370568258742,0,0.00842322444030243,0.025456856086247332,0,0,0,0,0.8,0,0,0,0,0.06956521739130435,0,0.0227423974088903,2,0.022727272727272728,0.25,0,0.12576060069389924
74478,camara,LUCIANO BIVAR,PSL,PE,M,74,0,0,0,0.00769230769230769,0,0,0.0025641025641025637,0,0,1,0.3333333333333333,0,0,0,0,0,-0.02898550724637681,0,0.286642659599128,4,0,0,0.8,0.3506618652531589
178931,camara,LUCIANO DUCCI,PSB,PR,M,64,0,0,0,0.0216791956278439,0,0,0.007226398542614633,1,0,0,0.3333333333333333,0.6,0,0.2857142857142857,0,0,0.09772256728778468,0,0.0276242120427099,3,0.045454545454545456,0,0,0.11461575149945107
178954,camara,LUCIO MOSQUINI,MDB,RO,M,50,1,3022857.5,1,0.126066975897335,0,0,0.7086889919657783,1,1,0,0.6666666666666666,0.6,0,0,0.5,0.5,0.255072463768116,0,0.00889644607679422,2,0.022727272727272728,0.25,0,0.12299141042748005
160510,camara,LUIS TIBÉ,AVANTE,MG,M,48,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0.4,0,0,0,0,0.005797101449275366,0,0.201186537479054,5,0.022727272727272728,0.375,0,0.286449428707932
162332,camara,LUIZ NISHIMORI,PL,PR,M,70,0,0,1,0.146022931770271,0,0.115173016607538,0.4931187550345348,1,1,1,1,0.4,0,0,1,0.25,0.3391304347826087,0,0.0184944709413729,4,0.18181818181818182,0,0,0.17339586388524428
74784,camara,LUIZA ERUNDINA,PSOL,SP,F,84,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.9,0,1,0.46086956521739136,0,0.0513390021855746,6,0.045454545454545456,0,0,0.219358709528024
178866,camara,LUIZIANNE LINS,PT,CE,F,50,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.5,0,0,0.19999999999999998,0,0.00954024289994732,6,0.045454545454545456,0,0,0.21099895767089855
166402,camara,MAGDA MOFATTO,PL,GO,F,71,0,0,1,0.104971242693173,0,0,0.4794348586755021,1,1,0,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0.0153111147549277,7,0.045454545454545456,0,0,0.24548646537522795
146788,camara,MARCELO ARO,PP,MG,M,32,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,0,0,0,-0.02898550724637681,0,0,3,0.022727272727272728,0,0,0.10454545454545454
178983,camara,MARCIO ALVINO,PL,SP,M,50,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0,0,0,0,0,-0.05797101449275362,0,0.0106538431882302,4,0.022727272727272728,0,0,0.14000955651643393
179001,camara,MÁRCIO BIOLCHI,MDB,RS,M,40,0,0,0,0.00989805945265699,0,0.00927943073686592,0.003299353150885664,1,0,1,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0.0117712051115445,6,0.022727272727272728,0.25,0,0.25689969556776343
150418,camara,MÁRCIO MARINHO,REPUBLICANOS,BA,M,48,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,1,0,0,0,0,0.05797101449275363,0,0,5,0.022727272727272728,0,0,0.1712121212121212
160535,camara,MARCON,PT,RS,M,55,0,0,0,0.00658072009985281,0,0.00506209238450216,0.0021935733666176033,0,1,0,0.3333333333333333,1,0,0.9,0.5,0.5,0.5536231884057972,0,0.00915706983471061,6,0.022727272727272728,0.25,0,0.25637686851239666
171619,camara,MARGARIDA SALOMÃO,PT,MG,F,69,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.9,0,0,0.28695652173913044,0,0.0115609250538866,3,0.022727272727272728,0,0,0.10685763955623187
74398,camara,MARIA DO ROSÁRIO,PT,RS,F,52,1,280000,0,0,0,0,0.2222222222222222,0,0,0,0,1,0,0.8333333333333334,0,0,0.30434782608695654,0,0.00984585781074778,6,0.29545454545454547,0.25,0,0.3110600806530587
178956,camara,MARIANA CARVALHO,PSDB,RO,F,32,0,0,0,0.0104279683249378,0,0,0.003475989441645933,1,1,0,0.6666666666666666,0.6,-0.3333333333333333,0,0,0,-0.049275362318840575,0,0.017852952638419,3,0.09090909090909091,0,0,0.12175240870950199
74158,camara,MÁRIO HERINGER,PDT,MG,M,65,0,0,1,0.633657133493189,0,0,0.6556634889421741,1,0,0,0.3333333333333333,0.6,0,0,0,0.5,0.11014492753623188,0,0.0314640187104673,5,0,0,0.6,0.29295947040876014
178858,camara,MÁRIO NEGROMONTE JR.,PP,BA,M,39,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,-0.08695652173913043,0,0.0146121909765624,3,0.022727272727272728,0,0,0.10746789274076703
178843,camara,MARX BELTRÃO,PSD,AL,M,39,0,0,0,0.00186285313804224,0,0,6.209510460140799e-4,1,1,0,0.6666666666666666,0.6,-0.6666666666666666,0,0.5,0.5,0.1681159420289855,0,0.00997824167822265,4,0.18181818181818182,0,0,0.1716926180326142
74749,camara,MAURO LOPES,MDB,MG,M,83,0,0,0,9.40263970584682e-4,0,0,3.1342132352822735e-4,0,1,0,0.3333333333333333,0.8,0,0,0,0,0.04057971014492754,0,0.0133837063135439,6,0.2727272727272727,0,0,0.25722219580816336
188097,camara,MERLONG SOLANO,PT,PI,M,61,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.4,0,0,0,0,0.005797101449275366,0,0.003199404833466,NA,0,0,0,NA
178984,camara,MIGUEL HADDAD,PSDB,SP,M,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.17391304347826086,0,0.0163659621882216,NA,0,0,0,NA
178985,camara,MIGUEL LOMBARDI,PL,SP,M,55,0,0,0,0.0100670782004343,0,0.00251676955010857,0.0033556927334781,0,1,1,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0.0212485063833631,6,0.022727272727272728,0,0,0.20879515582212718
178895,camara,MISAEL VARELLA,PSD,MG,M,59,0,0,1,0.456641591720416,0,0,0.5966583083512498,1,0,0,0.3333333333333333,0.4,0,0.18181818181818177,0,0,0.05322793148880105,0,0.0183398114421657,2,0.09090909090909091,0,0,0.08851644713691799
74571,camara,NELSON PELLEGRINO,PT,BA,M,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8571428571428572,0,0.25,0.35403726708074534,0,0.00969386557956249,6,0.045454545454545456,0,0,0.2110296822068216
178896,camara,NEWTON CARDOSO JR,MDB,MG,M,39,0,0,1,0.146473228429031,1,0.10775042091331,0.4932688539207881,1,1,0,0.6666666666666666,0.2,0,0,0.5,0,0.13333333333333333,0,0.0133837063135439,2,0.36363636363636365,0,0,0.14207068065664816
74352,camara,NILSON PINTO,PSDB,PA,M,67,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0.017391304347826087,0,0.00418006948309399,6,0.045454545454545456,0,0,0.20992692298752788
178986,camara,NILTO TATTO,PT,SP,M,56,0,0,0,0.00153273603836107,0,0,5.109120127870233e-4,1,1,0,0.6666666666666666,0.8,0,0.9523809523809523,1,0.5,0.694824016563147,0,0.0127280204195462,2,0.06818181818181818,0.25,0,0.13284863438693956
194260,camara,NIVALDO ALBUQUERQUE,PTB,AL,M,31,1,885000,1,0,0,0,0.6666666666666666,1,0,0,0.3333333333333333,0.4,0,0,0,0,0.005797101449275366,0,0.016772678199598,2,0.022727272727272728,0,0,0.07456665685204081
66179,camara,NORMA AYUB,DEM,ES,F,60,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0.6666666666666666,0,0,0,0.05797101449275363,0,0.0241208230254815,4,0.06818181818181818,0,0,0.15179386157479327
74159,camara,ODAIR CUNHA,PT,MG,M,43,0,0,0,0.122876185734457,0,0.0614380928672285,0.04095872857815233,1,0,1,0.6666666666666666,0.8,0,0,0,0,0.011594202898550732,0,0.0107516603001146,5,0.022727272727272728,0,0,0.17336245327214414
178987,camara,ORLANDO SILVA,PCdoB,SP,M,48,0,0,0,0.0424686132882252,0,0,0.0141562044294084,0,0,1,0.3333333333333333,1,0,0.7777777777777778,0,0,0.2608695652173913,0,0.0758522621637065,2,0.022727272727272728,0,0,0.0863825736448625
160556,camara,PADRE JOÃO,PT,MG,M,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9411764705882353,1,0.5,0.7672634271099745,0,0.0108013722778463,5,0.3181818181818182,0,0,0.23246330475859955
160642,camara,PASTOR EURICO,PATRIOTA,PE,M,57,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.8,0,0.1428571428571429,0,0,0.07784679089026916,0,0.0352794730084776,3,0.06818181818181818,0.25,0,0.17069225823805917
74160,camara,PATRUS ANANIAS,PT,MG,M,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.34782608695652173,0,0.010404832548498,4,0.022727272727272728,0.25,0,0.18995975438848747
171617,camara,PAULÃO,PT,AL,M,62,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.9473684210526316,0.25,0,0.40366132723112125,0,0.00569535871815391,6,0.022727272727272728,0,0,0.20568452628908532
141516,camara,PAULO ABI-ACKEL,PSDB,MG,M,56,0,0,0,0.057144010070357,0,0,0.019048003356785668,1,0,0,0.3333333333333333,0,0,0,0.5,0,0.14492753623188406,0,0.00753317722326544,4,0.022727272727272728,0,0,0.13938542332344095
178860,camara,PAULO AZI,DEM,BA,M,56,1,301569.45,0,0,0,0,0.2222222222222222,1,0,1,0.6666666666666666,0,0,0.06666666666666676,0,0,-0.040579710144927505,0,0.0157239104237201,5,0.022727272727272728,0,0,0.17435690329686523
160558,camara,PAULO FREIRE COSTA,PL,SP,M,64,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.6,0,0,0,0,0.02318840579710145,0,0.0232416203293063,3,0.022727272727272728,0,0,0.10919377861131581
193726,camara,PAULO EDUARDO MARTINS,PSC,PR,M,38,0,0,0,0.0431120706900001,0,0.0431120706900001,0.014370690230000031,1,0,1,0.6666666666666666,0,0,0.05555555555555558,0,0,-0.04347826086956521,1,0.0547911259923842,2,0.022727272727272728,0,0,0.08217034641059805
141518,camara,PAULO PEREIRA DA SILVA,SOLIDARIEDADE,SP,M,63,1,93000,0,0.041683610144429,0,0.041683610144429,0.23611675893703188,1,0,1,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0.0488455457612346,4,0.022727272727272728,0,0,0.14764789703103479
74400,camara,PAULO PIMENTA,PT,RS,M,54,0,0,0,0.00198317909141423,0,0,6.610596971380767e-4,0,0,0,0,0.6,0,0,0.25,0,0.1391304347826087,0,0.00915706983471061,6,0,0.375,0,0.2768314139669421
141488,camara,PAULO TEIXEIRA,PT,SP,M,58,0,0,0,0.027354282782701,0,0,0.009118094260900333,0,1,0,0.3333333333333333,1,0,0.9166666666666667,0.5,0,0.4710144927536232,0,0.0127280204195462,6,0.045454545454545456,0.25,0,0.2616365131748183
178912,camara,PEDRO CUNHA LIMA,PSDB,PB,M,31,0,0,0,0.0551787569037986,0,0.0551787569037986,0.018392918967932867,0,0,0,0,0.2,0.3333333333333333,0,0,0,0.0608695652173913,1,0.0109692257496854,2,0.36363636363636365,0,0,0.1415877845438765
122158,camara,PEDRO PAULO,DEM,RJ,M,47,0,0,0,0.0292599260634044,0,0.0183256321900236,0.009753308687801466,0,1,1,0.6666666666666666,0.8,0,0,0,0,0.011594202898550732,0,0.0300951797959731,4,0.022727272727272728,0,0,0.1438978238379825
160604,camara,PEDRO UCZAI,PT,SC,M,56,1,790000,0,0,0,0,0.2222222222222222,1,0,0,0.3333333333333333,1,0,0.9,1,0.5,0.727536231884058,0,0.00971711117017701,5,0.022727272727272728,0.25,0,0.2231555434461566
73486,camara,POMPEO DE MATTOS,PDT,RS,M,61,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,0.4,1,0.2727272727272727,0,0,0.17839262187088276,0,0.0292497614229278,5,0.045454545454545456,0.25,0,0.2316075280421613
160601,camara,PR. MARCO FELICIANO,PODEMOS,SP,M,47,0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.4,0,0.045454545454545414,0,0,0.01765480895915678,0,0.0793348378733067,3,0.36363636363636365,0,0,0.18859424030193406
160639,camara,PROFESSORA DORINHA SEABRA REZENDE,DEM,TO,F,55,0,0,0,9.16313962150735e-4,0,0,3.054379873835783e-4,1,0,0,0.3333333333333333,0.4,0.3333333333333333,0,0,0,0.049275362318840575,0,0.0302448084250559,3,0.022727272727272728,0,0,0.11059441623046573
160641,camara,PROFESSORA MARCIVANIA,PCdoB,AP,F,46,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.9333333333333333,0,0,0.2956521739130435,0,0.038770441188711,3,0.36363636363636365,0,0,0.18048136096501494
178951,camara,RAFAEL MOTTA,PSB,RN,M,33,0,0,0,0,0,0,0,1,1,0,0.6666666666666666,0.8,0,0.8,0,0.25,0.26376811594202904,0,0.0218828964647819,3,0.022727272727272728,0,0.2,0.1489220338384109
74161,camara,REGINALDO LOPES,PT,MG,M,46,0,0,0,0.0198782575991597,0,0,0.006626085866386567,1,0,0,0.3333333333333333,0.8,0,0.9375,0,0,0.2851449275362319,0,0.0107516603001146,5,0.06818181818181818,0.25,0,0.23245336236305322
178925,camara,REJANE DIAS,PT,PI,F,47,0,0,0,4.34793535246234e-4,0,0,1.4493117841541132e-4,0,1,0,0.3333333333333333,0.6,0,0.9230769230769231,0,0.25,0.30746934225195094,0,0.00796877783800081,3,0.045454545454545456,0,0,0.11068466465850926
178989,camara,RENATA ABREU,PODEMOS,SP,F,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41666666666666663,0,0,0.10869565217391304,0,0.124876575142024,2,0.022727272727272728,0,0,0.09618743624052602
73788,camara,RICARDO BARROS,PP,PR,M,59,1,290000,1,0.10025872616486,0,0.10025872616486,0.7000862420549533,1,1,0,0.6666666666666666,0.2,0,0,0,0,-0.04057971014492753,0,0.0154830281024292,6,0.022727272727272728,0,0,0.2076420601659404
160655,camara,RICARDO IZAR,PP,SP,M,51,0,0,0,0.0371401718148042,0,0.00436943197821226,0.012380057271601401,0,1,0,0.3333333333333333,0.8,0.6666666666666666,0.9411764705882353,0.5,0.25,0.5904518329070758,0,0.0213329811531467,3,0.045454545454545456,0,0,0.11335750532153843
178920,camara,RICARDO TEOBALDO,PODEMOS,PE,M,54,0,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,0.19999999999999996,0,0,0.02318840579710144,0,0.0463256924929105,6,0.022727272727272728,0,0,0.21381059304403666
152610,camara,ROBERTO ALVES,REPUBLICANOS,SP,M,59,0,0,0,0,0,0,0,0,1,1,0.6666666666666666,0.8,0,0,0,0,0.011594202898550732,0,0,5,0.045454545454545456,0,0,0.17575757575757575
160653,camara,ROBERTO DE LUCENA,PODEMOS,SP,M,53,0,0,0,0.0401626426376253,0,0,0.0133875475458751,1,0,0,0.3333333333333333,1,1,0.5882352941176471,0,0.25,0.3853367433930094,0,0.0603420160816059,3,0.022727272727272728,0,0,0.11661385776177573
141531,camara,RODRIGO DE CASTRO,PSDB,MG,M,48,0,0,0,0.0151984650180787,0,0,0.0050661550060262335,0,1,1,0.6666666666666666,0.6,0.6666666666666666,0.5625,0.5,0,0.4018115942028986,0,0.0173944313390873,4,0.022727272727272728,0,0,0.14135767414660533
74693,camara,RODRIGO MAIA,DEM,RJ,M,49,0,0,0,0.497317504901242,0,0.218601101055491,0.16577250163374735,1,0,0,0.3333333333333333,0,0,0,0.25,0,0.05797101449275363,0,0.0229747883208408,6,0,0,1,0.4045949576641682
160651,camara,ROGÉRIO PENINHA MENDONÇA,MDB,SC,M,66,1,57575,0,0,0,0,0.2222222222222222,1,0,1,0.6666666666666666,0,0,0.052631578947368474,0.25,0,0.04271548436308163,0,0.0108256421149727,6,0.022727272727272728,0,0,0.20671058296844907
178861,camara,RONALDO CARLETTO,PP,BA,M,59,1,650363.31,1,0.198649500165937,0,0,0.7328831667219791,1,0,0,0.3333333333333333,0,0,0,0,0,-0.02898550724637681,0,0.010777207207813,5,0.022727272727272728,0,0,0.17336756265368383
122466,camara,RONALDO MARTINS,REPUBLICANOS,CE,M,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA
178945,camara,ROSANGELA GOMES,REPUBLICANOS,RJ,F,52,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.4,0,0,0,0,0.005797101449275366,0,0,7,0.022727272727272728,0,0,0.23787878787878788
73466,camara,RUBENS BUENO,CIDADANIA,PR,M,71,0,0,0,0.0354704374358591,0,0,0.011823479145286368,1,1,0,0.6666666666666666,0.2,0,0,0.5,0.25,0.17681159420289855,0,0.0593984048130275,6,0.022727272727272728,0,0,0.21642513550806006
74371,camara,RUBENS OTONI,PT,GO,M,63,1,224500,0,0,0,0,0.2222222222222222,1,1,0,0.6666666666666666,1,0,0.75,0,0,0.22463768115942032,0,0.00877747157800453,6,0.045454545454545456,0,0,0.21084640340650998
178990,camara,SAMUEL MOREIRA,PSDB,SP,M,56,1,31031.52,0,0.102333413745058,0,0.0362242172548879,0.25633336013724156,0,0,1,0.3333333333333333,0,0,0,0.5,0,0.14492753623188406,0,0.00818298109411081,5,0.022727272727272728,0,0,0.17284871743094338
178921,camara,SEBASTIÃO OLIVEIRA,PL,PE,M,51,1,4163.92,0,6.43607033317065e-4,0,0,0.2224367578999946,0,0,0,0,0.2,0,0,0,0,0.017391304347826087,0,0.0117152756007967,5,0.022727272727272728,0,0,0.17355517633228057
73808,camara,SÉRGIO BRITO,PSD,BA,M,58,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.5,0,0.19130434782608696,0,0.0127580728969784,NA,0,0,0,NA
178933,camara,SERGIO SOUZA,MDB,PR,M,48,0,0,0,0.146984619876794,0,0.120260143535559,0.04899487329226467,1,0,0,0.3333333333333333,0.2,0,0,0.25,0,0.07536231884057971,0,0.0135748984877269,2,0.36363636363636365,0,0,0.14210891909148476
