id_req,id,peso_arestas
104493,74700,1
104495,73433,1
104502,74265,1
104801,73492,1
104830,74688,1
104960,74421,1
104989,74419,1
105011,74161,1
105012,74161,1
105136,74433,1
105157,74057,1
105238,74161,1
105313,74169,1
105763,74449,1
105786,74680,1
105794,73825,1
105846,74277,1
105847,74171,1
105850,74210,1
105872,74455,1
105923,74856,0.5
105923,178884,0.5
105934,74692,1
106067,74057,1
106203,74408,1
106212,73553,1
106248,73542,1
106339,73825,1
106428,74254,1
106508,62926,1
106587,74319,1
106786,73825,1
106800,74165,1
106845,74558,1
106933,73947,1
106934,73947,1
106936,73947,1
106937,73947,1
107055,74290,1
107065,74158,1
107219,74298,1
107229,74319,1
107324,73579,1
107423,73825,1
107449,73442,1
107552,74156,1
107575,74399,1
107812,73825,1
107816,73825,1
107855,73945,1
107939,73507,1
107941,74381,1
107947,74401,1
108149,74262,1
108204,74161,1
108248,74592,1
108436,74168,1
108705,74781,1
108761,74268,1
109125,73416,1
109406,73557,1
109450,74230,1
109636,73441,1
109638,74268,1
109816,73545,1
110085,73651,1
110227,74771,1
110306,74400,1
110330,73486,1
110444,73943,1
110587,74399,1
110593,74787,1
110878,74080,1
110958,74045,0.5
110958,74283,0.5
111291,74288,1
111304,74143,1
111322,74676,1
111325,74481,1
111352,74378,0.5
111352,74403,0.5
111567,73462,1
111585,74398,1
111719,74033,0.5
111719,74398,0.5
111744,74460,1
112062,74469,1
112074,74000,1
112112,74254,1
112178,74256,1
112253,73825,1
112399,74372,1
112468,74175,1
112481,74156,1
112893,74169,1
112949,74408,1
112962,74268,1
113126,74431,1
113455,74581,1
113531,74173,1
113922,73825,1
114046,73651,1
114047,73651,1
114060,74155,1
114073,74585,1
114296,74474,1
114340,74173,1
114473,73651,1
114700,74455,1
114703,74030,1
114799,74265,1
115122,73825,1
115188,74771,1
115414,74688,1
115472,74057,0.07142857142857142
115472,74059,0.07142857142857142
115472,74060,0.07142857142857142
115472,74061,0.07142857142857142
115472,74155,0.07142857142857142
115472,74172,0.07142857142857142
115472,74210,0.07142857142857142
115472,74230,0.07142857142857142
115472,74276,0.07142857142857142
115472,74278,0.07142857142857142
115472,74417,0.07142857142857142
115472,74419,0.07142857142857142
115472,74641,0.07142857142857142
115472,74841,0.07142857142857142
116147,74163,1
116190,74283,1
116197,73483,1
116420,73557,1
116553,74256,1
116756,74046,1
116777,74419,1
116865,74200,1
116928,73893,1
116930,73893,1
117100,74398,1
117158,74558,1
117397,73557,1
117429,74277,1
117471,74801,1
117621,74329,1
117708,74838,1
117968,74481,1
117992,73651,1
118138,74230,1
118472,74259,1
118652,74844,1
119037,74173,1
119598,74031,1
119626,74419,1
119629,74574,1
119659,74278,1
119664,74173,1
119908,74399,1
119930,74810,1
120517,74655,1
120649,73579,1
120877,73931,1
120950,73684,1
121206,73920,1
121322,73565,1
121376,74158,1
121382,74168,1
121389,74162,1
121590,74419,1
121742,74154,1
122310,74455,1
122317,74592,1
122369,74167,1
122672,73825,1
122780,74200,1
122781,74165,1
123649,73651,1
123652,73651,1
123666,73651,1
123996,74771,1
124107,73486,1
124216,74171,1
124323,73934,1
124654,74585,1
124794,73931,1
124836,73778,1
125315,74425,1
125359,74262,1
125393,74262,1
125394,74262,1
125460,74283,1
125461,74283,1
125598,73431,1
125811,73441,1
125816,74277,1
126054,74699,1
126237,73923,1
126356,74097,1
126405,74490,1
126486,74158,1
126506,74173,1
126537,74268,1
126645,73651,1
126756,74376,1
126761,74451,1
127102,74045,1
127329,74287,1
127729,73934,1
128004,73442,1
128135,74374,1
128303,74676,1
128580,73825,1
128703,73923,1
129112,73873,1
129158,73923,1
129441,74469,1
129486,65551,0.014705882352941176
129486,73424,0.014705882352941176
129486,73431,0.014705882352941176
129486,73454,0.014705882352941176
129486,73477,0.014705882352941176
129486,73480,0.014705882352941176
129486,73486,0.014705882352941176
129486,73492,0.014705882352941176
129486,73545,0.014705882352941176
129486,73582,0.014705882352941176
129486,73586,0.014705882352941176
129486,73651,0.014705882352941176
129486,73761,0.014705882352941176
129486,73768,0.014705882352941176
129486,73775,0.014705882352941176
129486,73781,0.014705882352941176
129486,73788,0.014705882352941176
129486,73825,0.014705882352941176
129486,73889,0.014705882352941176
129486,73909,0.014705882352941176
129486,73935,0.014705882352941176
129486,73945,0.014705882352941176
129486,74017,0.014705882352941176
129486,74047,0.014705882352941176
129486,74060,0.014705882352941176
129486,74063,0.014705882352941176
129486,74103,0.014705882352941176
129486,74140,0.014705882352941176
129486,74150,0.014705882352941176
129486,74162,0.014705882352941176
129486,74164,0.014705882352941176
129486,74165,0.014705882352941176
129486,74168,0.014705882352941176
129486,74170,0.014705882352941176
129486,74171,0.014705882352941176
129486,74173,0.014705882352941176
129486,74252,0.014705882352941176
129486,74280,0.014705882352941176
129486,74291,0.014705882352941176
129486,74341,0.014705882352941176
129486,74359,0.014705882352941176
129486,74366,0.014705882352941176
129486,74373,0.014705882352941176
129486,74386,0.014705882352941176
129486,74387,0.014705882352941176
129486,74389,0.014705882352941176
129486,74392,0.014705882352941176
129486,74393,0.014705882352941176
129486,74397,0.014705882352941176
129486,74481,0.014705882352941176
129486,74483,0.014705882352941176
129486,74489,0.014705882352941176
129486,74538,0.014705882352941176
129486,74586,0.014705882352941176
129486,74590,0.014705882352941176
129486,74592,0.014705882352941176
129486,74635,0.014705882352941176
129486,74671,0.014705882352941176
129486,74688,0.014705882352941176
129486,74741,0.014705882352941176
129486,74758,0.014705882352941176
129486,74776,0.014705882352941176
129486,74784,0.014705882352941176
129486,74810,0.014705882352941176
129486,74835,0.014705882352941176
129486,74842,0.014705882352941176
129486,74848,0.014705882352941176
129486,77701,0.014705882352941176
129499,74168,1
129503,74383,1
129882,74592,1
129993,73430,1
130108,73651,1
130120,73651,1
130138,73825,1
130311,74474,1
130387,74283,1
130461,74374,1
130489,74376,1
130858,74479,1
130860,73982,1
131430,74230,1
131591,64960,0.005780346820809248
131591,73424,0.005780346820809248
131591,73458,0.005780346820809248
131591,73460,0.005780346820809248
131591,73469,0.005780346820809248
131591,73477,0.005780346820809248
131591,73483,0.005780346820809248
131591,73485,0.005780346820809248
131591,73507,0.005780346820809248
131591,73531,0.005780346820809248
131591,73545,0.005780346820809248
131591,73553,0.005780346820809248
131591,73572,0.005780346820809248
131591,73579,0.005780346820809248
131591,73582,0.005780346820809248
131591,73588,0.005780346820809248
131591,73651,0.005780346820809248
131591,73666,0.005780346820809248
131591,73676,0.005780346820809248
131591,73718,0.005780346820809248
131591,73781,0.005780346820809248
131591,73801,0.005780346820809248
131591,73825,0.005780346820809248
131591,73873,0.005780346820809248
131591,73874,0.005780346820809248
131591,73885,0.005780346820809248
131591,73904,0.005780346820809248
131591,73909,0.005780346820809248
131591,73927,0.005780346820809248
131591,73933,0.005780346820809248
131591,73937,0.005780346820809248
131591,73939,0.005780346820809248
131591,73940,0.005780346820809248
131591,73942,0.005780346820809248
131591,73944,0.005780346820809248
131591,73945,0.005780346820809248
131591,73981,0.005780346820809248
131591,74000,0.005780346820809248
131591,74016,0.005780346820809248
131591,74017,0.005780346820809248
131591,74027,0.005780346820809248
131591,74029,0.005780346820809248
131591,74031,0.005780346820809248
131591,74032,0.005780346820809248
131591,74034,0.005780346820809248
131591,74037,0.005780346820809248
131591,74040,0.005780346820809248
131591,74041,0.005780346820809248
131591,74043,0.005780346820809248
131591,74044,0.005780346820809248
131591,74045,0.005780346820809248
131591,74048,0.005780346820809248
131591,74050,0.005780346820809248
131591,74058,0.005780346820809248
131591,74059,0.005780346820809248
131591,74061,0.005780346820809248
131591,74063,0.005780346820809248
131591,74082,0.005780346820809248
131591,74097,0.005780346820809248
131591,74103,0.005780346820809248
131591,74120,0.005780346820809248
131591,74133,0.005780346820809248
131591,74141,0.005780346820809248
131591,74142,0.005780346820809248
131591,74144,0.005780346820809248
131591,74148,0.005780346820809248
131591,74149,0.005780346820809248
131591,74150,0.005780346820809248
131591,74151,0.005780346820809248
131591,74153,0.005780346820809248
131591,74155,0.005780346820809248
131591,74159,0.005780346820809248
131591,74160,0.005780346820809248
131591,74161,0.005780346820809248
131591,74167,0.005780346820809248
131591,74168,0.005780346820809248
131591,74170,0.005780346820809248
131591,74172,0.005780346820809248
131591,74175,0.005780346820809248
131591,74184,0.005780346820809248
131591,74191,0.005780346820809248
131591,74198,0.005780346820809248
131591,74222,0.005780346820809248
131591,74225,0.005780346820809248
131591,74238,0.005780346820809248
131591,74240,0.005780346820809248
131591,74254,0.005780346820809248
131591,74259,0.005780346820809248
131591,74266,0.005780346820809248
131591,74268,0.005780346820809248
131591,74270,0.005780346820809248
131591,74271,0.005780346820809248
131591,74272,0.005780346820809248
131591,74276,0.005780346820809248
131591,74281,0.005780346820809248
131591,74282,0.005780346820809248
131591,74283,0.005780346820809248
131591,74294,0.005780346820809248
131591,74297,0.005780346820809248
131591,74298,0.005780346820809248
131591,74308,0.005780346820809248
131591,74309,0.005780346820809248
131591,74319,0.005780346820809248
131591,74337,0.005780346820809248
131591,74343,0.005780346820809248
131591,74344,0.005780346820809248
131591,74351,0.005780346820809248
131591,74352,0.005780346820809248
131591,74359,0.005780346820809248
131591,74365,0.005780346820809248
131591,74366,0.005780346820809248
131591,74368,0.005780346820809248
131591,74371,0.005780346820809248
131591,74372,0.005780346820809248
131591,74373,0.005780346820809248
131591,74374,0.005780346820809248
131591,74381,0.005780346820809248
131591,74383,0.005780346820809248
131591,74385,0.005780346820809248
131591,74388,0.005780346820809248
131591,74391,0.005780346820809248
131591,74405,0.005780346820809248
131591,74408,0.005780346820809248
131591,74417,0.005780346820809248
131591,74419,0.005780346820809248
131591,74423,0.005780346820809248
131591,74444,0.005780346820809248
131591,74448,0.005780346820809248
131591,74451,0.005780346820809248
131591,74452,0.005780346820809248
131591,74460,0.005780346820809248
131591,74469,0.005780346820809248
131591,74470,0.005780346820809248
131591,74480,0.005780346820809248
131591,74481,0.005780346820809248
131591,74483,0.005780346820809248
131591,74484,0.005780346820809248
131591,74490,0.005780346820809248
131591,74492,0.005780346820809248
131591,74520,0.005780346820809248
131591,74538,0.005780346820809248
131591,74542,0.005780346820809248
131591,74558,0.005780346820809248
131591,74559,0.005780346820809248
131591,74568,0.005780346820809248
131591,74577,0.005780346820809248
131591,74578,0.005780346820809248
131591,74580,0.005780346820809248
131591,74590,0.005780346820809248
131591,74591,0.005780346820809248
131591,74592,0.005780346820809248
131591,74635,0.005780346820809248
131591,74641,0.005780346820809248
131591,74650,0.005780346820809248
131591,74655,0.005780346820809248
131591,74658,0.005780346820809248
131591,74675,0.005780346820809248
131591,74676,0.005780346820809248
131591,74688,0.005780346820809248
131591,74690,0.005780346820809248
131591,74705,0.005780346820809248
131591,74749,0.005780346820809248
131591,74765,0.005780346820809248
131591,74780,0.005780346820809248
131591,74787,0.005780346820809248
131591,74790,0.005780346820809248
131591,74791,0.005780346820809248
131591,74812,0.005780346820809248
131591,74841,0.005780346820809248
131591,74842,0.005780346820809248
131591,74844,0.005780346820809248
131591,74858,0.005780346820809248
131591,77701,0.005780346820809248
131596,74218,1
131704,74367,1
131864,74356,1
132353,73825,1
132454,74419,1
132521,74043,1
132914,74169,1
133035,74285,1
133329,74283,1
133441,74277,1
133689,74256,1
134059,62926,0.005813953488372093
134059,64960,0.005813953488372093
134059,73424,0.005813953488372093
134059,73427,0.005813953488372093
134059,73428,0.005813953488372093
134059,73441,0.005813953488372093
134059,73458,0.005813953488372093
134059,73460,0.005813953488372093
134059,73483,0.005813953488372093
134059,73542,0.005813953488372093
134059,73546,0.005813953488372093
134059,73552,0.005813953488372093
134059,73553,0.005813953488372093
134059,73565,0.005813953488372093
134059,73579,0.005813953488372093
134059,73586,0.005813953488372093
134059,73588,0.005813953488372093
134059,73603,0.005813953488372093
134059,73651,0.005813953488372093
134059,73674,0.005813953488372093
134059,73676,0.005813953488372093
134059,73684,0.005813953488372093
134059,73761,0.005813953488372093
134059,73765,0.005813953488372093
134059,73768,0.005813953488372093
134059,73775,0.005813953488372093
134059,73781,0.005813953488372093
134059,73801,0.005813953488372093
134059,73805,0.005813953488372093
134059,73817,0.005813953488372093
134059,73825,0.005813953488372093
134059,73874,0.005813953488372093
134059,73882,0.005813953488372093
134059,73885,0.005813953488372093
134059,73886,0.005813953488372093
134059,73889,0.005813953488372093
134059,73909,0.005813953488372093
134059,73920,0.005813953488372093
134059,73927,0.005813953488372093
134059,73928,0.005813953488372093
134059,73935,0.005813953488372093
134059,73937,0.005813953488372093
134059,73939,0.005813953488372093
134059,73940,0.005813953488372093
134059,73942,0.005813953488372093
134059,73943,0.005813953488372093
134059,73948,0.005813953488372093
134059,73979,0.005813953488372093
134059,74005,0.005813953488372093
134059,74017,0.005813953488372093
134059,74023,0.005813953488372093
134059,74027,0.005813953488372093
134059,74039,0.005813953488372093
134059,74044,0.005813953488372093
134059,74045,0.005813953488372093
134059,74046,0.005813953488372093
134059,74050,0.005813953488372093
134059,74051,0.005813953488372093
134059,74054,0.005813953488372093
134059,74055,0.005813953488372093
134059,74057,0.005813953488372093
134059,74061,0.005813953488372093
134059,74079,0.005813953488372093
134059,74084,0.005813953488372093
134059,74090,0.005813953488372093
134059,74111,0.005813953488372093
134059,74120,0.005813953488372093
134059,74144,0.005813953488372093
134059,74148,0.005813953488372093
134059,74149,0.005813953488372093
134059,74150,0.005813953488372093
134059,74151,0.005813953488372093
134059,74158,0.005813953488372093
134059,74159,0.005813953488372093
134059,74163,0.005813953488372093
134059,74164,0.005813953488372093
134059,74165,0.005813953488372093
134059,74168,0.005813953488372093
134059,74169,0.005813953488372093
134059,74171,0.005813953488372093
134059,74172,0.005813953488372093
134059,74174,0.005813953488372093
134059,74175,0.005813953488372093
134059,74187,0.005813953488372093
134059,74194,0.005813953488372093
134059,74210,0.005813953488372093
134059,74212,0.005813953488372093
134059,74222,0.005813953488372093
134059,74230,0.005813953488372093
134059,74255,0.005813953488372093
134059,74259,0.005813953488372093
134059,74261,0.005813953488372093
134059,74267,0.005813953488372093
134059,74268,0.005813953488372093
134059,74270,0.005813953488372093
134059,74271,0.005813953488372093
134059,74272,0.005813953488372093
134059,74273,0.005813953488372093
134059,74276,0.005813953488372093
134059,74278,0.005813953488372093
134059,74279,0.005813953488372093
134059,74282,0.005813953488372093
134059,74284,0.005813953488372093
