id_req,id,peso_arestas
2194099,157130,0.14285714285714285
2194099,204495,0.14285714285714285
2194099,204509,0.14285714285714285
2194100,204457,1
2194101,204455,1
2194102,160511,1
2194103,204472,1
2194104,204472,1
2194105,74356,0.25
2194105,141391,0.25
2194105,160556,0.25
2194105,198197,0.25
2194106,204459,1
2194107,74356,0.2
2194107,141391,0.2
2194107,160556,0.2
2194107,198197,0.2
2194107,204560,0.2
2194108,74655,0.3333333333333333
2194108,160575,0.3333333333333333
2194108,204433,0.3333333333333333
2194109,92346,1
2194110,204499,1
2194111,178981,1
2194112,141488,1
2194113,160559,1
2194117,141513,1
2194118,141427,1
2194120,204527,1
2194121,204527,1
2194123,204359,1
2194125,74554,1
2194126,178836,1
2194128,204487,1
2194129,74848,1
2194130,160653,0.5
2194130,204508,0.5
2194132,160575,1
2194134,160575,1
2194136,160575,1
2194138,160575,1
2194140,160575,1
2194142,160575,1
2194147,74043,1
2194148,178871,1
2194149,74848,1
2194150,178948,1
2194151,178970,1
2194152,178970,1
2194153,73943,1
2194154,73943,1
2194155,73943,1
2194156,178873,1
2194160,204556,1
2194162,122974,1
2194163,204506,1
2194164,204506,1
2194165,204506,1
2194166,204506,1
2194167,204506,1
2194168,204506,1
2194169,204506,1
2194170,204506,1
2194171,204506,1
2194172,204506,1
2194173,204506,1
2194174,204506,1
2194175,204506,1
2194176,204506,1
2194177,204506,1
2194178,204506,1
2194179,204506,1
2194180,204506,1
2194181,204506,1
2194182,204506,1
2194183,204506,1
2194184,204506,1
2194185,204506,1
2194186,204506,1
2194187,204506,1
2194188,204506,1
2194189,204506,1
2194190,204506,1
2194191,204506,1
2194192,204506,1
2194193,204506,1
2194194,204506,1
2194195,204506,1
2194196,204506,1
2194197,204506,1
2194198,204506,1
2194199,204506,1
2194200,204506,1
2194201,204506,1
2194202,204506,1
2194203,204506,1
2194204,204506,1
2194205,204506,1
2194206,204506,1
2194207,204506,1
2194208,204506,1
2194209,204506,1
2194210,204506,1
2194211,204506,1
2194212,204506,1
2194213,204506,1
2194214,204506,1
2194215,204506,1
2194216,204506,1
2194217,204506,1
2194218,204506,1
2194219,204506,1
2194220,204506,1
2194221,204506,1
2194222,204506,1
2194223,204506,1
2194224,204506,1
2194225,204506,1
2194226,204360,1
2194227,204360,1
2194229,204460,1
2194231,178929,1
2194232,204512,1
2194233,204512,1
2194235,204506,1
2194240,160575,1
2194241,160575,1
2194243,160575,1
2194244,160575,1
2194245,160575,1
2194246,160575,1
2194247,160575,1
2194248,69871,1
2194249,69871,1
2194250,160512,1
2194251,204570,1
2194252,204561,1
2194253,204381,1
2194254,204381,1
2194257,178986,1
2194258,204509,1
2194259,204509,1
2194260,72442,1
2194261,204366,1
2194262,74270,0.5
2194262,196358,0.5
2194263,204352,1
2194264,198197,1
2194265,204566,1
2194266,73531,1
2194267,205476,1
2194268,160532,0.3333333333333333
2194268,204391,0.3333333333333333
2194268,204502,0.3333333333333333
2194269,81055,0.3333333333333333
2194269,141408,0.3333333333333333
2194269,204535,0.3333333333333333
2194270,81055,1
2194271,92346,0.5
2194271,178884,0.5
2194272,178884,1
2194273,204377,1
2194274,122974,1
2194276,204374,1
2194278,178951,1
2194279,74158,1
2194280,160575,1
2194281,178959,1
2194282,204450,1
2194283,204439,1
2194284,204359,1
2194285,204359,1
2194286,204359,1
2194287,160598,1
2194288,204527,1
2194289,204471,1
2194290,204471,1
2194291,132504,0.3333333333333333
2194291,204555,0.3333333333333333
2194291,204559,0.3333333333333333
2194292,178986,1
2194293,66828,0.038461538461538464
2194293,74299,0.038461538461538464
2194293,74371,0.038461538461538464
2194293,109429,0.038461538461538464
2194293,115746,0.038461538461538464
2194293,141391,0.038461538461538464
2194293,141417,0.038461538461538464
2194293,151208,0.038461538461538464
2194293,160556,0.038461538461538464
2194293,178858,0.038461538461538464
2194293,178954,0.038461538461538464
2194293,178990,0.038461538461538464
2194293,194260,0.038461538461538464
2194293,204359,0.038461538461538464
2194293,204367,0.038461538461538464
2194293,204376,0.038461538461538464
2194293,204378,0.038461538461538464
2194293,204389,0.038461538461538464
2194293,204415,0.038461538461538464
2194293,204421,0.038461538461538464
2194293,204454,0.038461538461538464
2194293,204475,0.038461538461538464
2194293,204497,0.038461538461538464
2194293,204499,0.038461538461538464
2194293,204560,0.038461538461538464
2194293,205476,0.038461538461538464
2194294,178986,1
2194295,74848,0.25
2194295,204433,0.25
2194295,204495,0.25
2194295,204509,0.25
2194296,204370,0.3333333333333333
2194296,204434,0.3333333333333333
2194296,204435,0.3333333333333333
2194297,204565,1
2194298,204565,1
2194299,178833,1
2194300,74848,1
2194301,204473,1
2194302,204473,1
2194304,204455,1
2194305,204494,1
2194306,204455,1
2194307,74848,1
2194308,73531,0.1111111111111111
2194308,76874,0.1111111111111111
2194308,134812,0.1111111111111111
2194308,152605,0.1111111111111111
2194308,204407,0.1111111111111111
2194308,204464,0.1111111111111111
2194308,204509,0.1111111111111111
2194308,204535,0.1111111111111111
2194308,205548,0.1111111111111111
2194309,204391,1
2194310,179587,1
2194311,204455,1
2194312,204522,1
2194313,204533,1
2194314,204522,1
2194315,204533,1
2194316,204533,1
2194318,205476,1
2194319,204555,0.5
2194319,204557,0.5
2194322,204409,0.5
2194322,204455,0.5
2194323,74317,1
2194324,204372,1
2194327,73943,1
2194329,204576,1
2194330,178966,1
2194331,204386,1
2194332,160632,0.25
2194332,204509,0.25
2194332,204518,0.25
2194332,204547,0.25
2194333,204480,1
2194335,73531,0.3333333333333333
2194335,134812,0.3333333333333333
2194335,152605,0.3333333333333333
2194336,178929,0.5
2194336,178966,0.5
2194339,178970,1
2194341,141439,1
2194342,141439,1
2194344,178956,1
2194347,81055,1
2194349,178889,1
2194354,204556,1
2194355,74356,0.5
2194355,198197,0.5
2194356,134812,1
2194357,178854,1
2194358,90842,1
2194359,204547,1
2194360,204547,1
2194361,74057,1
2194362,204547,1
2194363,204547,1
2194364,204547,1
2194365,204547,1
2194366,204547,1
2194367,204547,1
2194368,204547,1
2194369,204399,1
2194370,204547,1
2194371,204547,1
2194372,204547,1
2194374,204547,1
2194375,74158,1
2194376,74057,1
2194377,74158,1
2194378,204547,1
2194379,204547,1
2194380,160570,0.5
2194380,204536,0.5
2194381,178972,1
2194382,178972,1
2194383,73466,1
2194385,73466,1
2194387,178857,1
2194388,204451,1
2194389,178857,1
2194390,204570,1
2194391,204572,1
2194392,204467,1
2194393,204370,1
2194394,204370,1
2194395,178857,1
2194396,204562,1
2194397,164360,1
2194398,141552,1
2194399,204562,1
2194400,141552,1
2194401,141552,1
2194402,66828,0.0125
2194402,74052,0.0125
2194402,74317,0.0125
2194402,109429,0.0125
2194402,116379,0.0125
2194402,133810,0.0125
2194402,135054,0.0125
2194402,136811,0.0125
2194402,141335,0.0125
2194402,141391,0.0125
2194402,141405,0.0125
2194402,141411,0.0125
2194402,141552,0.0125
2194402,146307,0.0125
2194402,160535,0.0125
2194402,160570,0.0125
2194402,160588,0.0125
2194402,160599,0.0125
2194402,160610,0.0125
2194402,160632,0.0125
2194402,160645,0.0125
2194402,160651,0.0125
2194402,160758,0.0125
2194402,161550,0.0125
2194402,162332,0.0125
2194402,166402,0.0125
2194402,178871,0.0125
2194402,178889,0.0125
2194402,178929,0.0125
2194402,178933,0.0125
2194402,178934,0.0125
2194402,178954,0.0125
2194402,178964,0.0125
2194402,178970,0.0125
2194402,178993,0.0125
2194402,194260,0.0125
2194402,197438,0.0125
2194402,198197,0.0125
2194402,204351,0.0125
2194402,204357,0.0125
2194402,204360,0.0125
2194402,204367,0.0125
2194402,204369,0.0125
2194402,204370,0.0125
2194402,204393,0.0125
2194402,204395,0.0125
2194402,204396,0.0125
2194402,204399,0.0125
2194402,204404,0.0125
2194402,204406,0.0125
2194402,204413,0.0125
2194402,204414,0.0125
2194402,204426,0.0125
2194402,204434,0.0125
2194402,204435,0.0125
2194402,204436,0.0125
2194402,204437,0.0125
2194402,204438,0.0125
2194402,204440,0.0125
2194402,204449,0.0125
2194402,204469,0.0125
2194402,204471,0.0125
2194402,204474,0.0125
2194402,204475,0.0125
2194402,204483,0.0125
2194402,204489,0.0125
2194402,204510,0.0125
2194402,204527,0.0125
2194402,204530,0.0125
2194402,204532,0.0125
2194402,204538,0.0125
2194402,204549,0.0125
2194402,204550,0.0125
2194402,204566,0.0125
2194402,204567,0.0125
2194402,204570,0.0125
2194402,204574,0.0125
2194402,205476,0.0125
2194402,205863,0.0125
2194402,207309,0.0125
2194403,74052,0.5
2194403,204385,0.5
2194404,204478,1
2194405,152605,0.5
2194405,205548,0.5
2194407,152605,0.3333333333333333
2194407,171617,0.3333333333333333
2194407,205548,0.3333333333333333
2194408,74160,1
2194409,204494,1
2194411,178970,1
2194412,76874,0.5
2194412,204509,0.5
2194413,160673,1
2194415,160601,1
2194416,160512,1
2194417,160601,1
2194418,160601,1
2194419,160512,1
2194420,160512,1
2194422,160601,1
2194423,204511,1
2194427,197438,1
2194428,178989,0.5
2194428,204391,0.5
2194429,73486,1
2194431,204502,0.5
2194431,204525,0.5
2194432,205550,1
2194433,73433,1
2194434,204548,1
2194435,204421,1
2194436,204421,1
2194437,204408,1
2194438,74160,1
2194439,73701,0.14285714285714285
2194439,74848,0.14285714285714285
2194439,141439,0.14285714285714285
2194439,141488,0.14285714285714285
2194439,157130,0.14285714285714285
2194439,160569,0.14285714285714285
2194439,204495,0.14285714285714285
2194440,74160,1
2194441,160665,1
2194442,160665,1
2194443,141488,1
2194445,160665,1
2194446,204428,1
2194447,141488,1
2194448,204428,1
2194453,160512,1
2194454,204357,1
2194455,160512,1
2194456,141398,0.3333333333333333
2194456,160556,0.3333333333333333
2194456,204495,0.3333333333333333
2194457,204380,1
2194458,204488,1
2194459,204488,1
2194460,204488,1
2194461,204488,1
2194462,204488,1
2194463,74571,1
2194464,160589,1
2194465,204488,1
2194467,160589,1
2194468,204454,1
2194469,204540,1
2194470,141439,1
2194471,204540,1
2194473,141398,0.3333333333333333
2194473,160556,0.3333333333333333
2194473,204495,0.3333333333333333
2194474,204540,1
2194475,141398,0.5
2194475,204495,0.5
2194476,204502,1
2194477,204502,1
2194478,178886,1
2194479,204502,1
2194480,204571,1
2194481,141398,0.3333333333333333
2194481,160556,0.3333333333333333
2194481,204495,0.3333333333333333
2194482,141398,0.5
2194482,204495,0.5
2194483,73482,0.16666666666666666
2194483,74057,0.16666666666666666
2194483,160575,0.16666666666666666
2194483,204405,0.16666666666666666
2194483,204407,0.16666666666666666
2194483,204428,0.16666666666666666
2194484,204407,1
2194485,160604,1
2194486,160589,1
2194487,204407,1
2194488,204407,1
2194489,160604,1
2194490,160604,1
2194491,73788,1
2194493,73482,1
2194494,204356,0.3333333333333333
2194494,204555,0.3333333333333333
2194494,204559,0.3333333333333333
2194495,204502,1
2194496,204429,1
2194497,204429,1
2194498,204429,1
2194499,160535,1
2194500,204500,1
2194501,73788,1
2194502,204500,1
2194503,134812,1
2194504,90842,0.2
2194504,108338,0.2
2194504,141450,0.2
2194504,178928,0.2
2194504,204521,0.2
2194505,141450,1
2194506,73701,0.14285714285714285
2194506,74848,0.14285714285714285
2194506,159237,0.14285714285714285
2194506,178857,0.14285714285714285
2194506,204407,0.14285714285714285
2194506,204428,0.14285714285714285
2194506,204503,0.14285714285714285
2194507,141450,0.3333333333333333
2194507,178928,0.3333333333333333
2194507,204521,0.3333333333333333
2194508,73701,0.14285714285714285
2194508,74848,0.14285714285714285
2194508,159237,0.14285714285714285
2194508,178857,0.14285714285714285
2194508,204407,0.14285714285714285
2194508,204428,0.14285714285714285
2194508,204503,0.14285714285714285
2194509,74160,1
2194510,73696,0.2
2194510,171619,0.2
2194510,204381,0.2
2194510,204535,0.2
2194510,204571,0.2
2194511,74090,1
2194512,160575,1
2194513,73701,0.14285714285714285
2194513,74848,0.14285714285714285
2194513,159237,0.14285714285714285
2194513,178857,0.14285714285714285
2194513,204407,0.14285714285714285
2194513,204428,0.14285714285714285
2194513,204503,0.14285714285714285
2194514,141470,1
2194515,141470,1
2194516,73701,0.14285714285714285
2194516,74848,0.14285714285714285
2194516,159237,0.14285714285714285
2194516,178857,0.14285714285714285
2194516,204407,0.14285714285714285
2194516,204428,0.14285714285714285
2194516,204503,0.14285714285714285
2194517,141470,1
2194518,74848,0.25
2194518,160575,0.25
2194518,204433,0.25
2194518,204509,0.25
2194519,73701,0.14285714285714285
2194519,74848,0.14285714285714285
2194519,159237,0.14285714285714285
2194519,178857,0.14285714285714285
2194519,204407,0.14285714285714285
2194519,204428,0.14285714285714285
2194519,204503,0.14285714285714285
2194520,204407,1
2194521,204535,1
2194522,204535,1
2194523,204535,1
2194524,178933,1
2194525,204426,1
2194527,160666,1
2194529,171619,0.25
2194529,178992,0.25
2194529,204532,0.25
2194529,204571,0.25
2194530,204392,1
2194531,134812,1
2194532,178832,1
2194533,204527,1
2194534,160545,1
2194535,69871,1
2194536,178832,1
2194537,178832,0.25
2194537,178994,0.25
2194537,204422,0.25
2194537,204542,0.25
2194538,204352,1
2194541,178931,1
2194543,204371,1
2194544,160575,0.5
2194544,204433,0.5
2194545,74478,1
2194546,133439,1
2194547,141398,1
2194548,139285,1
2194549,160575,0.5
2194549,204433,0.5
2194550,74400,0.2
2194550,107283,0.2
2194550,141398,0.2
2194550,141470,0.2
2194550,160535,0.2
2194551,75431,0.2
2194551,139285,0.2
2194551,178994,0.2
2194551,204422,0.2
2194551,204542,0.2
2194552,139285,1
2194553,139285,1
2194554,204411,1
2194555,204481,1
2194556,204481,1
2194558,160653,1
2194560,178896,1
2194562,178836,1
2194563,204566,1
2194564,160556,1
2194565,204566,1
2194566,204525,1
2194567,141508,1
2194568,160545,0.5
2194568,204525,0.5
2194569,141488,1
2194570,141508,1
2194571,141488,1
2194572,204575,1
2194573,133439,1
2194574,204502,1
2194575,178989,1
2194576,204358,1
2194577,178929,1
2194579,204451,1
2194580,152610,1
2194581,204525,1
2194582,152610,1
2194583,204380,1
2194584,178896,1
2194585,204380,1
2194586,178896,1
2194587,179587,1
2194588,160552,1
2194589,179587,1
2194590,160552,1
2194591,179587,1
2194592,178929,1
2194593,179587,1
2194594,204564,1
2194595,204564,1
2194596,204564,1
2194597,160553,1
2194598,204496,1
2194599,204496,1
2194600,141488,1
2194601,141470,1
2194602,74160,1
2194604,204456,1
2194605,204501,1
2194606,74398,1
2194607,152610,1
2194608,73531,0.125
2194608,74060,0.125
2194608,74400,0.125
2194608,74848,0.125
2194608,133439,0.125
2194608,160511,0.125
2194608,178922,0.125
2194608,204391,0.125
2194609,204410,1
2194610,204410,1
2194611,178873,1
2194612,178969,1
2194613,178969,1
2194614,74467,1
2194615,74161,1
2194616,178970,1
2194617,73531,0.14285714285714285
2194617,76874,0.14285714285714285
2194617,134812,0.14285714285714285
2194617,204407,0.14285714285714285
2194617,204464,0.14285714285714285
2194617,204509,0.14285714285714285
2194617,204535,0.14285714285714285
2194618,73531,0.14285714285714285
2194618,76874,0.14285714285714285
2194618,134812,0.14285714285714285
2194618,204407,0.14285714285714285
2194618,204464,0.14285714285714285
2194618,204509,0.14285714285714285
2194618,204535,0.14285714285714285
2194619,73531,0.14285714285714285
2194619,76874,0.14285714285714285
2194619,134812,0.14285714285714285
2194619,204407,0.14285714285714285
2194619,204464,0.14285714285714285
2194619,204509,0.14285714285714285
2194619,204535,0.14285714285714285
2194620,204371,1
2194621,122974,1
2194622,141555,1
2194623,204450,1
2194624,141555,1
2194625,160575,1
2194626,160575,1
2194627,204529,1
2194628,204529,1
2194629,204456,1
2194630,74060,1
2194631,160545,1
2194632,204526,1
2194633,160589,1
2194634,74693,1
2194635,178860,1
2194636,73466,1
2194637,160587,1
2194638,204544,1
2194640,74161,1
2194641,178916,1
2194642,204381,1
2194643,160632,1
2194644,204494,1
2194645,204389,1
2194646,204552,1
2194647,204389,1
2194649,76874,1
2194650,204367,1
2194651,178858,1
2194652,178866,1
2194653,151208,1
2194654,178843,1
2194655,141508,1
2194657,141450,1
2194658,133439,1
2194659,133439,1
2194660,204359,1
2194661,178947,1
2194662,204543,1
2194663,160512,1
2194664,204506,1
2194665,204506,1
2194666,164360,1
2194667,204506,1
2194668,204506,1
2194669,204506,1
2194670,204506,1
2194671,204506,1
2194672,204506,1
2194673,204506,1
2194674,204506,1
2194675,204506,1
2194676,204506,1
2194677,204506,1
2194678,204506,1
2194679,204506,1
2194680,204506,1
2194681,204506,1
2194682,204506,1
2194683,204506,1
2194684,204506,1
2194685,204506,1
2194686,204506,1
2194687,204506,1
2194688,204506,1
2194689,204506,1
2194690,204506,1
2194691,204506,1
2194692,204506,1
2194693,204506,1
2194694,204506,1
2194695,204506,1
2194696,204506,1
2194697,204506,1
2194698,204506,1
2194699,204506,1
2194700,204506,1
2194701,204506,1
2194702,204506,1
2194703,204506,1
2194704,204506,1
2194705,204506,1
2194706,74075,0.038461538461538464
2194706,74356,0.038461538461538464
2194706,92102,0.038461538461538464
2194706,109429,0.038461538461538464
2194706,115746,0.038461538461538464
2194706,141391,0.038461538461538464
2194706,141417,0.038461538461538464
2194706,141427,0.038461538461538464
2194706,141431,0.038461538461538464
2194706,160655,0.038461538461538464
2194706,178858,0.038461538461538464
2194706,178910,0.038461538461538464
2194706,178937,0.038461538461538464
2194706,178987,0.038461538461538464
2194706,178993,0.038461538461538464
2194706,198197,0.038461538461538464
2194706,204361,0.038461538461538464
2194706,204378,0.038461538461538464
2194706,204440,0.038461538461538464
2194706,204454,0.038461538461538464
2194706,204463,0.038461538461538464
2194706,204496,0.038461538461538464
2194706,204497,0.038461538461538464
2194706,204508,0.038461538461538464
2194706,204560,0.038461538461538464
2194706,204569,0.038461538461538464
2194707,204506,1
2194708,204506,1
2194709,204506,1
2194710,178896,1
2194711,178896,1
2194712,204548,1
2194713,204548,1
2194714,204548,1
2194715,66828,0.03333333333333333
2194715,135054,0.03333333333333333
2194715,141405,0.03333333333333333
2194715,141552,0.03333333333333333
2194715,146307,0.03333333333333333
2194715,160535,0.03333333333333333
2194715,160599,0.03333333333333333
2194715,160610,0.03333333333333333
2194715,160632,0.03333333333333333
2194715,160758,0.03333333333333333
2194715,161550,0.03333333333333333
2194715,162332,0.03333333333333333
2194715,178871,0.03333333333333333
2194715,178889,0.03333333333333333
2194715,178970,0.03333333333333333
2194715,197438,0.03333333333333333
2194715,204386,0.03333333333333333
2194715,204393,0.03333333333333333
2194715,204395,0.03333333333333333
2194715,204396,0.03333333333333333
2194715,204399,0.03333333333333333
2194715,204414,0.03333333333333333
2194715,204434,0.03333333333333333
2194715,204449,0.03333333333333333
2194715,204474,0.03333333333333333
2194715,204483,0.03333333333333333
2194715,204489,0.03333333333333333
2194715,204510,0.03333333333333333
2194715,204567,0.03333333333333333
2194715,204574,0.03333333333333333
2194721,141408,1
2194735,204397,1
2194736,204397,1
2194737,204397,1
2194738,204397,1
2194739,204397,1
2194740,204397,1
2194741,204397,1
2194742,204397,1
2194745,141408,1
2194747,68720,0.125
2194747,178829,0.125
2194747,178924,0.125
2194747,204439,0.125
2194747,204458,0.125
2194747,204461,0.125
2194747,204531,0.125
2194747,204569,0.125
2194748,74158,1
2194749,164360,1
2194752,74317,1
2194754,68720,0.07692307692307693
2194754,73943,0.07692307692307693
2194754,76874,0.07692307692307693
2194754,141488,0.07692307692307693
2194754,160642,0.07692307692307693
2194754,178829,0.07692307692307693
2194754,178881,0.07692307692307693
2194754,178924,0.07692307692307693
2194754,204387,0.07692307692307693
2194754,204458,0.07692307692307693
2194754,204529,0.07692307692307693
2194754,204531,0.07692307692307693
2194754,206231,0.07692307692307693
2194758,204389,1
2194760,204389,1
2194761,204389,1
2194762,204389,1
2194763,204514,1
2194764,204389,1
2194767,81055,0.3333333333333333
2194767,178884,0.3333333333333333
2194767,204562,0.3333333333333333
2194773,73486,0.2
2194773,177282,0.2
2194773,178835,0.2
2194773,204541,0.2
2194773,204575,0.2
2194774,204471,1
2194776,204426,1
2194777,204547,1
2194778,141523,0.14285714285714285
2194778,157130,0.14285714285714285
2194778,178927,0.14285714285714285
2194778,178929,0.14285714285714285
2194778,204411,0.14285714285714285
2194778,204433,0.14285714285714285
2194778,204534,0.14285714285714285
2194779,74161,1
2194781,204453,1
2194782,204391,1
2194783,141439,1
2194784,178970,1
2194786,204495,1
2194787,197438,1
2194789,160531,1
2194791,204399,1
2194792,204517,1
2194794,204419,1
2194796,204454,1
2194799,204491,1
2194800,204491,1
2194801,204491,1
2194802,204491,1
2194803,73460,1
2194805,204501,1
2194806,178832,1
2194808,160601,1
2194810,204370,1
2194812,204370,1
2194813,122974,1
2194815,204556,1
2194816,204504,1
2194817,204556,1
2194818,204504,1
2194819,133439,1
2194820,204538,1
2194822,178912,1
2194825,160518,1
2194826,178860,1
2194827,134812,1
2194828,178962,1
2194829,107283,1
2194831,204564,1
2194832,204418,1
2194833,178860,1
2194835,204409,1
2194836,204363,1
2194837,204548,1
2194838,204548,1
2194839,204548,1
2194840,74158,1
2194841,74158,1
2194842,74158,1
2194843,204561,1
2194844,204502,1
2194845,204561,1
2194846,204372,1
2194847,160653,1
2194848,204561,1
2194849,73531,1
2194850,141408,1
2194851,178843,1
2194852,141470,1
2194853,74057,1
2194854,178972,1
2194855,178972,1
2194857,160570,1
2194858,73433,1
2194859,73433,1
2194860,74655,1
2194861,164359,1
2194862,164359,1
2194863,198783,1
2194864,160674,1
2194865,204484,1
2194866,178896,1
2194867,204478,1
2194868,178896,1
2194869,152610,1
2194870,133439,1
2194871,74467,1
2194872,204467,1
2194873,204527,1
2194875,178889,1
2194876,74400,1
2194877,107283,1
2194880,143632,1
2194881,178858,1
2194882,143632,1
2194883,143632,1
2194884,73943,1
2194885,73943,1
2194886,204377,1
2194891,160666,1
2194894,204382,1
2194896,204428,1
2194898,204525,1
2194899,204410,1
2194900,204543,1
2194902,204534,1
2194903,204534,1
2194904,178889,1
2194905,171617,0.5
2194905,178889,0.5
2194907,204536,1
2194915,205548,1
2194916,205548,1
2194917,205548,1
2194918,164359,1
2194919,164359,1
2194920,164359,1
2194921,164359,1
2194922,164359,1
2194923,73531,0.125
2194923,134812,0.125
2194923,152605,0.125
2194923,204407,0.125
2194923,204464,0.125
2194923,204509,0.125
2194923,204535,0.125
2194923,205548,0.125
2194924,73531,0.1111111111111111
2194924,74784,0.1111111111111111
2194924,76874,0.1111111111111111
2194924,134812,0.1111111111111111
2194924,152605,0.1111111111111111
2194924,204407,0.1111111111111111
2194924,204464,0.1111111111111111
2194924,204509,0.1111111111111111
2194924,204535,0.1111111111111111
2194925,73531,0.125
2194925,134812,0.125
2194925,152605,0.125
2194925,204407,0.125
2194925,204464,0.125
2194925,204509,0.125
2194925,204535,0.125
2194925,205548,0.125
2194926,164359,1
2194927,141458,1
2194928,164359,1
2194929,164359,1
2194930,164359,1
2194931,164359,1
2194932,141488,1
2194933,141488,1
2194934,164359,1
2194935,164359,1
2194936,164359,1
2194937,164359,1
2194938,204555,1
2194939,160598,1
2194940,160570,1
2194941,178966,1
2194942,160553,1
2194946,98057,1
2194947,204372,1
2194949,204481,1
2194950,160651,1
2194951,204467,1
2194952,178924,1
2194953,74585,1
2194954,74585,1
2194955,74585,1
2194956,74585,1
2194957,74585,1
2194958,73943,1
2194959,74585,1
2194961,98057,1
2194962,136811,1
2194963,178987,1
2194964,204378,1
2194965,141408,1
2194966,204496,1
2194967,204496,1
2194968,204506,1
2194969,73586,1
2194972,204435,1
2194973,139285,0.3333333333333333
2194973,164360,0.3333333333333333
2194973,204466,0.3333333333333333
2194974,139285,1
2194975,178939,1
2194976,141450,1
2194977,122974,1
2194978,156190,1
2194979,164359,1
2194980,156190,1
2194981,204433,1
2194982,73486,1
2194983,141408,1
2194984,73531,0.1111111111111111
2194984,76874,0.1111111111111111
2194984,134812,0.1111111111111111
2194984,152605,0.1111111111111111
2194984,204407,0.1111111111111111
2194984,204464,0.1111111111111111
2194984,204509,0.1111111111111111
2194984,204535,0.1111111111111111
2194984,205548,0.1111111111111111
2194985,204428,1
2194986,178970,1
2194987,141408,1
2194988,204388,1
2194989,204388,1
2194990,73586,0.25
