CNPJ,EMPRESA,ENDEREÇO,NÚMERO,BAIRRO,CEP,MUNICÍPIO,UF,CNAE PRIMÁRIA,NATUREZA JURÍDICA
44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,RODOVIA ITAPIRA-LINDOIA,S/N,FAZ ESTANCIA CRISTAL,13974900,ITAPIRA,SP,2121 - Fabricação de medicamentos para uso humano,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
44734671000402,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,AVENIDA PAOLETTI,363,CENTRO,13972012,ITAPIRA,SP,2121 - Fabricação de medicamentos para uso humano,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02246923000153,CRISTALINA COMERCIO DE PEDRAS PRECIOSAS E SEMI-PRECIOSA,RUA JOAO PESSOA,227,CENTRO,35790000,CURVELO,MG,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02644212000137,CRISTALINA LTDA - ME,RUA CASTRO ALVES,244,CENTRO,35010310,GOVERNADOR VALADARES,MG,2399 - Fabricação de produtos de minerais nãometálicos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
76847771000180,CRISTALLERIE STRAUSS SA,RUA ERICH MEYER,1033,ITOUPAVA CENTRAL,89069300,BLUMENAU,SC,2319 - Fabricação de artigos de vidro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
01751491000175,CRISTALMAD INDUSTRIA E COMERCIO LTDA - ME,RODOVIA BENEVENUTO OTTONI,SN,AREA INDUSTRIAL,79680000,AGUA CLARA,MS,1610 - Desdobramento de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
56369960000188,CRISTINA APARECIDA FREDERICH & CIA LTDA,AVENIDA 70-A,1185,SAO MIGUEL,13506450,RIO CLARO,SP,"2862 - Fabricação de máquinas e equipamentos para as indústrias de alimentos, bebidas e fumo",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
25678368000134,CRISTINA BERNARDES CONFECCOES LTDA - ME,RUA CASTELO DE OBIDOS,595,CASTELO,31330320,BELO HORIZONTE,MG,"1412 - Confecção de peças do vestuário, exceto roupas íntimas",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
44144293000156,CRODA DO BRASIL LTDA,RUA CRODA,580,DISTR INDUSTRIAL,13054710,CAMPINAS,SP,2029 - Fabricação de produtos químicos orgânicos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
36407104000162,CROL GRANITOS LTDA,RUA JOSE ALEXANDRE BUAIZ,190,ENSEADA DO SUA,29050545,VITORIA,ES,4618 - Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
92681766000105,CROMA INDUSTRIAS ALIMENTARES S A - MASSA FALIDA,RUA CORONEL BORDINI,675,AUXILIADORA,90440001,PORTO ALEGRE,RS,1092 - Fabricação de biscoitos e bolachas,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
02271463000113,CROMEX S/A,RUA PAULO EMILIO SALLES GOMES,153,LIMAO,02710110,SAO PAULO,SP,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
78784493000195,CROMONORTE INDUSTRIA DE COUROS LTDA - ME,RUA IPIRANGA,336,CENTRO,87200000,CIANORTE,PR,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
33037243000153,CROMOS S A TINTAS GRAFICAS,RUA SENADOR MOZART LAGO,51,ACARI,21530210,RIO DE JANEIRO,RJ,"2071 - Fabricação de tintas, vernizes, esmaltes e lacas",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
01051154000175,CROMOTRANSFER INDUSTRIA DE ESTAMPAS EM TRANSFER LTDA,RUA RUI BARBOSA,1968,ZONA INDUSTRIAL NORT,89219521,JOINVILLE,SC,1821 - Serviços de préimpressão,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
85389039000103,CROPLAST INDUSTRIAL DE PLASTICOS LTDA - ME,RUA LEITE RIBEIRO,328,RIO BELO,88870000,ORLEANS,SC,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
52495579000104,CROSLIN COMPOSTOS DE BORRACHA LTDA,RUA INCO,132,JD ALBA,09961370,DIADEMA,SP,2219 - Fabricação de artefatos de borracha não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00822639000152,CROSS COMERCIAL IMPORTADORA E EXPORTADORA LTDA,RUA DOUTOR CANDIDO ESPINHEIRA,350,PERDIZES,05004000,SAO PAULO,SP,4649 - Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02813204000177,CROSSWAY COMERCIO IMPORTACAO E EXPORTACAO LTDA - ME,AVENIDA PAULO DE FRONTIN,72,CENTRO,23815490,ITAGUAI,RJ,4635 - Comércio atacadista de bebidas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01392706000109,CROWN CORK DO NORDESTE LTDA,AVENIDA HERACLITO G ROLLEMBERG,4340,DISTRITO INDL,49030640,ARACAJU,SE,2591 - Fabricação de embalagens metálicas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
33174335000185,CROWN EMBALAGENS METALICAS DA AMAZONIA S/A,RUA JUTAI,405,DISTRITO INDUSTRIAL,69075130,MANAUS,AM,2591 - Fabricação de embalagens metálicas,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
33174335000932,CROWN EMBALAGENS METALICAS DA AMAZONIA S/A,AVENIDA HERACLITO GUIMARAES ROLLEMBERG,4340,DISTRITO INDUSTRIAL,49030640,ARACAJU,SE,2591 - Fabricação de embalagens metálicas,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
33174335000770,CROWN EMBALAGENS METALICAS DA AMAZONIA S/A,RODOVIA D GABRIEL P BUENO COUTO,S/N,JACARE,13315000,CABREUVA,SP,2591 - Fabricação de embalagens metálicas,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
72742596000459,CROWN INDUSTRIA E COMERCIO LTDA - ME,AVENIDA PAPA JOAO PAULO I,1256,CUMBICA,07170350,GUARULHOS,SP,1351 - Fabricação de artefatos têxteis para uso doméstico,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
74494857000141,CROWN SERVICOS DE APOIO ADMINISTRATIVO PARA EMPRESAS LT,RUA JOVITA DE MELO,940,SAO JOSE,14401311,FRANCA,SP,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
72357726000197,CROYDONMAQ INDUSTRIAL EIRELI,ESTRADA SAO LOURENCO,891,CAPIVARI,25243150,DUQUE DE CAXIAS,RJ,2829 - Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
50930072000106,CRS BRANDS INDUSTRIA E COMERCIO LTDA,AVENIDA HUMBERTO CERESER,3170,JARDIM CAXAMBU,13218711,JUNDIAI,SP,1112 - Fabricação de vinho,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
53531588000176,CRUX COMERCIO IMPORTACAO EXPORTACAO E REPRESENT LTDA,LARGO DO PAISSANDU,72,CENTRO,01034010,SAO PAULO,SP,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
62249248000148,CRUZACO FUNDICAO E MECANICA LTDA,RODOVIA DOM PEDRO I KM 89,S/N,PONTE ALTA,13240000,JARINU,SP,2451 - Fundição de ferro e aço,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
48410211000129,CRUZEIRO PAPEIS INDUSTRIAIS LTDA,AVENIDA FRANCISCO MATARAZZO,1.752,AGUA BRANCA,05001200,SAO PAULO,SP,"1749 - Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
34831685000130,CRUZMALTINA INDUSTRIA E COMERCIO DE MADEIRAS LTDA,RODOVIA RODOVIA PA 150,SN,ESTRADA,68695000,TAILANDIA,PA,1610 - Desdobramento de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01008195000189,CRYLOR-INDUSTRIA E COMERCIO DE FIBRAS TEXTEIS LTDA,RUA PEDRO RACHID,846,SANTANA,12211180,SAO JOSE DOS CAMPOS,SP,2040 - Fabricação de fibras artificiais e sintéticas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02178092000120,CRYOVAC BRASIL LTDA,RUA MERGENTHALER,836,VL LEOPOLDINA,05311030,SAO PAULO,SP,2222 - Fabricação de embalagens de material plástico,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
87377305000103,CRYSALIS SEMPRE MIO IND E COM DE CALCADOS LTDA,RUA AMERICA,38,CENTRO,95660000,TRES COROAS,RS,1533 - Fabricação de calçados de material sintético,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
31424328000169,CRYSTAL RIO EXPORTACAO E IMPORTACAO LTDA,RUA ANA GUIMARAES,20,ROCHA,20960040,RIO DE JANEIRO,RJ,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
94762853000104,CRYSTAL SSHOES U ASSESSORIA E LANCAMENTOS LTDA,RUA MARCILIO DIAS,617,RIO BRANCO,93336145,NOVO HAMBURGO,RS,1531 - Fabricação de calçados de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02090573000189,CRYSTALANDIA INDUSTRIA COMERCIO E EXPORTACAO LTDA,RUA ESPIRITO SANTO,466,CENTRO,30160916,BELO HORIZONTE,MG,3211 - Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
56297773000136,CRYSTOFEER INDUSTRIAL LTDA - EPP,RUA DOS METALURGICOS,195,CHACARA ANTONIETA,13484505,LIMEIRA,SP,3211 - Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
68709153000146,CS COMERCIAL IMPORTACAO E EXPORTACAO LTDA - ME,RUA CARDOSO DE MORAIS,145,BONSUCESSO/RJ,21032000,RIO DE JANEIRO,RJ,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
79347175000120,CS COUROS INDUSTRIA E COMERCIO EIRELI - EPP,RUA JOAO RUIZ GALIAN,467,CENTRO,86900000,JANDAIA DO SUL,PR,4642 - Comércio atacadista de artigos do vestuário e acessórios,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
61287223000176,C.S FRANCO COMERCIO E SERVICOS TEXTEIS LTDA,RUA JOAO KOPKE,109,BOM RETIRO,01124030,SAO PAULO,SP,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
91821637000102,CS INDUSTRIA ELETRONICA LTDA,RUA PEDRO FERRARI,62,INTERLAGOS,95052530,CAXIAS DO SUL,RS,"2710 - Fabricação de geradores, transformadores e motores elétricos",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02524394000102,CSL COMERCIO E EXPORTACAO LTDA,AVENIDA BERNARDO SAYAO,5034,GUAMA,66075150,BELEM,PA,"4744 - Comércio varejista de ferragens, madeira e materiais de construção",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00624910000145,CSM CARTOES DE SEGURANCA LTDA.,AVENIDA TRINTA E UM DE MARCO,61,CENTRO,18110005,VOTORANTIM,SP,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
76840537000121,CSM-COMPONENTES SISTEMAS E MAQUINAS PARA CONSTRUCAO LTD,RUA JOSE STULZER,80,BAEPENDI,89256020,JARAGUA DO SUL,SC,2869 - Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01580629000110,CSO MAQUINAS E CONSULTORIA LTDA.,RUA DR. BLUMENAU,6.619,ENCANO BAIXO,89080001,INDAIAL,SC,2869 - Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
03150846000104,C&T GLOBAL COMERCIO DE METAIS LTDA,AVENIDA SENADOR ROBERTO SIMONSEN,485,JD. IMPERADOR,08673270,SUZANO,SP,4672 - Comércio atacadista de ferragens e ferramentas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00095840000185,CTA CONTINENTAL TOBACCOS ALLIANCE S/A,"RODOVIA RSC 453 KM 2,2",3411,INDUSTRIAL,95800000,VENANCIO AIRES,RS,1210 - Processamento industrial do fumo,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
01538866000113,"CTA INDUSTRIA E COMERCIO, IMPORTACAO E EXPORTACAO LTDA",RUA ALFREDO PAGANI,10,BNH,29313170,CACHOEIRO DE ITAPEMIRIM,ES,4618 - Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
72840002000108,CTF TECHNOLOGIES DO BRASIL LTDA,AVENIDA IMPERATRIZ LEOPOLDINA,1661,VL HAMBURGUESA,05305007,SAO PAULO,SP,"2651 - Fabricação de aparelhos e equipamentos de medida, teste e controle",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
73406811000160,CTN COMERCIO DE INSUMOS AGRICOLAS LTDA - ME,TRAVESSA NATAL,34,HIGIENOPOLIS,96825160,SANTA CRUZ DO SUL,RS,"4683 - Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02247750000279,CUBANGO INDUSTRIA E COMERCIO DE CONFECCOES LTDA,RUA ANDRADE NEVES,1945,CENTRO,96020000,PELOTAS,RS,4781 - Comércio varejista de artigos do vestuário e acessórios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
48578199000166,CULLINAN COMERCIAL EXPORTADORA LTDA - ME,RUA DR BACELAR,1172,VILA CLEMENTINO,04026002,SAO PAULO,SP,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
43201151000110,CUMMINS BRASIL LIMITADA,RUA JATI,310,CUMBICA,07180900,GUARULHOS,SP,2920 - Fabricação de caminhões e ônibus,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
43450675000145,CUNO LATINA LTDA,RUA AMF DO BRASIL,251/53,INDUSTRIAL,18120000,MAIRINQUE,SP,"1749 - Fabricação de produtos de pastas celulósicas, papel, cartolina, papelcartão e papelão ondulado não especificados anteriormente",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
44070076000169,CURACAO DO BRASIL LTDA,RUA FELIX DE SOUSA,247,VILA CONGONHAS,04612080,SAO PAULO,SP,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
82574062000171,CURIPEL EMBALAGENS LTDA,AVENIDA MANOEL RIBAS,3.540,SANTA FELICIDADE,82020000,CURITIBA,PR,1731 - Fabricação de embalagens de papel,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
35651827000140,CURRAIS NOVOS ARTES EM MINERIOS LTDA - ME,RUA TOTA CONSTRUTOR,69,PAIZINHO MARIA,59380000,CURRAIS NOVOS,RN,3211 - Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
54090634000101,CURT E ALEX ASSOCIADOS LABORATORIO CINEMATOGRAFICO LTDA,"ALAMEDA AMAZONAS,",798,ALPHAVILLE,06454070,BARUERI,SP,"5911 - Atividades de produção cinematográfica, de vídeos e de programas de televisão",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
11117603000194,CURTIDORA AMERICA DO SUL LTDA,RUA ANTONIO RICARDO,128,MOCOS,55870000,TIMBAUBA,PE,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89716179000191,CURTIDORA AQUILA SA,AVENIDA 7 DE SETEMBRO,517,DAS ROSAS,93600000,ESTANCIA VELHA,RS,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
80199359000179,CURTIDORA CAIOA LTDA. - ME,ESTRADA JUVENAL,SN,,87504616,UMUARAMA,PR,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
21616289000229,CURTIDORA NOSSA SENHORA APARECIDA LTDA,RUA ARTHUR GOBBO,925,PQ IND J F ZANIN II,37950000,SAO SEBASTIAO DO PARAISO,MG,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
21616289000148,CURTIDORA NOSSA SENHORA APARECIDA LTDA,AVENIDA JERONIMO DIOGO PEREIRA,195,PQ INDUSTRIAL,37950000,SAO SEBASTIAO DO PARAISO,MG,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01502313000100,CURTIDORA PARAENSE LTDA - ME,TV CRISTOVAO COLOMBO,563,ICOARACI,66810100,BELEM,PA,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02828902000146,CURTIDOS COMPRA E VENDA DE IMOVEIS PROPRIOS LTDA - EPP,RODOVIA DEPUTADO ROBERTO ROLLEMBERG - SP,S/N,CASA DE TABUAS,16200970,BIRIGUI,SP,6810 - Atividades imobiliárias de imóveis próprios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01118546000104,CURTUME ACAY S/A,BR 153,S/N,ZONA RURAL,77860000,WANDERLANDIA,TO,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
87314894000253,CURTUME AIMORE S A,RUA SANTA CATARINA,68,SANTA CLARA,95960000,ENCANTADO,RS,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
87314894000172,CURTUME AIMORE S A,RUA PRESIDENTE VARGAS,505,AIMORE,95940000,ARROIO DO MEIO,RS,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
02830576000101,CURTUME ALESSANDRA LTDA,AVENIDA SALIM FARAH MALUF,100,JD MARACANA,19026240,PRESIDENTE PRUDENTE,SP,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
14596811000101,CURTUME ALIANCA SA,AVENIDA LIONS CLUBE,188,,45202130,JEQUIE,BA,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
97191688000176,CURTUME A.P. MULLER LTDA.,AVENIDA PERIMETRAL,1102,SEDE,93180000,PORTAO,RS,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
90101544000132,CURTUME BENDER SA,RUA PRESIDENTE LUCENA,4320,DAS ROSAS,93600000,ESTANCIA VELHA,RS,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
25485681000156,CURTUME CACIQUE LTDA,CHACARA SAO SEBASTIAO,S/N,ZONA RURAL,37950000,SAO SEBASTIAO DO PARAISO,MG,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
09979451000197,CURTUME CALIFORNIA ERNESTO RIBEIRO SA,PROP VALHA ME DEUS,S N,,55813530,CARPINA,PE,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
97191639000133,CURTUME CASCALHO LTDA - MASSA FALIDA,ESTRADA DA SAIBREIRA,117,RINCAO DO CASCALHO,93180000,PORTAO,RS,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
90233826000193,CURTUME CAXIENSE LTDA,TREVO HENRIQUE D'AVILA,SN,ANA RECH,95032475,CAXIAS DO SUL,RS,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
77643179000120,CURTUME CENTRAL LTDA,AVENIDA CARLOS CORREA BORGES,2711,CONJUNTO HABITACIONA,87060000,MARINGA,PR,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
07228182000100,CURTUME COBRASIL LTDA,RUA SETE DE SETEMBRO,SN,SAO JOSE,64218295,PARNAIBA,PI,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
47953765000100,CURTUME DELLA TORRE LTDA,AVENIDA ALBERTO PULICANO,3333,DISTRITO INDUSTRIAL,14406100,FRANCA,SP,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89423024000167,CURTUME ERECHIM LTDA. - ME,RUA ANITA GARIBALDI,212,PISCINA,99700000,ERECHIM,RS,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
63512461000163,CURTUME EUROPA LTDA,ESTRADA POTY VELHO-DAVID CALDAS - DISTRI,380,SANTA MARIA DA CODIP,64033110,TERESINA,PI,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
91586594000110,CURTUME FRIDOLINO RITTER LTDA,RODOVIA PRES GETULIO VARGAS,5445,CENTRO,95175000,PICADA CAFE,RS,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
79281960000127,CURTUME GROSCH LTDA - ME,LOC  RIO RAFAEL,SN,SEDE,89140000,IBIRAMA,SC,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89743314000198,CURTUME INCOPOL LTDA,RUA IPIRANGA,332,ESTACAO PORTAO,93180000,PORTAO,RS,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
85070597000284,CURTUME JAGUARUNDI LTDA - ME,RUA VOLUNTARIOS DA PATRIA,815,PATRIA NOVA,93410090,NOVO HAMBURGO,RS,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
97191928000132,CURTUME KERN MATTES SA,RUA JULIO DE CASTILHOS,2649,PORTAO VELHO,93180000,PORTAO,RS,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
11111812000120,CURTUME MODERNO S A,AVENIDA JOAO PERNAMBUCO S/N,SN,FERNANDO IDALINO,56332900,PETROLINA,PE,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
03189063000126,CURTUME PANORAMA LTDA,ESTRADA JUVENAL KM 08 LOTE 25 R-2,S/N,PARQUE INDUSTRIAL,87502970,UMUARAMA,PR,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
92198506000175,CURTUME SANTA FE SA,RUA DR FREDERICO BASTOS,510,,96030330,PELOTAS,RS,1510 - Curtimento e outras preparações de couro,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
24895484000142,CURTUME SANTO ANTONIO LTDA,CHACARA DO LISO,SN,RIO LISO,37950000,SAO SEBASTIAO DO PARAISO,MG,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
37482460000103,CURTUME SANTO ANTONIO SA,RODOVIA BR 070 KM 12,S/N,ZONA RURAL,78600000,BARRA DO GARCAS,MT,1510 - Curtimento e outras preparações de couro,204 - SOCIEDADE ANONIMA ABERTA-COM CONTROLE ACIONARIO PRIVADO
88221494000185,CURTUME SULINO LTDA,AVENIDA MATHIAS STEFFENS,3369,CENTRO,95755000,SAO JOSE DO HORTENCIO,RS,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
80309123000148,CURTUME TAQUARI LTDA,RODOVIA PR 317 KM 17 5,SN,GLEBA AURORA,86750000,IGUARACU,PR,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
46432019000108,CURTUME TOURO LTDA,AVENIDA ANA JACINTA,350,FRIGORIFICOS,19027080,PRESIDENTE PRUDENTE,SP,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02328880000155,CURTUME UNIAO LTDA,AVENIDA PRESTES MAIA,241,CENTRO,01031902,SAO PAULO,SP,"4623 - Comércio atacadista de animais vivos, alimentos para animais e matériasprimas agrícolas, exceto café e soja",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
