CNPJ,EMPRESA,ENDEREÇO,NÚMERO,BAIRRO,CEP,MUNICÍPIO,UF,CNAE PRIMÁRIA,NATUREZA JURÍDICA
91730259000143,ISOLTEC S A INDUSTRIA E COMERCIO,RUA LIBERDADE,1315,IGARA,92020240,CANOAS,RS,2823 - Fabricação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
17666926000113,ISOMONTE SA,RUA CRISTIANO FRANCA TEIXEIRA GUIMARAES,265,CINCO,32010130,CONTAGEM,MG,"2822 - Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
56257116000165,ISOPLAN ELETROACUSTICA LTDA,RUA DAS CANELEIRAS,316,B JARDIM,09090050,SANTO ANDRE,SP,"2640 - Fabricação de aparelhos de recepção, reprodução, gravação e amplificação de áudio e vídeo",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61036141000159,ISRINGHAUSEN INDUSTRIAL LTDA,RUA JACUI,370,CAMPANARIO,09930280,DIADEMA,SP,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
65400558000100,ISSEL- INDUSTRIA ELETRONICA DE SEGURANCA LTDA,AVENIIDA BANDEIRANTES,1260,VILA OLIMPIA,04553001,SAO PAULO,SP,"2710 - Fabricação de geradores, transformadores e motores elétricos",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
39625876000169,ITA BRASIL MARMORES E GRANITOS LTDA - ME,RUA NAIR DE SOUZA MENEZES,SN,CORAMARA,29313320,CACHOEIRO DE ITAPEMIRIM,ES,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
20956074000103,ITA BUSINESS IMPORTACAO E EXPORTACAO LTDA,RUA BARBARA HELIODORA,399,CENTRO,35010040,GOVERNADOR VALADARES,MG,4649 - Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01096369000102,ITA CRYSTALS BRAZIL COMERCIO E EXPORTACAO LTDA - ME,RUU TABAJARAS,497,MOOCA,03121010,SAO PAULO,SP,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
43734979000134,ITA INDUSTRIAL LTDA,ESTRADA DO GRAMADO,291,JARDIM SADIE,06833902,EMBU,SP,2829 - Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
19265776000161,ITABEL LTDA,RUA RIO DE JANEIRO,462,CENTRO,30160909,BELO HORIZONTE,MG,3211 - Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02030128000123,ITABRAS - INDUSTRIAL E EXPORTADORA LTDA,RUA CAPITAO SCHNEIDER,24,CANABARRO,95890000,TEUTONIA,RS,3211 - Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
14474274000127,ITABUNA COMERCIO DE ARTEFATOS DE METAL LTDA - ME,RUA D,587/88,CENTRO COMERCIAL,45602240,ITABUNA,BA,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
74019670000196,ITACA LABORATORIOS LTDA,RUA DAS OFICINAS,182,ENGENHO DE DENTRO,20770010,RIO DE JANEIRO,RJ,4618 - Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
37441789000126,ITACOLOMI MADEIRAS LTDA - ME,RUA RIO DE JANEIRO,1930,INDUSTRIAL,78550000,SINOP,MT,1610 - Desdobramento de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61381323000167,ITAESBRA INDUSTRIA MECANICA LTDA,AVENIDA PIRAPORINHA,1210,VILA NOGUEIRA,09950000,DIADEMA,SP,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00732740000112,ITAFORTE PEDRA SABAO LTDA - ME,RUA AUGUSTO FRANCISCO ALVES,297,CENTRO,37690000,SAPUCAI-MIRIM,MG,3101 - Fabricação de móveis com predominância de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
18735878000130,ITAFUNDI COMERCIO E INDUSTRIA LIMITADA - ME,RUA SAFIRA,601,PADRE EUSTAQUIO,35680149,ITAUNA,MG,2451 - Fundição de ferro e aço,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61849394000141,ITAIPAVA INDUSTRIAL DE PAPEIS LIMITADA - ME,RUA GOMES DE CARVALHO,1266,VILA  OLIMPIA,04547005,SAO PAULO,SP,"1741 - Fabricação de produtos de papel, cartolina, papelcartão e papelão ondulado para uso comercial e de escritório",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
72111321000174,ITAIQUARA ALIMENTOS S.A.,FAZENDA ITAIQUARA,S N,,13760000,TAPIRATIBA,SP,1071 - Fabricação de açúcar em bruto,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
50595255000112,ITAKOLOR PEDRAS PRECIOSAS LTDA,AVENIDA SAO LUIS,39,CENTRO,01046001,SAO PAULO,SP,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
93470706000106,ITALBRAZ AGRO INDUSTRIAL IMPORTACAO E EXPORTACAO LTDA,RUA SESOSTRIS CAMPOS DOS SANTOS,S/N,VILA HAIDEE,95200000,VACARIA,RS,"0133 - Cultivo de frutas de lavoura permanente, exceto laranja e uva",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61535381000106,ITALBRONZE LTDA,RUA TAMOTSU IWASSE,1415,BONSUCESSO,07176000,GUARULHOS,SP,"2852 - Fabricação de outras máquinas e equipamentos para uso na extração mineral, exceto na extração de petróleo",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61832069000176,ITALINA S/A INDUSTRIA E COMERCIO,RUA CEL MARIO DE AZEVEDO,156,BAIRRO DO LIMAO,02710020,SAO PAULO,SP,"1354 - Fabricação de tecidos especiais, inclusive artefatos",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
61523452000142,ITALINDUSTRIA TERMO ELETRO MECANICA LTDA,RUA SAN JOSE,622,PARQUE INDUSTRIAL SA,06715862,COTIA,SP,2790 - Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
57945289000139,ITALLOY INDUSTRIA E COMERCIO LTDA,AVENIDA DAS INDUSTRIAS,469,GETULIO VARGAS,13847176,MOGI GUACU,SP,2412 - Produção de ferroligas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
16935579000114,ITALMAGNESIO NORDESTE S A,RUA SALVADOR ROBERTO,1853,PROGRESSO,39260000,VARZEA DA PALMA,MG,2412 - Produção de ferroligas,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
61192597001180,ITALMAGNESIO S A INDUSTRIA E COMERCIO,RUA JAGUARI,701,CHERP,12904190,BRAGANCA PAULISTA,SP,2452 - Fundição de metais nãoferrosos e suas ligas,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
52850393000126,ITALO LANFREDI SA INDUSTRIAS MECANICAS,RUA OSWALDO CRUZ,193,CENTRO,15910000,MONTE ALTO,SP,2451 - Fundição de ferro e aço,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
68406099000160,ITALPORT IMPORTACAO E EXPORTACAO LTDA,RUA JOAO CACHOEIRA,1104,ITAIM BIBI,04535004,SAO PAULO,SP,"4641 - Comércio atacadista de tecidos, artefatos de tecidos e de armarinho",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
69056224000111,ITAL-SHIP EXPORTADORA LTDA - ME,RUA VEREADOR HENRIQUE SOLER,264-A,PONTA DA PRAIA,11030010,SANTOS,SP,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
57374332000153,ITALTECNO DO BRASIL LTDA,RUA MAESTRO TAVARES DE LIMA,61,JARAGUA,05181060,SAO PAULO,SP,2029 - Fabricação de produtos químicos orgânicos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
55093397000103,ITALTERM SISTEMAS E CONTROLES INDUSTRIAIS LTDA,AVENIDA ADOLFO MASSAGLIA,615,VOSSOROCA,18116175,VOTORANTIM,SP,2869 - Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
65860819000417,ITALUM INDUSTRIA E COMERCIO DE PROD METALURGICOS LTDA,RUA EDMUNDO DE CARVALHO,430,S J CLIMACO,04251000,SAO PAULO,SP,2441 - Metalurgia do alumínio e suas ligas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00149821000194,ITAMARATI INDUSTRIA DE COMPENSADOS LTDA,RUA 03,S/N,INDUSTRIAL,85555000,PALMAS,PR,0230 - Atividades de apoio à produção florestal,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
49596497000141,ITAMBE INDUSTRIA DE PRODUTOS ABRASIVOS LTDA,RUA ALFREDO ACCHAR,266,NOVA VINHEDO,13280001,VINHEDO,SP,2399 - Fabricação de produtos de minerais nãometálicos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
18894386000198,ITAMINAS COMERCIO EXPORTACAO DE PEDRAS LTDA - EPP,RUA EMILIO P. NOGUEIRA,S/N,DA PALMEIRA,37443000,BAEPENDI,MG,"4744 - Comércio varejista de ferragens, madeira e materiais de construção",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
68056357000125,ITAOLIVA IMPORTADORA DE PRODUTOS ALIMENTICIOS LTDA,RUA AMARAIS,22,VL CARRAO,03436040,SAO PAULO,SP,1099 - Fabricação de produtos alimentícios não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
58249772000222,ITAP FLEXIVEIS S/A,RODOVIA BR 369,S/N,ZONA RURAL,86188490,CAMBE,PR,2222 - Fabricação de embalagens de material plástico,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
58249772000141,ITAP FLEXIVEIS S/A,AVENIDA TORRES DE OLIVEIRA,330,JAGUARE,05347020,SAO PAULO,SP,2222 - Fabricação de embalagens de material plástico,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
00216758000161,ITAP/BEMIS LTDA.,AVENIDA MARIO HABERFELD,555,PARQUE NOVO MUNDO,02145000,SAO PAULO,SP,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00392592000134,ITAPEX ITAPECERICA EXPORTADORA LTDA,AVENIDA JERONIMO MONTEIRO,1000,CENTRO,29010004,VITORIA,ES,0893 - Extração de gemas (pedras preciosas e semipreciosas),206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01133600000190,ITAPINUS INDUSTRIA E COMERCIO DE MADEIRAS LTDA,AVENIDA CARLOS GOMES,1610,AUXILIADORA,90480002,PORTO ALEGRE,RS,1610 - Desdobramento de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
71374235000191,ITAPORA GEMAS DO BRASIL LTDA,RUA MINERVINO CASTRO PINTO,22,CENTRO,39800600,TEOFILO OTONI,MG,3211 - Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
58317678000182,ITAQUA COMERCIO DE MARMORES E GRANITOS LTDA  - ME,AVENIDA CASSANDOCA,980,MOOCA,03169010,SAO PAULO,SP,"4744 - Comércio varejista de ferragens, madeira e materiais de construção",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
24344103000137,ITA-ROCA ATLANTIS MINERACAO LTDA - EPP,RUA MARIA DIGNA GAMEIRO,4831,CANDEIAS,54450050,JABOATAO DOS GUARARAPES,PE,"0810 - Extração de pedra, areia e argila",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
16852451000278,ITASIDER-USINA SIDERURGICA ITAMINAS S/A,RODOVIA BR 040,S/N,INDUSTRIAS NA BR040,35701970,SETE LAGOAS,MG,2411 - Produção de ferrogusa,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
84311430000114,ITASUL INDUSTRIA E COMERCIO DE PESCADOS SA,RUA MARCILIO DIAS,76,CENTRO,88301560,ITAJAI,SC,1020 - Preservação do pescado e fabricação de produtos do pescado,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
50572288000147,ITATEX INDUSTRIA COMERCIO E REPRESENTACOES LTDA,ESTRADA CAMPINAS FRIBURGO,S/N,CAMPO REDONDO,13012100,CAMPINAS,SP,2392 - Fabricação de cal e gesso,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
25331521000152,ITATIAIA MOVEIS S A,AVENIDA PADRE ARNALDO JANSEN,1325,SANTA LUZIA,36500001,UBA,MG,3102 - Fabricação de móveis com predominância de metal,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
61633426000177,ITATIAIA STANDARD INDUSTRIAL LTDA,AVENIDA MANOEL VIDA,1000,DIST. IND. MIGUEL DE,37062460,VARGINHA,MG,2219 - Fabricação de artefatos de borracha não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
67716142000120,ITATRADING ITAMARATI TRADING LTDA,RUA FIDENCIO RAMOS,160,VILA OLIMPIA,04551010,SAO PAULO,SP,"4617 - Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
78759008000557,ITAUBA COMERCIAL EXPORTADORA DE MANUFATURADOS LTDA,AVENIDA SENADOR IVO D AQUINO,SN,CENTRO,89460000,CANOINHAS,SC,4619 - Representantes comerciais e agentes do comércio de mercadorias em geral não especializado,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
52815131000120,ITAU-BBA TRADING S/A,AVENIDA BRIGADEIRO FARIA LIMA,3400,ITAIM BIBI,04538132,SAO PAULO,SP,4619 - Representantes comerciais e agentes do comércio de mercadorias em geral não especializado,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
54526082000484,ITAUTEC S.A. - GRUPO ITAUTEC,RUA WILHELM WINTER,301,DISTRITO INDUSTRIAL,13213907,JUNDIAI,SP,"4651 - Comércio atacadista de computadores, periféricos e suprimentos de informática",204 - SOCIEDADE ANONIMA ABERTA-COM CONTROLE ACIONARIO PRIVADO
54526082000212,ITAUTEC S.A. - GRUPO ITAUTEC,AVENIDA BORBA,1196,CACHOEIRINHA,69065030,MANAUS,AM,2621 - Fabricação de equipamentos de informática,204 - SOCIEDADE ANONIMA ABERTA-COM CONTROLE ACIONARIO PRIVADO
54526082000646,ITAUTEC S.A. - GRUPO ITAUTEC,AVENIDA WILHELM WINTER,301,DITRITO INDUSTRIAL,13213000,JUNDIAI,SP,"4651 - Comércio atacadista de computadores, periféricos e suprimentos de informática",204 - SOCIEDADE ANONIMA ABERTA-COM CONTROLE ACIONARIO PRIVADO
04265872000132,ITAUTINGA AGRO INDUSTRIAL S A,AVENIDA DOS OITIS,4.700,DISTRITO INDUSTRIAL,69007002,MANAUS,AM,2320 - Fabricação de cimento,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
46151130000126,I.T.B. - EQUIPAMENTOS ELETRICOS LTDA,RUA DEVANIR TERENCE,161,PARQUE INDUSTRIAL RA,16206012,BIRIGUI,SP,"2710 - Fabricação de geradores, transformadores e motores elétricos",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61617254000148,ITCCOM - INDUSTRIA E TECNOLOGIA DE INFORMATICA E COMUNI,RUA ENGENHEIRO MAYLASKI,587,CENTRO,19360000,SANTO ANASTACIO,SP,2631 - Fabricação de equipamentos transmissores de comunicação,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00174234000155,ITECE INDUSTRIA E COMERCIO DE EQUIPAMENTOS AGRIC LTDA,AVENIDA FEITORIA,1265,SANTO ANDRE,93042651,SAO LEOPOLDO,RS,"2833 - Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60839693000132,ITIMURA TEXTIL LTDA,AVENIDA SAO JOAO,430,DISTRITO GUARAVERA,86120000,LONDRINA,PR,"1312 - Preparação e fiação de fibras têxteis naturais, exceto algodão",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89842439000175,ITM - INDUSTRIAS TEXTEIS H. MILAGRE LTDA,"RODOVIA RST 453 KM 117,2",S/N,LINHA VICENTINA,95170010,FARROUPILHA,RS,1323 - Tecelagem de fios de fibras artificiais e sintéticas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61352050000122,ITM LATIN AMERICA INDUSTRIA DE PECAS PARA TRATORES LTDA,RODOVIA EDGAR MAXIMO ZAMBOTTO KM 79,KM 79,PONTE ALTA,12952901,ATIBAIA,SP,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
88303433000167,ITM S/A - INDUSTRIA DE TECNOLOGIAS MEDICAS,RUA BERTO CIRIO,751,S LUIZ,92420030,CANOAS,RS,3250 - Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
61274155000100,ITOCHU BRASIL S/A,AVENIDA PAULISTA,37,VILA MARIANA,01311902,SAO PAULO,SP,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
72031172000133,ITP REPRESENTACOES LTDA - EPP,AVENIDA GRACA ARANHA,81,CENTRO,20030002,RIO DE JANEIRO,RJ,4530 - Comércio de peças e acessórios para veículos automotores,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00541480000106,ITR ASSOCIADOS LTDA EM LIQUIDACAO EM LIQUIDACAO,PRACA DOS OMAGUAS,98,PINHEIROS,05419020,SAO PAULO,SP,4530 - Comércio de peças e acessórios para veículos automotores,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60882719000125,ITRON SOLUCOES PARA ENERGIA E AGUA LTDA,AVENIDA JOAQUIM BOER,792,SANTA CRUZ,13477360,AMERICANA,SP,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
76483890000100,ITSA INDUSTRIAS S/A,RODOVIA BR-116,18299,PINHEIRINHO,81690900,CURITIBA,PR,1094 - Fabricação de massas alimentícias,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
58550823000170,ITTONNAIG COMERCIO EXTERIOR LTDA - ME,RUA JURUA,98,CANINDE,03029060,SAO PAULO,SP,4649 - Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61451654000126,ITURRI COIMPAR INDUSTRIA E COMERCIO DE EPI'S LTDA,RODOVIA FERNAO DIAS,S/N,PARQUE FERNAO DIAS,12948000,ATIBAIA,SP,4642 - Comércio atacadista de artigos do vestuário e acessórios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61451654000398,ITURRI COIMPAR INDUSTRIA E COMERCIO DE EPIS LTDA,RUA SALES JUNIOR,285,LAPA,05083070,SAO PAULO,SP,4671 - Comércio atacadista de madeira e produtos derivados,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61451654002250,ITURRI COIMPAR INDUSTRIA E COMERCIO DE EPIS LTDA,AVENIDA ERNESTO IGEL,429,VILA ANASTACIO,05077010,SAO PAULO,SP,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
33034935000148,ITW DELFAST DO BRASIL LTDA.,AVENIDA GUARAPIRANGA 1389,1389,PARQUE ALVES DE LIMA,04902900,SAO PAULO,SP,2229 - Fabricação de artefatos de material plástico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
50708577000120,ITW DO BRASIL INDUSTRIAL E COMERCIAL LTDA,RODOVIA DOM GABRIEL PAULINO BUENO COUTO,K 78,DO JACARE,13318000,CABREUVA,SP,2222 - Fabricação de embalagens de material plástico,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
75118992000155,ITW FEG DO BRASIL INDUSTRIA E COMERCIO LTDA,BR 277 ROD.CAFE KM 05,5040,ORLEANS,81310415,CURITIBA,PR,2821 - Fabricação de aparelhos e equipamentos para instalações térmicas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00995396000154,ITW FEG DO BRASIL INDUSTRIA E COMERCIO LTDA.,AVENIDA FORTE DO LEME,115,PARQUE SAO LOURENCO,08340010,SAO PAULO,SP,2869 - Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
59129312000142,ITW IMADEN COMERCIO E SERVICOS LTDA.,AVENIDA JORGE ALFREDO CAMASMIE,670,PARQUE INDUSTRIAL,06816050,EMBU,SP,4663 - Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
82902354000196,IVAN ZALEWSKY,ESTRADA PEDRA DE AMOLAR,415,INTERIOR,89278000,CORUPA,SC,"4623 - Comércio atacadista de animais vivos, alimentos para animais e matériasprimas agrícolas, exceto café e soja",213 - FIRMA MERCANTIL INDIVIDUAL
33977786000150,IVAPE INDUSTRIA E COMERCIO DE EQUIPAMENTOS LTDA,RUA DONA MARIA QUEDAS,125,JARDIM ANDARAI,02175010,SAO PAULO,SP,2829 - Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
53671046000107,IVASA EQUIPAMENTOS TEXTEIS INDUSTRIA E COMERCIO LTDA -,ESTRADA MUNICIPAL SANTA CRUZ,950,DAS CAMPINAS,12413180,PINDAMONHANGABA,SP,2863 - Fabricação de máquinas e equipamentos para a indústria têxtil,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00512797000297,IVETE MENSCH - ME,RUA PORTO ALEGRE,131,JARDIM LARANGEIRAS,85854170,FOZ DO IGUACU,PR,4665 - Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças,213 - FIRMA MERCANTIL INDIVIDUAL
47965421000110,IVOMAQ INDUSTRIA E COMERCIO DE MAQUINAS LTDA,AVENIDA ALBERTO PULICANO,2881,DISTRITO INDUSTRIAL,14406100,FRANCA,SP,"2864 - Fabricação de máquinas e equipamentos para as indústrias do vestuário, do couro e de calçados",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
34647388000139,IZABEL FERREIRA GOMES,RODOVIA ARTHUR BERNARDES,SN,ICOARACI,66825000,BELEM,PA,0311 - Pesca em água salgada,401 - PESSOA FISICA EQUIPARADA A PESSOA JURIDICA
00309247000194,IZOLY TEREZINHA PODOLAN & CIA LTDA,RUA ACIR NUNES,171,VILA PLANALTO,85200000,PITANGA,PR,"5620 - Serviços de catering, bufê e outros serviços de comida preparada",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61328191000100,IZZO INSTRUMENTOS MUSICAIS LTDA,AVENIDA ANTONIO HENRIQUE LARANJEIRA,114,JARDIM MUTINGA,06268112,OSASCO,SP,3220 - Fabricação de instrumentos musicais,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61328191000290,IZZO INSTRUMENTOS MUSICAIS LTDA,RUA CAIO GRACO,192,LAPA,05044000,SAO PAULO,SP,4756 - Comércio varejista especializado de instrumentos musicais e acessórios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
21989884000129,J & S GROS INDUSTRIA COMERCIO DE MINERIOS LTDA,RUA MANOEL DANTAS,176,SEDE,39800175,TEOFILO OTONI,MG,2399 - Fabricação de produtos de minerais nãometálicos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
68663962000164,J A B FERREIRA - ME,RUA JOSE RODRIGUES POVOAS,311,GAMBOA,28922020,CABO FRIO,RJ,"1412 - Confecção de peças do vestuário, exceto roupas íntimas",213 - FIRMA MERCANTIL INDIVIDUAL
91519306000104,J A CALCADOS LTDA - ME,RUA WALTER FLECK,62,CENTRO,93950000,DOIS IRMAOS,RS,1531 - Fabricação de calçados de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
47595202000197,J A FERNANDES CEREAIS LTDA - EPP,RUA MANDAGUARIS,1649,VILA TUPA MIRIM I,17600575,TUPA,SP,0163 - Atividades de póscolheita,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89384713000100,J A WINCKLER,RUA ERICO VERISSIMO,155,SAO JOSE,97500200,URUGUAIANA,RS,1081 - Torrefação e moagem de café,213 - FIRMA MERCANTIL INDIVIDUAL
67083717000115,J AROUCA E FONSECA REPRESENTACOES COM EXPORT E IMP LTDA,RUA PIRES DE OLIVEIRA,1142,CHACARA STO ANTONIO,04716011,SAO PAULO,SP,4618 - Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
