CNPJ,EMPRESA,ENDEREÇO,NÚMERO,BAIRRO,CEP,MUNICÍPIO,UF,CNAE PRIMÁRIA,NATUREZA JURÍDICA
58958893000162,BASILE QUIMICA INDUSTRIA E COMERCIO LTDA,RUA PIERRE LAFAGE,196,VILA JARAGUA,05163060,SAO PAULO,SP,2099 - Fabricação de produtos químicos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89408975000167,BASIM MAQUINAS LTDA.,RUA SEVERINO INOCENTE ZINI,171,DISTRITO INDUSTRIAL,95680000,CANELA,RS,2869 - Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
48612352000124,BASS EQUIPAMENTOS LTDA,RUA LAPA,452,CHACARA MARCO,06419020,BARUERI,SP,2599 - Fabricação de produtos de metal não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60862604000179,BASSO COMPONENTES AUTOMOTIVOS EIRELI EM RECUPERACAO JUDICIAL,ESTRADA DO JARAGUA,4111,PERUS,05276962,SAO PAULO,SP,2949 - Fabricação de peças e acessórios para veículos automotores não especificados anteriormente,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
57475444000109,BASSY NOEMI ARCUSCHIN MACHADO,AVENIDA REBOUCAS,2969,JD PAULISTA,05401350,SAO PAULO,SP,1821 - Serviços de préimpressão,213 - FIRMA MERCANTIL INDIVIDUAL
20161808000168,BATATINHA INDUSTRIA DE CALCADOS LTDA,RUA PADRE LIBERIO,372,PROLONGAMENTO FREI P,35519000,NOVA SERRANA,MG,1532 - Fabricação de tênis de qualquer material,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02332390000122,BATAVIA S/A INDUSTRIA DE ALIMENTOS,AVENIDA DOS PIONEIROS,2868,CENTRO,84145000,CARAMBEI,PR,1052 - Fabricação de laticínios,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
21111877000120,BATIK EQUIPAMENTOS S/A,AVENIDA SOLFERINA RICCI PACE,470,DIST.INDL.DO JATOBA,30664000,BELO HORIZONTE,MG,2632 - Fabricação de aparelhos telefônicos e de outros equipamentos de comunicação,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
22839815000100,BATISTA & CIA LTDA,AVENIDA SABINO BEZERRA DE QUEIROZ,7471,JARDIM ARAUCARIA,76987476,VILHENA,RO,1610 - Desdobramento de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
48024392000155,BATROL INDUSTRIA E COMERCIO DE MOVEIS LTDA,AVENIDA PEDRO BASO,476,JD DALVA,13660000,PORTO FERREIRA,SP,3101 - Fabricação de móveis com predominância de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02462792000141,BATTENFELD DO BRASIL LTDA,RUA ARNALDO DE OLIVEIRA BARRETO,489,PRESIDENTE ALTINO,06213080,OSASCO,SP,4663 - Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
84933118002610,BATTISTELLA INDUSTRIA E COMERCIO LIMITADA,RODOVIA FEDERAL BR 280 KM 133,SN,INTERIOR,89295000,RIO NEGRINHO,SC,1610 - Desdobramento de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
84933118000162,BATTISTELLA INDUSTRIA E COMERCIO LIMITADA,"RODOVIA BR 280 , KM 133",S/N,RIO PRETO VELHO,89295000,RIO NEGRINHO,SC,0230 - Atividades de apoio à produção florestal,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
84935717001782,BATTISTELLA TRADING SA COMERCIO INTERNACIONAL,RODOVIA 280,S/N,AC R PRETO VELHO,89295000,RIO NEGRINHO,SC,4619 - Representantes comerciais e agentes do comércio de mercadorias em geral não especializado,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
49033004000165,BAUDUCCO & CIA LTDA,RUA ENDRES,919,ITAPEGICA,07043901,GUARULHOS,SP,1092 - Fabricação de biscoitos e bolachas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61374161000130,BAUMER S A,AVENIDA PREF ANTONIO T.LEITE,181,PQ DA EMPRESA,13800002,MOGI-MIRIM,SP,3250 - Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,204 - SOCIEDADE ANONIMA ABERTA-COM CONTROLE ACIONARIO PRIVADO
49351786000261,BAXTER HOSPITALAR LTDA,AVENIDA ENGENHEIRO EUSEBIO STEVAUX,2555,JURUBATUBA,04696000,SAO PAULO,SP,2121 - Fabricação de medicamentos para uso humano,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
49351786000423,BAXTER HOSPITALAR LTDA,AVENIDA ENGENHEIRO EUSEBIO STEVAUX,1244,JURUBATUBA,04696000,SAO PAULO,SP,"4664 - Comércio atacadista de máquinas, aparelhos e equipamentos para uso odontomédicohospitalar; partes e peças",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89163430000219,BAYER CROPSCIENCE LTDA,RUA DO COMERCIO,715,CENTRO,93180000,PORTAO,RS,2052 - Fabricação de desinfestantes domissanitários,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89163430003153,BAYER CROPSCIENCE LTDA,RUA JOAO URSULO,2200,CAMACARI,42810000,CAMACARI,BA,7729 - Aluguel de objetos pessoais e domésticos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89163430000138,BAYER CROPSCIENCE LTDA,RUA VERBO DIVINO,1207,CHACARA STO ANTONIO,04719002,SAO PAULO,SP,2052 - Fabricação de desinfestantes domissanitários,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
14372981000455,BAYER S.A,AVENIDA DAS NACOES UNIDAS,22452,VILA ALMEIDA,04795000,SAO PAULO,SP,"4684 - Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
14372981000102,BAYER S.A,RUA DOMINGOS JORGE,1000,SOCORRO,04779900,SAO PAULO,SP,2099 - Fabricação de produtos químicos não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
33018748000170,BAYER SA,RUA DOMINGOS JORGE,1000,SOCORRO,04779900,SAO PAULO,SP,2099 - Fabricação de produtos químicos não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
33018748009208,BAYER SA,RODOVIA MARECHAL RONDON,S/N,CAMPO LARGO,18540000,PORTO FELIZ,SP,2099 - Fabricação de produtos químicos não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
33018748001142,BAYER SA,ETR  BOA ESPERANCA,650,CENTRO,26135600,BELFORD ROXO,RJ,2099 - Fabricação de produtos químicos não especificados anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
33018748007779,BAYER SA,RUA EDU CHAVES,360,SAO JOAO,90240620,PORTO ALEGRE,RS,2122 - Fabricação de medicamentos para uso veterinário,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
90770819000120,BAZEI ADMINISTRACAO E PARTICIPACAO LTDA,RODOVIA RSC 453,S/N,MEDIANEIRA,95010550,CAXIAS DO SUL,RS,6810 - Atividades imobiliárias de imóveis próprios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
31591399000156,BB ADMINISTRADORA DE CARTOES DE CREDITO S A,SETOR SAUN QUADRA 5 LOTE B TORRE I,S/N,ASA NORTE,70040912,BRASILIA,DF,8299 - Atividades de serviços prestados principalmente às empresas não especificadas anteriormente,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
00623492000171,BBA INDUSTRIA QUIMICA LTDA.,"RODOVIA BR 153 KM 7,5",S/N,PARQUE INDUSTRIAL,86400000,JACAREZINHO,PR,2029 - Fabricação de produtos químicos orgânicos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00623492000252,BBA INDUSTRIA QUIMICA LTDA.,RODOVIA BR 153,S/N,PQ INDUSTRIAL,86400000,JACAREZINHO,PR,2110 - Fabricação de produtos farmoquímicos,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01419140000161,B.C.E. INSTRUMENTACAO INDUSTRIAL LTDA - ME,AVENIDA SAPOPEMBA,4242,VILA DIVA,03374000,SAO PAULO,SP,2790 - Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
51790509000116,B.CONFECCOES ELETRONICAS BRASIL LTDA - ME,RUA MARCOS MONAZZI,1591,PARK IMPERADOR,15991278,MATAO,SP,2610 - Fabricação de componentes eletrônicos,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00633118000157,BDFC BRASIL ALIMENTOS LTDA.,RUA LUIS COELHO,223,CERQUEIRA CESAR,01309901,SAO PAULO,SP,1082 - Fabricação de produtos à base de café,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
11805397000105,BEACH PARK HOTEIS E TURISMO S/A,LOC  PORTO DAS DUNAS,2734,,61700000,AQUIRAZ,CE,9321 - Parques de diversão e parques temáticos,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
02250032000170,BEATRIZ REINERT NIEDERAUER,RUA ITAPEMA,113,ATLANTIDA SUL,95520000,OSORIO,RS,"2670 - Fabricação de equipamentos e instrumentos ópticos, fotográficos e cinematográficos",213 - FIRMA MERCANTIL INDIVIDUAL
94875291000105,BEATRIZ SILVA DUTRA,RUA DOS ANDRADAS,270,CENTRO,97573000,SANTANA DO LIVRAMENTO,RS,4781 - Comércio varejista de artigos do vestuário e acessórios,213 - FIRMA MERCANTIL INDIVIDUAL
00672222000150,BEBBER SERVICOS LTDA  - ME,RUA MARECHAL DEODORO,495,CENTRO,89620000,CAMPOS NOVOS,SC,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
56010739000139,BEBIDAS ASTECA LTDA,AVENIDA JOSE MOISES FERREIRA,500,DISTRITO INDUSTRIAL,19043130,PRESIDENTE PRUDENTE,SP,1111 - Fabricação de aguardentes e outras bebidas destiladas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
72406549000191,BEBIDAS DE LUCENA INDUSTRIA E COMERCIO LTDA - EPP,RUA ALAMBIQUE VELHO,650,LINHA NOVA,93945000,PRESIDENTE LUCENA,RS,1121 - Fabricação de águas envasadas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
87315099000107,BEBIDAS FRUKI S/A,RODOVIA BR-386,KM 346,HIDRAULICA,95900310,LAJEADO,RS,1122 - Fabricação de refrigerantes e de outras bebidas nãoalcoólicas,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
21551379000106,BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA,AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK,273,INDUSTRIAL,36081000,JUIZ DE FORA,MG,3250 - Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
21551379001331,BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA,RUA CYRO CORREIA PEREIRA,550,C. I. C.,81170230,CURITIBA,PR,3250 - Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
21551379000793,BECTON DICKINSON INDUSTRIAS CIRURGICAS LTDA,RUA ALEXANDRE DUMAS,1976,CHAC. SANTO ANTONIO,04717004,SAO PAULO,SP,8211 - Serviços combinados de escritório e apoio administrativo,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
88271184000175,BEDIN INDUSTRIA E COMERCIO DE JOIAS LTDA,AVENIDA ALBERTO PASQUALINI,936,CENTRO,99200000,GUAPORE,RS,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
93774875000121,BEETON CALCADOS LTDA,RUA CANOAS,169,CENTRO,93950000,DOIS IRMAOS,RS,1531 - Fabricação de calçados de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
68113299000124,BEGEX COMERCIAL IMPORTACAO E EXPORTACAO LTDA - ME,AVENIDA IPIRANGA,978,CENTRO,01046000,SAO PAULO,SP,"4693 - Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61145843000170,BEGHIM INDUSTRIA E COMERCIO DE EQUIPAMENTOS ELETRICOS L,RUA CANTAGALO,2187,TATUAPE,03319901,SAO PAULO,SP,2731 - Fabricação de aparelhos e equipamentos para distribuição e controle de energia elétrica,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61263414000106,BEGLI INDUSTRIA DE COMPONENTES ELETRONICOS LTDA,AVENIDA CEL SEZEFREDO FAGUNDES,4600,TREMEMBE,02306004,SAO PAULO,SP,"2710 - Fabricação de geradores, transformadores e motores elétricos",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
54502273000163,BEJOL INDUSTRIA E COMERCIO LTDA,RUA PIERRE LAFAGE,54,VILA JARAGUA,05163060,SAO PAULO,SP,4530 - Comércio de peças e acessórios para veículos automotores,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
53125761000136,BEJOTA INDUSTRIA E COMERCIO DE CALCADOS LTDA - ME,RUA WALDEMAR LOT,327,JD MAVAM,16202025,BIRIGUI,SP,1539 - Fabricação de calçados de materiais não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
16625121000169,BEKA BRASIL PRODUTOS REFRATARIOS ESPECIAIS LTDA,AVENIDA BEIRA-RIO,10245,DISTRITO INDUSTRIAL,33040260,SANTA LUZIA,MG,2341 - Fabricação de produtos cerâmicos refratários,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00596435000140,BEKA TUPA INDUSTRIA E COMERCIO DE MOVEIS LTDA - ME,AVENIDA A,201,PQ INDUSTRIAL II,17604770,TUPA,SP,3101 - Fabricação de móveis com predominância de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
46271870000104,BEKUM DO BRASIL INDUSTRIA E COMERCIO LTDA,AVENIDA MIGUEL YUNES,823,INTERLAGOS,04444000,SAO PAULO,SP,2869 - Fabricação de máquinas e equipamentos para uso industrial específico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01586212000165,BEL EXPORT HIDRODINAMICA INDUSTRIA DE BOMBAS HIDRAULICA,RODOVIA LUIZ ROSSO,4230,MORRO ESTEVAO,88816776,CRICIUMA,SC,"2812 - Fabricação de equipamentos hidráulicos e pneumáticos, exceto válvulas",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60194529000115,BEL SOL INDUSTRIA E COMERCIO LTDA - ME,AVENIDA SANTA INES,1300,PARQUE MANDAQUI,02415001,SAO PAULO,SP,1411 - Confecção de roupas íntimas,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01771529000171,BELA INDUSTRIA DE MOVEIS LTDA,ESTRADA VELHA,SN,TRAVESSAO GARIBALDI,95270000,FLORES DA CUNHA,RS,3101 - Fabricação de móveis com predominância de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
01699838000188,BELA PEDRA INDUSTRIA E COMERCIO LTDA,RUA 2,47,INDUSTRIAL B. FAMA,34000000,NOVA LIMA,MG,2391 - Aparelhamento e outros trabalhos em pedras,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
50594696000108,BELA VISTA PROD ENZIMATICOS INDUSTRIA E COMERCIO LTDA,RUA SAO VICENTE,120,CENTRO,89730000,ALTO BELA VISTA,SC,1099 - Fabricação de produtos alimentícios não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
50872639000135,BELAFRANCA CALCADOS LTDA - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,AVENIDA WILSON BEGO,450,DISTRITO INDUSTRIAL,14406091,FRANCA,SP,1510 - Curtimento e outras preparações de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02430777000111,BELART EMPREENDIMENTOS IMOBILIARIOS LTDA,ESTRADA DA MUMBECA (VL CONFIANCA),S/N,GUABIRABA,52490000,RECIFE,PE,6810 - Atividades imobiliárias de imóveis próprios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
91846972000238,"BELASUL TEXTIL COMERCIO, INDUSTRIA LTDA - EPP",RUA DR. FLORES,273,CENTRO,95200000,VACARIA,RS,4781 - Comércio varejista de artigos do vestuário e acessórios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00518933000175,BELCA COMERCIAL IMPORTADORA E EXPORTADORA LTDA,RUA SERRA DE BORBOREMA,126,PQ REID,09930580,DIADEMA,SP,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
04790507000147,BELEM & CIA LTDA,AVENIDA CONSTITUICAO,192,CENTRO,78957000,GUAJARA-MIRIM,RO,"4744 - Comércio varejista de ferragens, madeira e materiais de construção",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
78717436000193,BELESSTRAD IND E COMERCIO DE MOVEIS E MADEIRA LTDA - ME,RUA PADRE BOLESLAU L BAYER,650,JD GABINETO CIC,81280050,CURITIBA,PR,3101 - Fabricação de móveis com predominância de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
33011396000121,BELFAM INDUSTRIA COSMETICA SOCIEDADE ANONIMA,ESTRADA MAL MIGUEL SAL M MORAIS,747,JACAREPAGUA,22770331,RIO DE JANEIRO,RJ,"2063 - Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal",205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
00198738000105,BELFOR IMPORTACAO E EXPORTACAO LTDA,RUA FIGUEIRA DE MELO,350,SAO CRISTOVAO,20941001,RIO DE JANEIRO,RJ,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61074506000130,BELGO BEKAERT ARAMES LTDA,AVENIDA GENERAL DAVID SARNOFF,909,CIDADE INDUSTRIAL,32210110,CONTAGEM,MG,"2424 - Produção de relaminados, trefilados e perfilados de aço",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00664902000122,BELGO MINEIRA PARTICIPACAO INDUSTRIA E COMERCIO S/A,AVENIDA CARANDAI,1.115,FUNCIONARIOS,30130915,BELO HORIZONTE,MG,6462 - Holdings de instituições nãofinanceiras,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
48170765000104,BELGO-MINEIRA PIRACICABA S/A,AVENIDA MAL CASTELO BRANCO,101,VILA REZENDE,13412901,PIRACICABA,SP,2423 - Produção de laminados longos de aço,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
01851813000158,BELKIN COMERCIAL LTDA,RUS SETE DE ABRIL,345,CENTRO,01043908,SAO PAULO,SP,4618 - Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
94778446000195,BELLA GRES INDUSTRIA DE CERAMICA LTDA -,RODOVIA RS 401,SN,DISTRITO INDUSTRIAL,96745000,CHARQUEADAS,RS,2342 - Fabricação de produtos cerâmicos nãorefratários para uso estrutural na construção,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00207633000175,BELLA PELLI COMERCIO DE COUROS LTDA,RUA BENTO GONCALVES,2256,CENTRO,93510018,NOVO HAMBURGO,RS,"4623 - Comércio atacadista de animais vivos, alimentos para animais e matériasprimas agrícolas, exceto café e soja",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
89187074000192,BELLANGE SOREL CALCADOS LTDA - ME,RUA CATHARINO ANDREATTA,46,IDEAL,93332060,NOVO HAMBURGO,RS,1531 - Fabricação de calçados de couro,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
43603109000126,BELLIERE COMERCIO DE REFRIGERACAO LTDA - ME,AVENIDA SAO PAULO,622,JACARE,13318000,CABREUVA,SP,4649 - Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
97408694000132,BELLS INDUSTRIA ELETRONICA LTDA - EPP,RUA URUGUAI,240,IMIGRANTES,89120000,TIMBO,SC,2652 - Fabricação de cronômetros e relógios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
92302264000118,BELLUNO MOVEIS LTDA - ME,RUA BENIGNO PERIZZOLLO,76,,95700000,BENTO GONCALVES,RS,3101 - Fabricação de móveis com predominância de madeira,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
48079743000125,"BELMEQ ENGENHARIA, INDUSTRIA E COMERCIO LTDA",RUA OLINTO LUNARDI,1400,VILA LUNARDI,13067200,CAMPINAS,SP,"2865 - Fabricação de máquinas e equipamentos para as indústrias de celulose, papel e papelão e artefatos",206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61091906000153,BELMETAL INDUSTRIA E COMERCIO LTDA.,RUA DR MOYSES KAUFFMANN,39,BARRA FUNDA,01140010,SAO PAULO,SP,4679 - Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61091906001044,BELMETAL INDUSTRIA E COMERCIO LTDA.,AVENIDA SERTORIO,1082,NAVEGANTES,91020000,PORTO ALEGRE,RS,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
61091906001206,BELMETAL INDUSTRIA E COMERCIO LTDA.,RUA WILLIAM BOOTH,500,BOQUEIRAO,81650120,CURITIBA,PR,4689 - Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
16941833000197,BELMONT MINERACAO LTDA,"FAZENDA BELMONT,LOC.DE OLIVEIRA CASTRO",S/N,ZONA RURAL,35900970,ITABIRA,MG,0893 - Extração de gemas (pedras preciosas e semipreciosas),206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
33071762000138,BELMONTE IND.E COM. DE MARMORES E GRANITOS LTDA - ME,RODOVIA WASHINGTON LUIZ,SN,SANTA CRUZ DA SERRA,25055009,DUQUE DE CAXIAS,RJ,2391 - Aparelhamento e outros trabalhos em pedras,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
19872126000184,BELOQUARTZ CONSTRUTORA E INCORPORADORA LTDA,AVENIDA SEGUNDA,532,VISTA ALEGRE,33400000,LAGOA SANTA,MG,4120 - Construção de edifícios,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00994985000118,BELT CENTER CORREIAS E MANGUEIRAS LTDA - ME,AVENIDA ALEXANDRE RASGULAEFF,7,JARDIM ALVORADA,87023060,MARINGA,PR,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02244750000134,BELU PEDRAS LTDA,AVENIDA JORGE SCHIMMELPFENG,597,CENTRO,85858110,FOZ DO IGUACU,PR,4789 - Comércio varejista de outros produtos novos não especificados anteriormente,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02127739000194,BEM VINDO A BORDO COMERCIO E REPRESENTACOES LTDA,RUA DA BATATA,110,PENHA,21011020,RIO DE JANEIRO,RJ,4639 - Comércio atacadista de produtos alimentícios em geral,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
02455931000100,BEMABRA INDUSTRIA E COMERCIO E EXPORTACAO DE MADEIRAS -,RUA DO SEMEADOR,305,CIC,81250000,CURITIBA,PR,0230 - Atividades de apoio à produção florestal,230 - EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (NATUREZA EMPRESARIA)
35982479000193,BEMAGRAN BENE MARMORES E GRANITOS LTDA - ME,RUA ANGELO SILVERIO,45,AEROPORTO,29314140,CACHOEIRO DE ITAPEMIRIM,ES,2391 - Aparelhamento e outros trabalhos em pedras,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
00858169000187,BEMAQ COMERCIO DE MAQUINAS LTDA,AVENIDA SARGENTO GERALDO SANT'ANA,902,JARDIM TAQUARAL,04674225,SAO PAULO,SP,4663 - Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
82373077000171,BEMATECH S.A,AVENIDA RUI BARBOSA,2529,IPE,83055320,SAO JOSE DOS PINHAIS,PR,2622 - Fabricação de periféricos para equipamentos de informática,205 - SOCIEDADE ANONIMA FECHADA-EMPRESA PRIVADA
61801973000114,BEMFIXA INDUSTRIAL LTDA,RUA SANTO ANTONIO,250,VILA DAS PALMEIRAS,06950000,JUQUITIBA,SP,2593 - Fabricação de artigos de metal para uso doméstico e pessoal,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
60394723000659,BEMIS DO BRASIL INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,AVENIDA JAZIEL AZEREDO RIBEIRO,1722,CURTUME,18112180,VOTORANTIM,SP,2222 - Fabricação de embalagens de material plástico,206 - SOCIEDADE POR COTAS DE RESPONS. LIMITADA-EMPRESA PRIVADA
