id_req,id,peso_arestas
2089905,162332,1
2089906,162332,1
2090394,73768,1
2092190,74160,1
2092520,73778,1
2095155,178930,1
2117776,162332,1
2117802,162332,1
2118691,160511,1
2123171,178901,1
2125918,162332,1
2125919,162332,1
2125920,162332,1
2125921,162332,1
2173982,178986,1
2179599,160511,1
2179601,160511,1
2179602,160511,1
318155,74343,1
2086892,162332,1
2120551,178901,1
2122025,178901,1
2140180,178901,1
2146659,178901,1
2146660,178901,1
2146662,178901,1
2146663,178901,1
2163402,178963,1
2175209,160556,1
2175210,160556,1
2175218,141488,1
15764,73459,1
405287,74379,1
818131,160542,1
1783395,141389,1
421359,141500,1
313361,74563,1
338557,74563,1
358734,141389,1
376869,141501,1
381616,141501,1
104448,73459,1
280830,74343,1
491528,73459,1
16655,73776,1
104362,73776,1
335786,73825,1
818163,160542,1
1805137,141389,1
555279,141488,1
818165,160542,1
1805139,141389,1
945865,141488,1
1539874,160565,1
2083808,141536,1
2191473,74400,1
18199,73471,1
526080,141537,1
554145,141537,1
577682,141537,1
1598911,160666,1
1686365,160666,1
2023872,160666,1
2025473,160666,1
2075163,160666,1
2086699,160666,1
19141,73483,1
526081,141537,1
554146,141537,1
577683,141537,1
1598913,160666,1
1686371,160666,1
2023874,160666,1
2025479,160666,1
2075166,160666,1
2086702,160666,1
1805774,73483,1
2057439,73483,1
299862,74800,1
306460,73592,1
526082,141537,1
554147,141537,1
577685,141537,1
1598912,160666,1
1686374,160666,1
2023875,160666,1
2025494,160666,1
2025499,160666,1
2075168,160666,1
2086703,160666,1
306980,73427,0.16666666666666666
306980,73553,0.16666666666666666
306980,73592,0.16666666666666666
306980,74265,0.16666666666666666
306980,74269,0.16666666666666666
306980,74693,0.16666666666666666
2081613,148134,1
2193641,204478,1
2055554,73483,1
2075179,160666,1
2086706,160666,1
42480,73466,1
54841,73466,1
550810,160576,1
945548,160576,1
1598914,160666,1
1686376,160666,1
2023876,160666,1
2025501,160666,1
2075171,160666,1
2086704,160666,1
1194325,160556,1
2024908,178890,1
2058090,178986,1
2058091,178986,1
2085544,178933,1
2083739,162332,1
2088671,178901,1
944332,164360,1
2024001,178843,1
2024000,178843,1
946726,178857,1
949045,160556,1
1724578,178890,1
1996620,178963,1
2082277,160538,0.3333333333333333
2082277,160556,0.3333333333333333
2082277,178970,0.3333333333333333
2082278,160538,0.3333333333333333
2082278,160556,0.3333333333333333
2082278,178970,0.3333333333333333
2082279,178970,1
2082397,162332,1
2082398,162332,1
2082399,162332,1
2082400,162332,1
2082401,162332,1
2082402,162332,1
2082403,162332,1
2082404,162332,1
2082405,162332,1
2082406,162332,1
2082407,162332,1
2082408,162332,1
2082409,162332,1
2082410,162332,1
2082411,162332,1
2082412,162332,1
2082413,162332,1
2082693,160556,1
2082776,178964,1
2082778,74210,1
2083020,178901,1
2083235,74010,1
2083308,160651,1
2084286,141536,1
2084635,160538,1
2084636,160538,1
2084637,160538,1
2084638,160538,1
2085293,178901,1
2057457,178963,1
2083042,178993,1
2181406,72442,1
2095505,178970,1
2117038,74010,1
2117039,74010,1
2146870,178832,1
2149282,178970,1
2200103,178970,1
2138956,141522,1
2143783,198198,1
2157861,178963,1
2164960,160646,1
2199467,133968,1
337677,74286,1
2175158,74160,0.16666666666666666
2175158,141488,0.16666666666666666
2175158,160538,0.16666666666666666
2175158,160556,0.16666666666666666
2175158,178970,0.16666666666666666
2175158,178986,0.16666666666666666
2175294,73531,0.3333333333333333
2175294,74171,0.3333333333333333
2175294,134812,0.3333333333333333
2175303,74848,1
2179236,74848,1
2179318,141488,0.2
2179318,160538,0.2
2179318,160556,0.2
2179318,178970,0.2
2179318,178986,0.2
394263,141559,1
388353,141559,1
2171296,160570,1
2174194,160570,1
2175959,160570,1
364608,74162,1
372849,74162,1
439448,74162,1
388493,141559,1
389416,73886,1
389419,73886,1
389421,73886,1
389423,73886,1
389426,73886,1
389427,73886,1
389428,73886,1
2171360,160570,1
2175966,160570,1
439569,141448,1
581603,74650,1
374050,141448,1
491527,141448,1
526502,160559,1
1203400,141417,1
2185277,74210,1
353847,74010,1
1279621,166401,1
374363,73933,1
491544,73933,1
374468,141417,1
491969,141417,1
558752,160670,1
2191687,141417,1
545243,160670,1
1197831,141417,1
448694,74542,1
522949,160559,1
2190982,160559,1
602021,74566,1
2174204,160570,1
1214955,178963,1
2191451,178963,1
1214965,148134,1
398806,141335,1
2175919,73531,0.5
2175919,74171,0.5
345311,141448,1
2186710,178986,1
2186711,178986,1
2176987,160556,1
2176988,160556,1
2176989,160556,1
2177141,160511,1
2177142,160511,1
2177146,178970,1
2177158,73531,0.5
2177158,134812,0.5
2177189,74160,1
2177264,160511,1
2177460,178970,1
2177462,178970,1
2177464,178970,1
2177469,160604,1
2177470,160604,1
2177471,160604,1
2177472,160604,1
2177473,160604,1
2177475,160604,1
2177476,160604,1
2177477,160604,1
2177478,160604,1
2177479,160604,1
2177480,160604,1
2177481,160604,1
2177547,160535,1
2178222,160511,1
2178489,178986,1
2179187,178970,1
2179830,178901,1
2179951,178986,1
2179952,178986,1
2179953,178986,1
2179954,178986,1
2179955,178986,1
2179956,178986,1
2179957,178986,1
2179958,178986,1
2150041,178926,1
2204537,178986,1
2204600,178970,1
2186358,74010,1
509096,73463,1
2025020,73463,1
1701120,73463,1
1738702,73463,1
2025019,73463,1
509099,73463,1
453475,141442,1
526599,160511,1
577632,73568,0.5
577632,74585,0.5
577144,74197,1
604527,141405,1
604603,73531,1
604704,73926,1
605017,74010,1
605018,74010,1
605574,160544,1
605585,73483,1
605589,74566,1
605636,166401,1
605651,166401,1
605746,74210,1
605747,74210,1
605748,74210,1
605749,74210,1
605750,160559,1
605751,160559,1
605802,73531,1
605811,74216,1
606639,160615,1
606750,74077,1
606869,73483,1
608448,73483,0.1
608448,73553,0.1
608448,74010,0.1
608448,141405,0.1
608448,141423,0.1
608448,160544,0.1
608448,160615,0.1
608448,160633,0.1
608448,160668,0.1
608448,166401,0.1
607295,73483,1
608219,160556,1
608224,160556,1
608225,160556,1
608226,160556,1
608229,160556,1
608231,160556,1
608233,160556,1
608235,160556,1
608236,160556,1
608237,160556,1
608238,160556,1
608239,160556,1
608240,160556,1
608241,160556,1
608242,160556,1
608243,160556,1
610441,74077,1
610530,160556,1
611703,160566,1
612879,141537,1
613225,73463,1
613450,73463,1
613834,73463,1
613838,73463,1
615877,73463,1
615944,166401,1
818177,166401,1
1050802,166401,1
1050804,166401,1
1050807,166401,1
1115690,166401,1
1115691,166401,1
1197902,74010,1
1203250,134812,1
1214906,73926,1
1278770,141411,1
1279377,166401,1
1279381,166401,1
1279387,166401,1
1279388,166401,1
1279391,166401,1
1297618,178961,1
1306987,160575,1
1307432,178825,1
1307437,166401,1
1598916,74010,1
1700623,73463,1
458855,141442,1
523821,160544,1
527169,141483,1
558942,73483,1
561658,74366,1
563593,141552,1
564076,160541,1
567515,160633,1
568801,141552,1
571136,166401,1
572064,141470,1
575818,141470,1
572435,141492,1
945681,73483,1
1700918,166401,1
2146673,74160,0.14285714285714285
2146673,141335,0.14285714285714285
2146673,160508,0.14285714285714285
2146673,160535,0.14285714285714285
2146673,160610,0.14285714285714285
2146673,171617,0.14285714285714285
2146673,178986,0.14285714285714285
2180340,167722,1
99375,73490,1
131687,62926,0.005555555555555556
131687,64960,0.005555555555555556
131687,73416,0.005555555555555556
131687,73424,0.005555555555555556
131687,73427,0.005555555555555556
131687,73430,0.005555555555555556
131687,73431,0.005555555555555556
131687,73441,0.005555555555555556
131687,73445,0.005555555555555556
131687,73456,0.005555555555555556
131687,73458,0.005555555555555556
131687,73461,0.005555555555555556
131687,73463,0.005555555555555556
131687,73472,0.005555555555555556
131687,73473,0.005555555555555556
131687,73474,0.005555555555555556
131687,73483,0.005555555555555556
131687,73486,0.005555555555555556
131687,73507,0.005555555555555556
131687,73553,0.005555555555555556
131687,73574,0.005555555555555556
131687,73579,0.005555555555555556
131687,73584,0.005555555555555556
131687,73588,0.005555555555555556
131687,73592,0.005555555555555556
131687,73653,0.005555555555555556
131687,73674,0.005555555555555556
131687,73677,0.005555555555555556
131687,73764,0.005555555555555556
131687,73765,0.005555555555555556
131687,73768,0.005555555555555556
131687,73776,0.005555555555555556
131687,73778,0.005555555555555556
131687,73780,0.005555555555555556
131687,73794,0.005555555555555556
131687,73825,0.005555555555555556
131687,73874,0.005555555555555556
131687,73882,0.005555555555555556
131687,73885,0.005555555555555556
131687,73889,0.005555555555555556
131687,73891,0.005555555555555556
131687,73892,0.005555555555555556
131687,73904,0.005555555555555556
131687,73909,0.005555555555555556
131687,73922,0.005555555555555556
131687,73924,0.005555555555555556
131687,73926,0.005555555555555556
131687,73928,0.005555555555555556
131687,73932,0.005555555555555556
131687,73936,0.005555555555555556
131687,73942,0.005555555555555556
131687,73945,0.005555555555555556
131687,73982,0.005555555555555556
131687,73992,0.005555555555555556
131687,73994,0.005555555555555556
131687,74017,0.005555555555555556
131687,74027,0.005555555555555556
131687,74030,0.005555555555555556
131687,74036,0.005555555555555556
131687,74038,0.005555555555555556
131687,74050,0.005555555555555556
131687,74053,0.005555555555555556
131687,74061,0.005555555555555556
131687,74062,0.005555555555555556
131687,74063,0.005555555555555556
131687,74070,0.005555555555555556
131687,74090,0.005555555555555556
131687,74103,0.005555555555555556
131687,74111,0.005555555555555556
131687,74120,0.005555555555555556
131687,74142,0.005555555555555556
131687,74143,0.005555555555555556
131687,74166,0.005555555555555556
131687,74168,0.005555555555555556
131687,74173,0.005555555555555556
131687,74184,0.005555555555555556
131687,74187,0.005555555555555556
131687,74191,0.005555555555555556
131687,74194,0.005555555555555556
131687,74198,0.005555555555555556
131687,74200,0.005555555555555556
131687,74207,0.005555555555555556
131687,74212,0.005555555555555556
131687,74222,0.005555555555555556
131687,74230,0.005555555555555556
131687,74238,0.005555555555555556
131687,74240,0.005555555555555556
131687,74252,0.005555555555555556
131687,74260,0.005555555555555556
131687,74261,0.005555555555555556
131687,74267,0.005555555555555556
131687,74268,0.005555555555555556
131687,74271,0.005555555555555556
131687,74276,0.005555555555555556
131687,74280,0.005555555555555556
131687,74284,0.005555555555555556
131687,74286,0.005555555555555556
131687,74287,0.005555555555555556
131687,74290,0.005555555555555556
131687,74291,0.005555555555555556
131687,74294,0.005555555555555556
131687,74305,0.005555555555555556
131687,74306,0.005555555555555556
131687,74308,0.005555555555555556
131687,74312,0.005555555555555556
131687,74317,0.005555555555555556
131687,74318,0.005555555555555556
131687,74324,0.005555555555555556
131687,74343,0.005555555555555556
131687,74351,0.005555555555555556
131687,74352,0.005555555555555556
131687,74367,0.005555555555555556
131687,74368,0.005555555555555556
131687,74370,0.005555555555555556
131687,74372,0.005555555555555556
131687,74374,0.005555555555555556
131687,74377,0.005555555555555556
131687,74379,0.005555555555555556
131687,74382,0.005555555555555556
131687,74387,0.005555555555555556
131687,74390,0.005555555555555556
131687,74392,0.005555555555555556
131687,74393,0.005555555555555556
131687,74394,0.005555555555555556
131687,74396,0.005555555555555556
131687,74399,0.005555555555555556
131687,74401,0.005555555555555556
131687,74408,0.005555555555555556
131687,74416,0.005555555555555556
131687,74419,0.005555555555555556
131687,74431,0.005555555555555556
131687,74433,0.005555555555555556
131687,74436,0.005555555555555556
131687,74444,0.005555555555555556
131687,74452,0.005555555555555556
131687,74460,0.005555555555555556
131687,74469,0.005555555555555556
131687,74471,0.005555555555555556
131687,74480,0.005555555555555556
131687,74483,0.005555555555555556
131687,74488,0.005555555555555556
131687,74490,0.005555555555555556
131687,74517,0.005555555555555556
131687,74520,0.005555555555555556
131687,74537,0.005555555555555556
131687,74538,0.005555555555555556
131687,74550,0.005555555555555556
131687,74563,0.005555555555555556
131687,74578,0.005555555555555556
131687,74580,0.005555555555555556
131687,74591,0.005555555555555556
131687,74592,0.005555555555555556
131687,74650,0.005555555555555556
131687,74655,0.005555555555555556
131687,74663,0.005555555555555556
131687,74665,0.005555555555555556
131687,74675,0.005555555555555556
131687,74683,0.005555555555555556
131687,74692,0.005555555555555556
131687,74693,0.005555555555555556
131687,74700,0.005555555555555556
131687,74702,0.005555555555555556
131687,74749,0.005555555555555556
131687,74753,0.005555555555555556
131687,74756,0.005555555555555556
131687,74768,0.005555555555555556
131687,74771,0.005555555555555556
131687,74776,0.005555555555555556
131687,74778,0.005555555555555556
131687,74783,0.005555555555555556
131687,74786,0.005555555555555556
131687,74790,0.005555555555555556
131687,74791,0.005555555555555556
131687,74810,0.005555555555555556
131687,74812,0.005555555555555556
131687,74830,0.005555555555555556
131687,74844,0.005555555555555556
131687,74847,0.005555555555555556
131687,74856,0.005555555555555556
131687,74863,0.005555555555555556
182202,64960,0.005813953488372093
182202,65551,0.005813953488372093
182202,73420,0.005813953488372093
182202,73441,0.005813953488372093
182202,73458,0.005813953488372093
182202,73463,0.005813953488372093
182202,73473,0.005813953488372093
182202,73478,0.005813953488372093
182202,73480,0.005813953488372093
182202,73485,0.005813953488372093
182202,73486,0.005813953488372093
182202,73507,0.005813953488372093
182202,73553,0.005813953488372093
182202,73557,0.005813953488372093
182202,73564,0.005813953488372093
182202,73582,0.005813953488372093
182202,73588,0.005813953488372093
182202,73663,0.005813953488372093
182202,73666,0.005813953488372093
182202,73676,0.005813953488372093
182202,73683,0.005813953488372093
182202,73704,0.005813953488372093
182202,73761,0.005813953488372093
182202,73781,0.005813953488372093
182202,73782,0.005813953488372093
182202,73788,0.005813953488372093
182202,73817,0.005813953488372093
182202,73825,0.005813953488372093
182202,73874,0.005813953488372093
182202,73882,0.005813953488372093
182202,73904,0.005813953488372093
182202,73909,0.005813953488372093
182202,73927,0.005813953488372093
182202,73928,0.005813953488372093
182202,73929,0.005813953488372093
182202,73932,0.005813953488372093
182202,73933,0.005813953488372093
182202,73934,0.005813953488372093
182202,73937,0.005813953488372093
182202,73942,0.005813953488372093
182202,73944,0.005813953488372093
182202,73947,0.005813953488372093
182202,73979,0.005813953488372093
182202,73981,0.005813953488372093
182202,74000,0.005813953488372093
182202,74016,0.005813953488372093
182202,74017,0.005813953488372093
182202,74028,0.005813953488372093
182202,74034,0.005813953488372093
182202,74037,0.005813953488372093
182202,74038,0.005813953488372093
182202,74044,0.005813953488372093
182202,74047,0.005813953488372093
182202,74052,0.005813953488372093
182202,74059,0.005813953488372093
182202,74060,0.005813953488372093
182202,74062,0.005813953488372093
182202,74070,0.005813953488372093
182202,74084,0.005813953488372093
182202,74095,0.005813953488372093
182202,74097,0.005813953488372093
182202,74120,0.005813953488372093
182202,74143,0.005813953488372093
182202,74144,0.005813953488372093
182202,74148,0.005813953488372093
182202,74150,0.005813953488372093
182202,74152,0.005813953488372093
182202,74153,0.005813953488372093
182202,74155,0.005813953488372093
182202,74158,0.005813953488372093
182202,74159,0.005813953488372093
182202,74163,0.005813953488372093
182202,74164,0.005813953488372093
182202,74165,0.005813953488372093
182202,74166,0.005813953488372093
182202,74168,0.005813953488372093
182202,74169,0.005813953488372093
182202,74172,0.005813953488372093
182202,74173,0.005813953488372093
182202,74176,0.005813953488372093
182202,74187,0.005813953488372093
182202,74198,0.005813953488372093
182202,74200,0.005813953488372093
182202,74207,0.005813953488372093
182202,74212,0.005813953488372093
182202,74222,0.005813953488372093
182202,74238,0.005813953488372093
182202,74240,0.005813953488372093
182202,74254,0.005813953488372093
182202,74256,0.005813953488372093
182202,74259,0.005813953488372093
182202,74261,0.005813953488372093
182202,74267,0.005813953488372093
182202,74268,0.005813953488372093
182202,74270,0.005813953488372093
182202,74271,0.005813953488372093
182202,74276,0.005813953488372093
182202,74277,0.005813953488372093
182202,74278,0.005813953488372093
182202,74279,0.005813953488372093
182202,74280,0.005813953488372093
182202,74282,0.005813953488372093
182202,74283,0.005813953488372093
182202,74284,0.005813953488372093
182202,74287,0.005813953488372093
182202,74289,0.005813953488372093
182202,74291,0.005813953488372093
182202,74294,0.005813953488372093
182202,74295,0.005813953488372093
182202,74297,0.005813953488372093
182202,74305,0.005813953488372093
182202,74312,0.005813953488372093
182202,74317,0.005813953488372093
182202,74318,0.005813953488372093
182202,74329,0.005813953488372093
182202,74344,0.005813953488372093
182202,74352,0.005813953488372093
182202,74359,0.005813953488372093
182202,74368,0.005813953488372093
182202,74373,0.005813953488372093
182202,74378,0.005813953488372093
182202,74385,0.005813953488372093
182202,74392,0.005813953488372093
182202,74394,0.005813953488372093
182202,74397,0.005813953488372093
182202,74402,0.005813953488372093
182202,74408,0.005813953488372093
182202,74417,0.005813953488372093
182202,74419,0.005813953488372093
182202,74431,0.005813953488372093
182202,74452,0.005813953488372093
182202,74457,0.005813953488372093
182202,74459,0.005813953488372093
182202,74463,0.005813953488372093
182202,74466,0.005813953488372093
182202,74469,0.005813953488372093
182202,74470,0.005813953488372093
182202,74480,0.005813953488372093
182202,74482,0.005813953488372093
182202,74483,0.005813953488372093
182202,74493,0.005813953488372093
182202,74538,0.005813953488372093
182202,74542,0.005813953488372093
182202,74580,0.005813953488372093
182202,74584,0.005813953488372093
182202,74641,0.005813953488372093
182202,74648,0.005813953488372093
182202,74650,0.005813953488372093
182202,74655,0.005813953488372093
182202,74658,0.005813953488372093
182202,74665,0.005813953488372093
182202,74675,0.005813953488372093
182202,74676,0.005813953488372093
182202,74693,0.005813953488372093
182202,74699,0.005813953488372093
182202,74705,0.005813953488372093
182202,74742,0.005813953488372093
182202,74749,0.005813953488372093
182202,74753,0.005813953488372093
182202,74759,0.005813953488372093
182202,74762,0.005813953488372093
182202,74765,0.005813953488372093
182202,74776,0.005813953488372093
182202,74787,0.005813953488372093
182202,74791,0.005813953488372093
182202,74799,0.005813953488372093
182202,74806,0.005813953488372093
182202,74810,0.005813953488372093
182202,74812,0.005813953488372093
182202,74835,0.005813953488372093
182202,74847,0.005813953488372093
182202,74856,0.005813953488372093
491683,73934,1
253493,65551,0.005847953216374269
253493,73420,0.005847953216374269
253493,73458,0.005847953216374269
253493,73460,0.005847953216374269
253493,73463,0.005847953216374269
253493,73477,0.005847953216374269
253493,73486,0.005847953216374269
253493,73545,0.005847953216374269
253493,73553,0.005847953216374269
253493,73557,0.005847953216374269
253493,73582,0.005847953216374269
253493,73588,0.005847953216374269
253493,73592,0.005847953216374269
253493,73652,0.005847953216374269
253493,73666,0.005847953216374269
253493,73672,0.005847953216374269
253493,73761,0.005847953216374269
253493,73873,0.005847953216374269
253493,73882,0.005847953216374269
253493,73893,0.005847953216374269
253493,73907,0.005847953216374269
253493,73909,0.005847953216374269
253493,73924,0.005847953216374269
253493,73927,0.005847953216374269
253493,73930,0.005847953216374269
253493,73932,0.005847953216374269
253493,73933,0.005847953216374269
253493,73939,0.005847953216374269
253493,73942,0.005847953216374269
253493,73944,0.005847953216374269
253493,73947,0.005847953216374269
253493,73982,0.005847953216374269
253493,74000,0.005847953216374269
253493,74016,0.005847953216374269
253493,74017,0.005847953216374269
253493,74027,0.005847953216374269
253493,74028,0.005847953216374269
253493,74030,0.005847953216374269
253493,74034,0.005847953216374269
253493,74040,0.005847953216374269
253493,74041,0.005847953216374269
253493,74044,0.005847953216374269
253493,74046,0.005847953216374269
253493,74047,0.005847953216374269
253493,74052,0.005847953216374269
253493,74059,0.005847953216374269
253493,74060,0.005847953216374269
253493,74082,0.005847953216374269
253493,74097,0.005847953216374269
253493,74120,0.005847953216374269
253493,74143,0.005847953216374269
253493,74150,0.005847953216374269
253493,74155,0.005847953216374269
253493,74158,0.005847953216374269
253493,74159,0.005847953216374269
253493,74164,0.005847953216374269
253493,74165,0.005847953216374269
253493,74168,0.005847953216374269
253493,74169,0.005847953216374269
253493,74172,0.005847953216374269
253493,74173,0.005847953216374269
253493,74175,0.005847953216374269
253493,74176,0.005847953216374269
253493,74187,0.005847953216374269
253493,74191,0.005847953216374269
253493,74194,0.005847953216374269
253493,74200,0.005847953216374269
253493,74212,0.005847953216374269
253493,74222,0.005847953216374269
253493,74238,0.005847953216374269
253493,74254,0.005847953216374269
253493,74258,0.005847953216374269
253493,74259,0.005847953216374269
253493,74260,0.005847953216374269
253493,74266,0.005847953216374269
253493,74268,0.005847953216374269
253493,74270,0.005847953216374269
253493,74273,0.005847953216374269
253493,74274,0.005847953216374269
253493,74276,0.005847953216374269
253493,74278,0.005847953216374269
253493,74279,0.005847953216374269
253493,74280,0.005847953216374269
253493,74282,0.005847953216374269
253493,74283,0.005847953216374269
253493,74284,0.005847953216374269
253493,74287,0.005847953216374269
253493,74291,0.005847953216374269
253493,74294,0.005847953216374269
253493,74297,0.005847953216374269
253493,74298,0.005847953216374269
253493,74299,0.005847953216374269
253493,74305,0.005847953216374269
253493,74308,0.005847953216374269
253493,74318,0.005847953216374269
253493,74319,0.005847953216374269
253493,74324,0.005847953216374269
253493,74329,0.005847953216374269
253493,74337,0.005847953216374269
253493,74341,0.005847953216374269
253493,74351,0.005847953216374269
253493,74352,0.005847953216374269
253493,74354,0.005847953216374269
253493,74355,0.005847953216374269
253493,74356,0.005847953216374269
253493,74359,0.005847953216374269
253493,74366,0.005847953216374269
253493,74369,0.005847953216374269
253493,74373,0.005847953216374269
253493,74385,0.005847953216374269
253493,74392,0.005847953216374269
253493,74402,0.005847953216374269
253493,74408,0.005847953216374269
253493,74417,0.005847953216374269
253493,74419,0.005847953216374269
253493,74423,0.005847953216374269
253493,74449,0.005847953216374269
253493,74452,0.005847953216374269
253493,74459,0.005847953216374269
253493,74460,0.005847953216374269
253493,74463,0.005847953216374269
253493,74466,0.005847953216374269
253493,74469,0.005847953216374269
253493,74470,0.005847953216374269
253493,74481,0.005847953216374269
253493,74482,0.005847953216374269
253493,74483,0.005847953216374269
253493,74484,0.005847953216374269
253493,74490,0.005847953216374269
253493,74493,0.005847953216374269
253493,74517,0.005847953216374269
253493,74538,0.005847953216374269
253493,74542,0.005847953216374269
253493,74558,0.005847953216374269
253493,74568,0.005847953216374269
253493,74578,0.005847953216374269
253493,74580,0.005847953216374269
253493,74585,0.005847953216374269
253493,74590,0.005847953216374269
253493,74591,0.005847953216374269
253493,74592,0.005847953216374269
253493,74641,0.005847953216374269
253493,74648,0.005847953216374269
253493,74650,0.005847953216374269
253493,74655,0.005847953216374269
253493,74657,0.005847953216374269
253493,74658,0.005847953216374269
253493,74665,0.005847953216374269
253493,74675,0.005847953216374269
253493,74688,0.005847953216374269
253493,74692,0.005847953216374269
253493,74702,0.005847953216374269
253493,74705,0.005847953216374269
253493,74749,0.005847953216374269
253493,74753,0.005847953216374269
253493,74756,0.005847953216374269
253493,74759,0.005847953216374269
253493,74762,0.005847953216374269
253493,74765,0.005847953216374269
253493,74776,0.005847953216374269
253493,74779,0.005847953216374269
253493,74780,0.005847953216374269
253493,74790,0.005847953216374269
253493,74791,0.005847953216374269
253493,74806,0.005847953216374269
253493,74812,0.005847953216374269
253493,74830,0.005847953216374269
253493,74835,0.005847953216374269
253493,74847,0.005847953216374269
253493,74858,0.005847953216374269
253493,77701,0.005847953216374269
1029045,74270,1
265999,64960,0.005714285714285714
265999,73427,0.005714285714285714
265999,73442,0.005714285714285714
265999,73460,0.005714285714285714
265999,73477,0.005714285714285714
265999,73478,0.005714285714285714
265999,73483,0.005714285714285714
265999,73485,0.005714285714285714
265999,73486,0.005714285714285714
265999,73553,0.005714285714285714
265999,73557,0.005714285714285714
265999,73579,0.005714285714285714
265999,73582,0.005714285714285714
265999,73586,0.005714285714285714
265999,73588,0.005714285714285714
265999,73676,0.005714285714285714
265999,73761,0.005714285714285714
265999,73781,0.005714285714285714
265999,73784,0.005714285714285714
265999,73788,0.005714285714285714
265999,73825,0.005714285714285714
265999,73873,0.005714285714285714
265999,73874,0.005714285714285714
265999,73889,0.005714285714285714
265999,73891,0.005714285714285714
265999,73907,0.005714285714285714
265999,73909,0.005714285714285714
265999,73920,0.005714285714285714
265999,73923,0.005714285714285714
265999,73928,0.005714285714285714
265999,73931,0.005714285714285714
265999,73932,0.005714285714285714
265999,73933,0.005714285714285714
265999,73939,0.005714285714285714
265999,73941,0.005714285714285714
265999,73944,0.005714285714285714
265999,73947,0.005714285714285714
265999,73979,0.005714285714285714
265999,73981,0.005714285714285714
265999,73982,0.005714285714285714
265999,74027,0.005714285714285714
265999,74028,0.005714285714285714
265999,74032,0.005714285714285714
265999,74034,0.005714285714285714
265999,74038,0.005714285714285714
265999,74045,0.005714285714285714
265999,74047,0.005714285714285714
265999,74052,0.005714285714285714
265999,74058,0.005714285714285714
265999,74059,0.005714285714285714
265999,74060,0.005714285714285714
265999,74063,0.005714285714285714
265999,74066,0.005714285714285714
265999,74072,0.005714285714285714
265999,74082,0.005714285714285714
265999,74090,0.005714285714285714
265999,74095,0.005714285714285714
265999,74103,0.005714285714285714
