id_req,peso_arestas,id.x,id.y,num_coautorias,nome_eleitoral.x,nome_eleitoral.y
1549068,0.67,178884,178901,2,HILDO ROCHA - MDB/MA,TEREZA CRISTINA - DEM/MS
1549068,0.67,132504,178901,2,ENIO VERRI - PT/PR,TEREZA CRISTINA - DEM/MS
1549069,0.67,178884,178901,2,HILDO ROCHA - MDB/MA,TEREZA CRISTINA - DEM/MS
1549069,0.67,132504,178901,2,ENIO VERRI - PT/PR,TEREZA CRISTINA - DEM/MS
1594856,0.5,178901,178909,1,TEREZA CRISTINA - DEM/MS,HÉLIO LEITE - DEM/PA
2091729,0.5,162332,178901,1,LUIZ NISHIMORI - PL/PR,TEREZA CRISTINA - DEM/MS
