"id_proposicao","id_votacao","objeto_votacao","datetime","codigo_sessao"
"2192459","168661725","DTQ 12 - PT - ART. 23 DO SUBSTITUTIVO","2019-07-12 17:25","16866"
"2192459","168661905","DTQ 13 - PT - §2º DO ART. 26 DO SUBSTITUTIVO","2019-07-12 19:05","16866"
"2192459","168602248","RECURSO CONTRA O INDEFERIMENTO AO REQ.  DE DISCUSSÃO POR PARTES","2019-07-09 22:48","16860"
"2192459","168611251","REQUERIMENTO DE RETIRADA DE PAUTA","2019-07-10 12:51","16861"
"2192459","168611551","VOTAÇÃO DA ADMISSIBILIDADE EM GLOBO DOS DESTAQUES SIMPLES","2019-07-10 15:51","16861"
"2192459","168621652","REQUERIMENTO DE RETIRADA DE PAUTA","2019-07-10 16:52","16862"
"2192459","168621933","SUBSTITUTIVO DA COMISSÃO ESPECIAL","2019-07-10 19:33","16862"
"2192459","168631806","REQUERIMENTO DE RETIRADA DE PAUTA","2019-07-11 18:06","16863"
"2192459","168631956","EMA 5 - DEM - EMENDA AGLUTINATIVA Nº 5","2019-07-11 19:56","16863"
"2192459","168632104","DTQ 95 - PSB - § 14 DO ART. 195 DA CONSTITUIÇÃO FEDERAL ...","2019-07-11 21:04","16863"
"2192459","168642239","REQUERIMENTO DE RETIRADA DE PAUTA","2019-07-11 22:39","16864"
"2192459","168640020","EMA 8 - PODEMOS - EMENDA AGLUTINATIVA Nº 8","2019-07-11 00:20","16864"
"2192459","168640135","DTQ 76 - PSB - §2º DO ART. 18 DO SUBSTITUTIVO DA COMISSÃO ESPECIAL","2019-07-11 01:35","16864"
"2192459","168651236","REQUERIMENTO DE RETIRADA DE PAUTA","2019-07-12 12:36","16865"
"2192459","168651311","EMA 4 - PDT - EMENDA AGLUTINATIVA Nº 4","2019-07-12 13:11","16865"
"2192459","168661705","REQUERIMENTO DE RETIRADA DE PAUTA","2019-07-12 17:05","16866"
"2192459","168661943","EMENDA DE REDAÇÃO Nº 1","2019-07-12 19:43","16866"
"2192459","168861953","REQUERIMENTO DE RETIRADA DE PAUTA","2019-08-06 19:53","16886"
"2192459","168862054","REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO","2019-08-06 20:54","16886"
"2192459","168862133","REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 5 SESSÕES","2019-08-06 21:33","16886"
"2192459","168872237","CONSULTA AO PLENÁRIO - VOTAÇÃO PARCELADA","2019-08-06 22:37","16887"
"2192459","168872321","REQ. DE VOTAÇÃO EM GLOBO DA ADMISSIBILIDADE DOS DESTAQUES SIMPLES","2019-08-06 23:21","16887"
"2192459","168872332","VOTAÇÃO DA ADMISSIBILIDADE EM GLOBO DOS DESTAQUES SIMPLES","2019-08-06 23:32","16887"
"2192459","168881236","REQUERIMENTO DE RETIRADA DE PAUTA","2019-08-07 12:36","16888"
"2192459","168881320","DTQ. 11 - PT -  § 14 DO ART. 195 DA CF/88, NA REDAÇÃO DO ART. 1º DA PEC 6/2019","2019-08-07 13:20","16888"
"2192459","168881534","DTQ. 7 - PCdoB - INC. V, DO ART. 201, CONST. DO ART. 1º DA PEC 6/2019","2019-08-07 15:34","16888"
"2192459","168891735","DTQ. 10 - PT -  ART. 203 DA CF/88 NA REDAÇÃO DADA PELO ART. 1º DA PEC 6/2019","2019-08-07 17:35","16889"
"2192459","168891852","DTQ. 1 - PSOL - §3º, DO ART. 239, CONST. DO ART.1º DA REDAÇÃO ...","2019-08-07 18:52","16889"
"2192459","168891956","DTQ. 5 - NOVO -  ART. 20 DO TEXTO DO 2º TURNO DA PEC 6/2019","2019-08-07 19:56","16889"
"2192459","168892016","DTQ. 3 - PDT -  INC. IV, DO ART. 20 DA PEC 6-G/2019","2019-08-07 20:16","16889"
"2192459","168892107","DTQ. 8 - PSB -  §1º DO ART. 21 DA REDAÇÃO PARA O SEGUNDO TURNO DA PEC","2019-08-07 21:07","16889"
"2192459","168892146","DTQ. 9 - PT -  ART. 26 DA PEC 6/2019","2019-08-07 21:46","16889"
"2179189","167271611","REQUERIMENTO DE RETIRADA DE PAUTA","2019-02-12 16:11","16727"
"2179189","167271717","REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES","2019-02-12 17:17","16727"
"2201529","168431743","REQUERIMENTO DE RETIRADA DE PAUTA","2019-06-25 17:43","16843"
"28692","167471911","DTQ. 7 - BL. PDT - §1º DO ART. 2º DA SUBEMENDA SUBSTITUTIVA","2019-03-12 19:11","16747"
"28692","167471744","REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES","2019-03-12 17:44","16747"
"2201532","168442013","SUBSTITUTIVO DA CCJ","2019-06-25 20:13","16844"
"2201532","168431941","REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES","2019-06-25 19:41","16843"
"2160860","165151820","REQUERIMENTO DE RETIRADA DE PAUTA","2018-04-18 18:20","16515"
"2160860","165151726","REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA","2018-04-18 17:26","16515"
"2160860","165331742","SUBSTITUTIVO DA COMISSÃO ESPECIAL","2018-05-09 17:42","16533"
"2160860","167341919","DTQ. 10 - PSOL - ART. 1º DO SUBSTITUTIVO","2019-02-19 19:19","16734"
"2160860","167351702","DTQ. 6 - PT - ART. 4º DA LEI 12.414/2011 CONST. DO ART. 2º DO SUBTITUTIVO","2019-02-20 17:02","16735"
"2160860","167351743","DTQ. 14 - PP - EMENDA DE PLENÁRIO Nº 10","2019-02-20 17:43","16735"
"2160860","165151852","REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO","2018-04-18 18:52","16515"
"2160860","165152013","REQUERIMENTO PARA VOTAÇÃO EM GLOBO DOS DESTAQUES SIMPLES","2018-04-18 20:13","16515"
"2160860","165331635","REQUERIMENTO DE RETIRADA DE PAUTA","2018-05-09 16:35","16533"
"2160860","167351811","DTQ. 7 - PDT - EMENDA DE PLENÁRIO Nº 6","2019-02-20 18:11","16735"
"2160860","167351844","DTQ. 12 - PT - INC. V, CONST. DO ART. 5º DA LEI Nº 12.414/2011","2019-02-20 18:44","16735"
"2160860","167351938","DTQ. 11 - PCdoB - ART. 16 DA LEI Nº 12.414/2011","2019-02-20 19:38","16735"
"2160860","167362029","DTQ. 5 - PT - EMENDA DE PLENÁRIO Nº 2","2019-02-20 20:29","16736"
"2160860","167362049","DTQ. 1 - PSB - INC. III, DO ART. 3º","2019-02-20 20:49","16736"
"2160860","165672206","REQUERIMENTO DE RETIRADA DE PAUTA","2018-06-13 22:06","16567"
"2160860","165981617","REQUERIMENTO DE RETIRADA DE PAUTA","2018-07-11 16:17","16598"
"2160860","167341815","EMENDAS DE NºS 6 E 8 COM PARECER PELA REJEIÇÃO","2019-02-19 18:15","16734"
"2160860","167351622","REQUERIMENTO DE RETIRADA DE PAUTA","2019-02-20 16:22","16735"
"2160860","167351906","DTQ. 15 - PSB - §7º DO ART. 12 DA LEI Nº 12.414/2011, CONT. NO ART. 2º DO PLP","2019-02-20 19:06","16735"
"2160860","167362006","REQUERIMENTO DE RETIRADA DE PAUTA","2019-02-20 20:06","16736"
"2190237","168181939","REQUERIMENTO DE RETIRADA DE PAUTA","2019-05-28 19:39","16818"
"2190237","168181850","REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA","2019-05-28 18:50","16818"
"2190237","168192102","REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES","2019-05-28 21:02","16819"
"2190237","168192119","REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO","2019-05-28 21:19","16819"
"2190237","168192147","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","2019-05-28 21:47","16819"
"2190237","168201630","PROJETO DE LEI DE CONVERSÃO Nº 9/2019","2019-05-29 16:30","16820"
"2190237","168201458","DTQ. 4 - CIDADANIA - PREFERÊNCIA PARA VOTAÇÃO DA MPV","2019-05-29 14:58","16820"
"2190237","168201534","REQ. DE VOTAÇÃO EM GLOBO DA ADMISSIBILIDADE DOS DESTAQUES SIMPLES","2019-05-29 15:34","16820"
"2190237","168201709","DTQ. 7 - PSB - §3º DO ART. 68 DA LEI 12651/2012, CONST. DO ART. 1º DO PLV","2019-05-29 17:09","16820"
"2190237","168211755","DTQ. 1 - PT - INC. III DO §3º DO ART. 34 DA LEI 12651/12, CONST. DO ...","2019-05-29 17:55","16821"
"2190237","168201559","VOTAÇÃO DA ADMISSIBILIDADE EM GLOBO DOS DESTAQUES SIMPLES","2019-05-29 15:59","16820"
"2190237","168211808","DTQ. 2 - PT - ART. 42 DA LEI 12651/12, CONST. DO ART. 1º DO PLV","2019-05-29 18:08","16821"
"2190237","168211825","DTQ. 3 - PT - ART. 59 DA LEI 12651/12, CONST. DO ART. 1º DO PLV","2019-05-29 18:25","16821"
"2190237","168211900","DTQ. 8 - PSB - §13º DO ART. 59 DA LEI 12651/2012, CONST. DO ART. 1º DO PLV","2019-05-29 19:00","16821"
"2190237","168192026","REQUERIMENTO DE RETIRADA DE PAUTA","2019-05-28 20:26","16819"
"2190237","168192044","REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO","2019-05-28 20:44","16819"
"2190237","168201251","REQUERIMENTO DE RETIRADA DE PAUTA","2019-05-29 12:51","16820"
"2190237","168201412","PARECER DA C.M P/ NÃO ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","2019-05-29 14:12","16820"
"2190237","168201645","DTQ. 12 - BLOCO PP - PREFERÊNCIA PARA O DTQ. Nº 7...","2019-05-29 16:45","16820"
"2190237","168211736","REQUERIMENTO DE RETIRADA DE PAUTA","2019-05-29 17:36","16821"
"2190237","168211847","DTQ. 11 - PSOL - §9º DO ART. 59","2019-05-29 18:47","16821"
"2190237","168211912","DTQ. 9 - PCdoB - ART. 60-A DO PLV","2019-05-29 19:12","16821"
"2190237","168211921","DTQ. 10 - BLOCO PP/MDB/PTB - EXP: ""PORÉM, EM CASO DE ...""","2019-05-29 19:21","16821"
"946494","167612120","PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO","2019-03-26 21:20","16761"
"946494","167612104","DTQ. 1 - BLOCO PSL - §11 DO ART. 165, CONST. DO ART. 1º DO SUBSTITUTIVO","2019-03-26 21:04","16761"
"946494","167612052","SUBSTITUTIVO DA COMISSÃO ESPECIAL","2019-03-26 20:52","16761"
"946494","167612109","DTQ. 2 - BLOCO PSL - EXP. ""NOS TERMOS DE LEI COMPLEMENTAR"", ...","2019-03-26 21:09","16761"
"946494","167612117","EMENDAS DE REDAÇÃO DE NºS 1 A 4","2019-03-26 21:17","16761"
"2197160","168281347","SUBSTITUTIVO DA COMISSÃO ESPECIAL - PRIMEIRO TURNO","2019-06-05 13:47","16828"
"2197160","168281454","DTQ 3 - PDT - EXP: ""...DE INICIATIVA DO PRESIDENTE...""","2019-06-05 14:54","16828"
"2197160","168281357","DTQ 2 - PRB - § 17 DO ART. 166","2019-06-05 13:57","16828"
"2197160","168281418","DTQ 1 - PSOL - § 1º DO ART 167","2019-06-05 14:18","16828"
"2197160","168281500","PROPOSTA DE EMENDA À CONSTITUIÇÃO - SEGUNDO TURNO","2019-06-05 15:00","16828"
"2193540","167681805","DTQ 5 - NOVO - EMENDA  Nº 4","2019-04-02 18:05","16768"
"2193540","167881734","DTQ. 3 - PT - EMENDA Nº 1 DO SENADO FEDERAL","2019-04-24 17:34","16788"
"516111","168281245","EMENDA AGLUTINATIVA Nº 1","2019-06-05 12:45","16828"
"516111","168281334","PROPOSTA DE EMENDA À CONSTITUIÇÃO - 2º TURNO","2019-06-05 13:34","16828"
"516111","168281322","EMENDA DE REDAÇÃO Nº 1","2019-06-05 13:22","16828"
"2189858","168101803","REQUERIMENTO DE RETIRADA DE PAUTA","2019-05-21 18:03","16810"
"2189858","168101907","REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO","2019-05-21 19:07","16810"
"2189858","168101724","REQUERIMENTO DE VOTAÇÃO NOMINAL DO REQ. DE RETIRADA DE PAUTA","2019-05-21 17:24","16810"
"2189858","168101831","REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR 2 SESSÕES","2019-05-21 18:31","16810"
"2189858","168112153","DTQ. 5 - PSB - EMENDA Nº 21","2019-05-21 21:53","16811"
"2193696","168521846","SUBSTITUTIVO","2019-07-03 18:46","16852"
"135251","5942","Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 6.385, de 7 de dezembro de 1976, com redação dada pelo art. 1º, da Lei 10.411, de 26 de fevereiro de 2002, o nome da Senhora FLÁVIA MARTINS SANT´ANNA PERLINGEIRO para exercer o cargo de Diretora da Comissão de Valores Mobiliários – CVM.","2019-02-26 14:00:00","5942"
"135087","5943","Submete à apreciação do Senado Federal, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição Federal, o nome do Senhor ROBERTO DE OLIVEIRA CAMPOS NETO, para exercer o cargo de Presidente do Banco Central do Brasil.","2019-02-26 14:00:00","5943"
"135250","5944","Submete à consideração do Senado Federal, nos termos do o art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea ""d"", da Constituição, o nome do Senhor BRUNO SERRA FERNANDES, para exercer o cargo de Diretor do Banco Central do Brasil.","2019-02-26 14:00:00","5944"
"135252","5945","Submete à consideração do Senado Federal, nos termos do o art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea ""d"", da Constituição, o nome do Senhor JOÃO MANOEL PINHO DE MELLO, para exercer o cargo de Diretor do Banco Central do Brasil.","2019-02-26 14:00:00","5945"
"129807","5948","Proposta de Emenda à Constituição nº 25, de 2017 (2º turno)","2019-03-19 14:00:00","5948"
"129807","5946","Altera os arts. 7º, 23, 24, 37, 40, 201, 203, 208, 227 e 244 da Constituição Federal para incorporar-lhes a nomenclatura “pessoa com deficiência”, utilizada pela Convenção Internacional sobre o Direito das Pessoas com Deficiência.","2019-03-12 14:00:00","5946"
"135603","5947","Altera a Lei Complementar nº 105, de 10 de janeiro de 2001, e a Lei n° 12.414, de 9 de junho de 2011, para dispor sobre os cadastros positivos de crédito e regular a responsabilidade civil dos operadores.","2019-03-13 14:00:00","5947"
"134910","5949","PLC nº 135, de 2018 - Complementar, com as Emendas nºs 1 a 3-CAE (de redação), nos termos do Parecer","2019-03-19 14:00:00","5949"
"135088","5950","Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor OLYNTHO VIEIRA, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Islâmica do Paquistão e cumulativamente  junto à República Islâmica do Afeganistão  e  à República do Tajiquistão.","2019-03-26 14:00:00","5950"
"123903","5952","Proposta de Emenda à Constituição nº 141, de 2015 (2º Turno)","2019-04-03 14:00:00","5952"
"123903","5951","PEC nº 141, de 2015, com as Emendas nºs 1 e 2 - CCJ (redação), no termos do Parecer (1º Turno)","2019-04-02 14:00:00","5951"
"135983","5953","Proposta de Emenda à Constituição nº 34, de 2019 (2º Turno)","2019-04-03 14:00:00","5953"
"135983","5954","Emenda nº 10 - CCJ (Substitutivo) à PEC nº 34, de 2019, nos termos do Parecer (1º Turno)","2019-04-03 14:00:00","5954"
"121353","5955","Emenda nº 6-Plen (Substitutivo) à Proposta de Emenda à Constituição nº 61, de 2015 (1º Turno)","2019-04-09 14:00:00","5955"
"121353","5956","Proposta de Emenda à Constituição nº 61, de 2015 (2º Turno)","2019-04-09 14:00:00","5956"
"136173","5957","Emenda nº 13-Plen ao Projeto de Lei nº 1321, de 2019","2019-04-16 14:00:00","5957"
"127414","5960","PEC nº 57, de 2016, com as Emendas nºs 1 a 6 - CCJ, nos termos do Parecer (1º Turno)","2019-05-07 14:00:00","5960"
"117839","5961","Emenda nº 1 - CAE ao Projeto de Lei do Senado nº 188, de 2014 - Complementar","2019-05-21 14:00:00","5961"
"117839","5875","Votação que acrescenta inciso IV ao § 3° do art. 198 da Lei nº 5.172, de 25 de outubro de 1966 - Código Tributário Nacional, para permitir a divulgação, por parte da Fazenda Pública, dos beneficiários de renúncia de receita.","2018-06-12 14:00:00","5875"
"135064","5962","Estabelece a organização básica dos órgãos da Presidência da República e dos Ministérios.","2019-05-28 14:00:00","5962"
"136357","5963","Mensagem nº 12, de 2019 - Davi Ferreira Gomes Barreto (ANTT)","2019-05-29 14:00:00","5963"
"135079","5964","Institui o Programa Especial para Análise de Benefícios com Indícios de Irregularidade, o Programa de Revisão de Benefícios por Incapacidade, o Bônus de Desempenho Institucional por Análise de Benefícios com Indícios de Irregularidade do Monitoramento Operacional de Benefícios e o Bônus de Desempenho Institucional por Perícia Médica em Benefícios por Incapacidade, e dá outras providências.","2019-06-03 14:00:00","5964"
"116081","5967","PLS nº 26, de 2014 - Complementar, com as Emendas nos termos dos Pareceres","2019-06-12 14:00:00","5967"
"132847","5968","Emenda nº 3 - CAE (Substitutivo) ao Projeto de Lei do Senado nº 163, de 2018 - Complementar","2019-06-12 14:00:00","5968"
"137178","5969","Proposta de Emenda à Constituição nº 91, de 2019, nos termos do Parecer de Plenário (1º Turno)","2019-06-12 14:00:00","5969"
"137178","5970","Proposta de Emenda à Constituição nº 91, de 2019 (2º Turno)","2019-06-12 14:00:00","5970"
"136635","5971","Projeto de Decreto Legislativo nº 233, de 2019","2019-06-18 14:00:00","5971"
"136706","5972","Mensagem nº 15, de 2019 - Pedro Fernando Brêtas Bastos (CPLP)","2019-06-18 14:00:00","5972"
"136707","5973","Mensagem nº 16/2019 - Henrique da Silveira S. Pinto (Santa Sé, e Ordem Soberana e Militar de Malta)","2019-06-18 14:00:00","5973"
"136995","5977","Mensagem nº 22, de 2019 - Antonio de Aguiar Patriota (Egito e Eritréia)","2019-06-18 14:00:00","5977"
"137061","5978","Mensagem nº 24, de 2019 - Carlos Alberto Simas Magalhães (Portugal)","2019-06-25 14:00:00","5978"
"137117","5979","Mensagem nº 26, de 2019 - Luís Fernando de Andrade Serra (França e Mônaco)","2019-06-25 14:00:00","5979"
"128634","5980","Projeto de Lei da Câmara nº 27, de 2017 e Emendas nos termos dos Pareceres, ressalvados os destaques","2019-06-26 14:00:00","5980"
"128634","5981","Arts. 8º e 9º do Projeto de Lei da Câmara nº 27, de 2017, destacados","2019-06-26 14:00:00","5981"
"130029","5982","PLS nº 224, de 2017, com a Emenda nº 1 - CCJ, nos termos do Parecer, ressalvado o destaque","2019-06-26 14:00:00","5982"
"137060","5983","Mensagem nº 23, de 2019 - Alexandre Ramagem Rodrigues (ABIN)","2019-06-26 14:00:00","5983"
"135594","5984","PEC nº 17, de 2019, com a Emenda nº 1 - CCJ (Redação), nos termos do Parecer (1º Turno)","2019-07-02 14:00:00","5984"
"135594","5985","Proposta de Emenda à Constituição nº 17, de 2019 (2º Turno)","2019-07-02 14:00:00","5985"
"137515","5991","Mensagem nº 33, de 2019 - Antonio Barra Torres (ANVISA)","2019-07-10 14:00:00","5991"
"137116","5993","Mensagem nº 25, de 2019 - Julio Glinternick Bitelli (Marrocos)","2019-08-06 14:00:00","5993"
"137154","5994","Mensagem nº 27, de 2019 - Flávio Soares Damico (Paraguai)","2019-08-06 14:00:00","5994"
"134583","5995","Projeto de Lei da Câmara nº 115, de 2018","2019-08-07 14:00:00","5995"
"137415","5996","Mensagem nº 30, de 2019 - Luiz Alberto Figueiredo Machado (Catar)","2019-08-13 14:00:00","5996"
"137417","5997","Mensagem nº 31, de 2019 - Roberto Abdalla (República Helênica)","2019-08-13 14:00:00","5997"
"137546","5998","Mensagem nº 34, de 2019 - Maria Laura da Rocha (Romênia)","2019-08-13 14:00:00","5998"
"137676","5999","Mensagem nº 36, de 2019 - Eugenia Barthelmess (Singapura)","2019-08-14 14:00:00","5999"
"137677","6000","Mensagem nº 37, de 2019 - Ary Norton de Murat Quintella (Malásia e Brunei Darussalam)","2019-08-14 14:00:00","6000"
"137421","6001","Mensagem nº 32, de 2019 - Maria Edileuza Fontenele Reis (Bulgária e Macedônia do Norte)","2019-08-21 14:00:00","6001"
"137547","6002","Mensagem nº 35, de 2019 - José Luiz Machado e Costa (Hungria)","2019-08-21 14:00:00","6002"
"137438","6006","Proposta de Emenda à Constituição nº 98, de 2019 (2º Turno)","2019-09-03 14:00:00","6006"
"137438","6007","PEC 98/2019 e Emendas e Subemendas, ressalvada a Emenda 9 - PLEN, nos termos dos Pareceres(1º Turno)","2019-09-03 14:00:00","6007"
"138071","6016","Escolha do Senhor Lineu Pupo de Paula, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à Bósnia e Herzegovina.","2019-09-18 14:00:00","6016"
"138062","6017","Submete à apreciação do Senado Federal o nome do Senhor Ronaldo Costa Filho, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Representante Permanente do Brasil junto às Nações Unidas.","2019-09-18 14:00:00","6017"
"138068","6018","Submete à apreciação do Senado Federal o nome da Senhora Maria Clara Duclos Carisio, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto à República Cooperativa da Guiana.","2019-09-18 14:00:00","6018"
"138688","6021","Escolha do Senhor Antônio Augusto Brandão de Aras, para exercer o cargo de Procurador-Geral da República, na vaga decorrente do término do mandato da Senhora Raquel Elias Ferreira Dodge.","2019-09-25 14:00:00","6021"
"138730","6022","Escolha do Senhor Sérgio Costa Ravagnani para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.","2019-10-01 14:00:00","6022"
"138733","6023","Escolha do Senhor Luis Henrique Bertolino Braido para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.","2019-10-01 14:00:00","6023"
"137999","6048","Aposentadoria especial para o trabalhador em atividades exercidas com efetiva exposição a agentes nocivos químicos, físicos e biológicos.","2019-10-23 09:00:00","6048"
"137999","6047","Conversão de tempo especial em comum ao assegurado do RGPS que comprovar tempo de serviço por insalubridade.","2019-10-22 14:00:00","6047"
"137999","6046","Modifica o sistema de previdência social, estabelece regras de transição, disposições transitórias, e dá outras providências. (PEC da Previdência).","2019-10-22 14:00:00","6046"
"137999","6045","Revogação dos regimes de transição atuais.","2019-10-22 14:00:00","6045"
"137999","6034","Idade mínima para fins de aposentadoria especial decorrente do exercício de atividade com efetiva exposição a agentes nocivos à saúde.","2019-10-02 11:00:00","6034"
"137999","6033","Pensão por morte.","2019-10-02 11:00:00","6033"
"137999","6032","Idade mínima para mulheres.","2019-10-02 11:00:00","6032"
"137999","6024","Modifica o sistema de previdência social, estabelece regras de transição, disposições transitórias, e dá outras providências. (PEC da Previdência).","2019-10-01 14:00:00","6024"
"137999","6025","Supressão da expressão ""no âmbito da União"" do § 1º - B do art. 149 da Constituição Federal, com a redação do art. 1º da Proposta.","2019-10-01 14:00:00","6025"
