id_parlamentar_voz,indice_vinculo_economico_agro,indice_ativismo_ambiental,peso_politico
1178966,0,0.05217391304347826,0.15864967952307862
174383,0.02290723183645613,-0.004554865424430645,0.1749110154003958
174270,0,0.06956521739130435,0.2260582731774797
1160673,0.2222222222222222,-0.011594202898550721,0.25352816534407163
1178996,0.0071618995979705335,0,0.2235663622344301
1152605,0,0.49192546583850927,0.15593460808061116
174419,0,0.2543478260869565,0.21315351154437553
1178964,0,0.3666666666666667,0.175106408601649
1178873,0,0.3167048054919908,0.2954323769268454
1178909,0.2222222222222222,0.017391304347826087,0.2117412357078298
173482,0.22882097102065904,0.27577639751552796,0.25637686851239666
1178981,0.2222222222222222,-0.06956521739130435,0.2608379384161199
173772,0,-0.02898550724637681,0.20726043424299992
1178884,0,-0.05797101449275362,0.12777445429894752
1178959,6.141603254254233e-4,0.04057971014492754,0.15800098644620061
1141450,0.23960452036304533,0.26332218506131555,0.1930627968207717
1160674,0.47692570289089736,0.049275362318840575,0.15454545454545454
167138,0.2222222222222222,-0.0028985507246376756,0.10748757983310633
173531,0,0.6281329923273657,0.2566607272128265
174848,0,0.42608695652173917,0.3086810563011417
174273,0,-0.034782608695652174,0.18115124996895665
1160570,0.08852178868045232,0.10434782608695652,0.17355524657515037
1178839,0.4449010275425683,-0.023188405797101443,0.07304409185457392
1178842,0,0.34202898550724636,0.07364800491254467
1160531,0.2222222222222222,0,0.17954545454545454
174366,4.4748026992367997e-4,0.046376811594202906,0.2212121212121212
1141458,0.6873130578111842,0.17060041407867496,0.14122588599578237
1178970,0.00123989619440273,0.7382779198635976,0.15674085529261017
1112437,0,-0.04057971014492753,0.09141081793531115
1178910,0.0058490511961602,0.16735979836168874,0.22122371198078022
1178857,6.1448218598686e-4,0.4927536231884058,0.07289735461834314
1141464,0,0.21739130434782605,0.23959603160077841
1141470,0,0.44927536231884063,0.22336639926365143
1160619,0.2222222222222222,0.02318840579710145,0.20754360167624447
174079,0.4444444444444444,0.013729977116704819,0.2016664027965244
174554,0.669526163140701,-0.011594202898550721,0.27507024140916886
174317,0.7047396197223716,-0.04057971014492753,0.2881500969401221
173586,0.016485633800494965,0.3391304347826087,0.18052068841156688
1178886,0.022607626273170766,-0.00891861761426977,0.07340840501991255
1151208,0.0037568557404625996,-0.08695652173913043,0.19567225757043094
1178832,0.0010544982186356368,0.46956521739130436,0.16498876672093513
174156,0,0.26811594202898553,0.27454707403241235
174299,0.018836952719248665,0.44057971014492753,0.23074418174318426
174585,0,0.23994959042218025,0.262061155108562
1196358,0.2222222222222222,-0.017643352236925022,0.0712121212121212
1178879,0.025456856086247332,0.06956521739130435,0.12576060069389924
174478,0.0025641025641025637,-0.02898550724637681,0.3506618652531589
1178931,0.007226398542614633,0.09772256728778468,0.11461575149945107
1178954,0.7086889919657783,0.255072463768116,0.12299141042748005
1160510,0,0.005797101449275366,0.286449428707932
1162332,0.4931187550345348,0.3391304347826087,0.17339586388524428
174784,0,0.46086956521739136,0.219358709528024
1178866,0,0.19999999999999998,0.21099895767089855
1166402,0.4794348586755021,-0.04057971014492753,0.24548646537522795
1146788,0,-0.02898550724637681,0.10454545454545454
1178983,0,-0.05797101449275362,0.14000955651643393
1179001,0.003299353150885664,-0.04057971014492753,0.25689969556776343
1150418,0,0.05797101449275363,0.1712121212121212
1160535,0.0021935733666176033,0.5536231884057972,0.25637686851239666
1171619,0,0.28695652173913044,0.10685763955623187
174398,0.2222222222222222,0.30434782608695654,0.3110600806530587
1178956,0.003475989441645933,-0.049275362318840575,0.12175240870950199
174158,0.6556634889421741,0.11014492753623188,0.29295947040876014
1178858,0,-0.08695652173913043,0.10746789274076703
1178843,6.209510460140799e-4,0.1681159420289855,0.1716926180326142
174749,3.1342132352822735e-4,0.04057971014492754,0.25722219580816336
1188097,0,0.005797101449275366,NA
1178984,0,0.17391304347826086,NA
1178985,0.0033556927334781,-0.04057971014492753,0.20879515582212718
1178895,0.5966583083512498,0.05322793148880105,0.08851644713691799
174571,0,0.35403726708074534,0.2110296822068216
1178896,0.4932688539207881,0.13333333333333333,0.14207068065664816
174352,0,0.017391304347826087,0.20992692298752788
1178986,5.109120127870233e-4,0.694824016563147,0.13284863438693956
1194260,0.6666666666666666,0.005797101449275366,0.07456665685204081
166179,0,0.05797101449275363,0.15179386157479327
174159,0.04095872857815233,0.011594202898550732,0.17336245327214414
1178987,0.0141562044294084,0.2608695652173913,0.0863825736448625
1160556,0,0.7672634271099745,0.23246330475859955
1160642,0,0.07784679089026916,0.17069225823805917
174160,0,0.34782608695652173,0.18995975438848747
1171617,0,0.40366132723112125,0.20568452628908532
1141516,0.019048003356785668,0.14492753623188406,0.13938542332344095
1178860,0.2222222222222222,-0.040579710144927505,0.17435690329686523
1160558,0,0.02318840579710145,0.10919377861131581
1193726,0.014370690230000031,-0.04347826086956521,0.08217034641059805
1141518,0.23611675893703188,-0.04057971014492753,0.14764789703103479
174400,6.610596971380767e-4,0.1391304347826087,0.2768314139669421
1141488,0.009118094260900333,0.4710144927536232,0.2616365131748183
1178912,0.018392918967932867,0.0608695652173913,0.1415877845438765
1122158,0.009753308687801466,0.011594202898550732,0.1438978238379825
1160604,0.2222222222222222,0.727536231884058,0.2231555434461566
173486,0,0.17839262187088276,0.2316075280421613
1160601,0,0.01765480895915678,0.18859424030193406
1160639,3.054379873835783e-4,0.049275362318840575,0.11059441623046573
1160641,0,0.2956521739130435,0.18048136096501494
1178951,0,0.26376811594202904,0.1489220338384109
174161,0.006626085866386567,0.2851449275362319,0.23245336236305322
1178925,1.4493117841541132e-4,0.30746934225195094,0.11068466465850926
1178989,0,0.10869565217391304,0.09618743624052602
173788,0.7000862420549533,-0.04057971014492753,0.2076420601659404
1160655,0.012380057271601401,0.5904518329070758,0.11335750532153843
1178920,0,0.02318840579710144,0.21381059304403666
1152610,0,0.011594202898550732,0.17575757575757575
1160653,0.0133875475458751,0.3853367433930094,0.11661385776177573
1141531,0.0050661550060262335,0.4018115942028986,0.14135767414660533
174693,0.16577250163374735,0.05797101449275363,0.4045949576641682
1160651,0.2222222222222222,0.04271548436308163,0.20671058296844907
1178861,0.7328831667219791,-0.02898550724637681,0.17336756265368383
1122466,0,0,NA
1178945,0,0.005797101449275366,0.23787878787878788
173466,0.011823479145286368,0.17681159420289855,0.21642513550806006
174371,0.2222222222222222,0.22463768115942032,0.21084640340650998
1178990,0.25633336013724156,0.14492753623188406,0.17284871743094338
1178921,0.2224367578999946,0.017391304347826087,0.17355517633228057
173808,0,0.19130434782608696,NA
1178933,0.04899487329226467,0.07536231884057971,0.14210891909148476
1178874,3.6889945756323e-4,0.20434782608695654,0.17728076878310994
1178961,0.2222222222222222,0.046376811594202906,0.07723395420494145
174356,0,0.15072463768115943,0.2772727272727272
1178946,0,0.0608695652173913,0.1935644508652746
1178947,0,0.011594202898550732,0.12857583541751888
192776,0,0.02318840579710145,0.10576653690263804
1177282,0,0.28623188405797106,0.11058825436485961
1178922,0.0120416218176462,0.2956521739130435,0.15487939027842665
1160976,0,-0.02898550724637681,0.10721920691136566
1178934,0,0.1855072463768116,0.24738859205040203
1178863,0.22783092255034523,-0.06956521739130435,0.0712121212121212
1195866,0,0.005797101449275366,0.11439882602683404
1160610,0,0.45962732919254656,0.1397899552438714
174376,0.2222222222222222,0.26666666666666666,0.1729272332185777
1141553,0.2793419050937429,0.15905797101449276,0.20880060471439216
174283,0,0.31884057971014496,0.178303179841485
1137070,0.013165920278677032,0.13333333333333333,0.12238130909560893
1141555,0.005362115021925034,0.11304347826086956,0.15454545454545454
1160591,0,0,0.10673753369382329
1178992,0.0034037981436303663,-0.136231884057971,0.1411519803164322
1160569,0.2222222222222222,0.277733860342556,0.1776687431226593
1178952,0,-0.005797101449275361,0.14023668572700113
1160518,0,0.42555994729907776,0.21791674645727993
174043,0,0.011594202898550732,0.24408967790096908
174439,0.2222222222222222,0.45217391304347826,0.19222989776458402
1178889,0,0.3826086956521739,0.10608591930393967
1160632,0.05072176536096067,0.011594202898550732,0.1637372807930158
1160592,0.021803687361113235,0.2289855072463768,0.17330958176513572
1204554,0,0.011594202898550732,0.03787878787878788
1204521,0,0.06403162055335967,0.10532672525584277
1204379,0,0,0.24217782831678805
1204560,0.2222222222222222,-0.08405797101449275,0.15740491844194227
1204528,0.017718144914277333,-0.04662885948330183,0.038134523927632474
1121948,0.014164412164397166,-0.05797101449275362,0.041260802031484155
174646,0.4594442508598892,-0.011594202898550721,0.260346056874836
1204495,0.0015984566625327266,0.39337474120082816,0.19759625648851437
1204549,0.44783947395149465,-0.04057971014492753,0.17718308684841996
1204413,0.0135969378715479,-0.057142857142857106,0.0712121212121212
1204545,0,0.07536231884057971,0.03787878787878788
1204501,4.8702460286601673e-4,0.2782608695652174,0.17266932556225115
1204571,0,0.28840579710144926,0.03787878787878788
1204544,0.13463503874190566,-0.04057971014492753,0.03787878787878788
1204503,0.019295125338384636,0.35238095238095235,0.13284863438693956
1204516,0.014454001815885166,-0.05507246376811594,0.038134523927632474
1204353,1.592628383199373e-4,0.07536231884057971,0.07575757575757576
1204400,0,0.006060606060606051,0.1424242424242424
1204356,0.004593114370385067,0.017391304347826087,0.07575757575757576
1204423,0.23870995948475293,0.05217391304347826,0.2509062614614904
1204515,0,0.19710144927536236,0.04115346731614548
173696,0.2233626263984079,0.11197559115179252,0.17356269749930628
1204414,0,0.011594202898550732,0.04696969696969697
1204509,0.0030517671257541666,0.4826086956521739,0.15341528758167505
1109429,0.0016516431702407767,-0.008695652173913042,0.18787878787878787
1204358,0.6938599455758515,-0.08405797101449275,0.18988312464018234
1207176,0,-0.011594202898550721,NA
1204374,0.056592472739655335,-0.045548654244306375,0.13787878787878788
1204388,0.042155512528829,0.006060606060606051,0.03787878787878788
1204561,0,0.40434782608695646,0.18915922970967447
1204397,0.1311303435615,0.16231884057971016,0.0712121212121212
1204551,0.0010962943278389266,-0.05217391304347826,0.20798670551166767
1204352,0,0.3707509881422925,0.2618462850616621
1204572,0,0.09855072463768119,0.09242424242424244
1204487,0,-0.034782608695652174,0.16082939765362758
1204507,0.09436965332705566,0.0014492753623188547,0.03878821238105768
1204361,0.07925407925407933,-0.08405797101449275,0.10518500017193907
1204460,0,-0.017643352236925022,0.12586464430156283
1204426,0,0.2929765886287625,0.03880255285076833
1204369,0,-0.04662885948330183,0.05152373367528047
1204499,0,0.14575569358178053,0.20418664868594888
1204380,0,-0.005797101449275361,0.16231343928194128
1204370,0.22309359584296307,0.3034953111679454,0.10520196887547124
1204488,0,0.3881422924901186,0.16158365384709822
1204496,0.5402057076811034,0.08834278512917457,0.12137932399144495
1204504,0,-0.02898550724637681,0.07565904102040208
1205476,0.2222222222222222,0.04007561436672969,0.11164252367030478
1204490,0,0.017391304347826087,0.071307311143161
1204476,0,-0.017391304347826084,0.17958579803505986
1204462,0,-0.017643352236925022,0.0919112306263337
1204440,0.22323446825528517,-0.011594202898550721,0.14076668807643694
1204376,0,-0.04662885948330183,0.08788737003891682
1204378,0,9.654113257610057e-18,0.04242424242424242
1204514,0,0.08039664378337148,0.0712121212121212
1135054,0.2222222222222222,-0.023188405797101443,0.10555405716178497
1204355,0.009473977734350866,0.02463768115942031,0.19207760976040206
1204367,0.060753341433779,-2.520478890989338e-4,0.15454545454545454
1204454,0,-0.023440453686200388,0.043147023205916034
1204409,0,-0.011594202898550721,0.12588100007217778
1204459,0.0034122033426148665,0.034782608695652174,0.0938458367197241
1116379,0.2331940279729845,-0.010144927536231868,0.20519487009261828
1205548,0,0.44057971014492753,0.07398701732605686
1204511,0,-0.06956521739130435,0.10628483662267715
1204451,0,0.028229363579080034,0.04254166365187202
1204512,0.23438795176640095,-0.011594202898550721,0.0379273711550672
1204569,0,0.017391304347826087,0.04257587844768686
1204542,0.2222222222222222,0.3799621928166352,0.09354726802166483
1204518,0,-0.023188405797101443,0.08787878787878786
1204481,0,-0.02898550724637681,0.15710180614150498
1204439,0.0154514777689338,0,0.125969029205464
1204450,0,0.014492753623188408,0.0451719535015117
1204351,0.0015397881251539801,-0.034782608695652174,0.03787878787878788
1204412,0,0.0028985507246376903,0.039596255876966524
181297,0,-0.04662885948330183,0.04956173620881108
1204434,0.4444444444444444,-0.02028985507246377,0.05317223124922325
1204562,0,0.02463768115942031,0.10642759047877878
1204421,0,0.07272727272727271,0.10486795236247784
1204541,0.0127658816965258,0.2492753623188406,0.04242424242424242
1204552,0,0.29196310935441366,0.19076976275569474
1204500,0,0.19337474120082818,0.22653285244634241
1204364,0.2222222222222222,0.005797101449275366,0.2311781545613071
1204389,0,0.3746758199847445,0.3561809526436055
1198783,0.45083232437588777,-0.017391304347826084,0.15949181586771274
1161550,0,-0.06956521739130435,0.07393389987154468
1207309,0,-0.05797101449275362,0.10008773425338094
1204537,0.03343748141190933,0.19420289855072465,0.03943328530579129
1204482,0,0.034782608695652174,0.13186005083019467
1211866,0,0,NA
168720,0,0.24321475625823452,0.19369502625156892
1204368,0.006940029814368066,-0.03790412486064658,0.03789662322681134
1204477,0,-0.011594202898550721,0.09696969696969697
1204398,0,0.018840579710144943,0.1393939393939394
1204371,0.043811832254965336,0.1899403239556692,0.0382449250692941
1204407,0,0.4571428571428571,0.1933402704448189
1204427,0.0257822136950933,-0.04057971014492753,0.1424242424242424
1204411,0,-0.0171277997364954,0.12121212121212119
1204354,0,-0.023188405797101443,0.09160866100461995
1204447,0,0.02318840579710145,0.1025247718148965
1204392,0.046348752048197675,0.020289855072463774,0.19050503724786066
1204510,0.13019146109434965,0.0318840579710145,0.10454545454545454
1204494,2.308046372658397e-4,0.35125164690382077,0.28285898326119285
1204393,0,0.3884057971014493,0.17195018420339722
174200,0.022097716078400966,0.3009916094584287,0.20889353124605975
1115746,0,0.005797101449275366,0.03787878787878788
1204473,0.02173032664631917,-0.05797101449275362,0.037996956914358955
1204484,0.3236879968017989,0.036918382913806266,0.03813252175526399
1204527,0.062910710194214,-0.034782608695652174,0.1744920988434553
1204394,0,0.37018633540372664,0.22339231614747654
1204575,0,0.11594202898550726,0.07259849456397689
1204491,0,0.005797101449275366,0.1712121212121212
1204570,0,-0.02898550724637681,0.03787878787878788
1204365,0.2285367490184399,-0.016563146997929563,0.03874071299029453
1204419,0.00148977394582317,0.014492753623188413,0.09331892126311545
1107283,0,0.06956521739130435,0.14547806954585282
1198197,0.003170155381905313,-0.05797101449275362,0.08013386451727111
1204513,0.2256042490109665,-0.04662885948330183,0.04242424242424242
1204531,0.0039564787339268,-0.04057971014492753,0.12132901959209448
1204442,0,-0.028157349896480284,0.07126565548411476
173460,0.2222222222222222,0.11884057971014493,0.259451880950554
1204408,0,-0.02898550724637681,0.19488437200401929
1204456,0.46716810795909525,0.005797101449275366,0.039290118545596345
1204465,0.007638847084360132,0.08090737240075614,0.0424409554261586
1204548,0,-0.013640238704177288,0.043855064111382805
1204373,0,0.010838059231253949,0.03787878787878788
1204444,0,-0.02898550724637681,0.07666847569859563
1204539,0.7727826177342555,-0.05797101449275362,0.08788049399836859
1204533,0,0.2906178489702517,0.08787878787878786
1204564,0,0,0.14621212121212118
1204508,0,0.02898550724637683,0.08787878787878786
1204436,0,-0.02028985507246377,0.2490909090909091
1108338,0.6798016643009844,0.017391304347826087,0.15553464214984372
1204435,0,0.19308807134894093,0.14123847249552154
1204429,0,0.3565217391304348,0.09268419878850383
1141459,0.6666666666666666,-0.02898550724637681,0.17620461846225424
1204576,0.4480144927953863,0.008695652173913042,0.08787878787878786
1204468,0.004183485498554133,0.3067193675889328,0.1227367843361179
1204546,0.04734842714871999,-0.02898550724637681,0.04231913071711986
1205550,0,-0.04611330698287221,0.16969696969696968
1204386,0.5309726901670354,0.11594202898550726,0.0581157908134895
1204472,0.05913596472895767,-0.02608695652173912,0.15091394924048318
1204391,0,0.30434782608695654,0.31344032000458794
1204555,0,0.40434782608695646,0.17653906121954907
1209189,0.7501849293081551,0.38465473145780055,0.1712121212121212
1204563,0.003287592497617697,-0.011594202898550721,0.14048485412090853
1204474,0.115876876457806,-0.005797101449275361,0.13787878787878788
1204420,0,0.02898550724637682,0.10247792959114865
1204372,0.11982450102373068,0.011594202898550732,0.07575757575757576
1204457,0,-0.02898550724637681,0.10454545454545454
1204520,0.0036885519519632673,-0.016563146997929563,0.09260595289369541
1204502,0,0.017391304347826087,0.12121212121212119
1204497,0,-0.05797101449275362,0.17187269886142004
1204574,0,-0.011594202898550721,0.1066988882297332
1204550,0,-0.05797101449275362,0.03787878787878788
1204536,0.056083660323441004,0.19130434782608696,0.08787878787878786
198057,0.0092935855822867,0,0.25303030303030305
1160534,0,0,0.0787644995534166
1204375,0,0,0.09059855065631292
1204359,0.7375422457063293,0.20434782608695654,0.16327120827105496
1204547,0,0,0.17276801887261764
192102,0.0265273533081687,-0.040579710144927505,0.19884196979075403
1139285,0.0034114186732156332,0.29440993788819875,0.3320533874988026
1204405,0,0.26691871455576566,0.12271138892062831
1204382,0,-0.05797101449275362,0.03787878787878788
1204523,0.11785076571579199,-0.04611330698287221,0.09044307295015888
1204404,0.6757750638802258,-0.023188405797101443,0.10692890207528108
1204381,0,-0.026086956521739136,0.03787878787878788
1204410,0.0022116029208321297,-0.0927536231884058,0.1225512663414288
1204448,0,8.281573498965256e-4,0.0712121212121212
1160645,0,-0.02898550724637681,0.10596378899637644
1204485,0,0,0.04167320737143672
1204543,0,0.3354413702239789,0.03787878787878788
1204455,0.12010335918096698,0.04374176548089591,0.09279666659632982
1204526,0.07289671119197799,-0.0426257459505541,0.09242424242424244
1204418,0.2222222222222222,0.08286445012787724,0.18787878787878787
1204458,0,-0.02898550724637681,NA
1204469,0,0.005797101449275366,0.10454545454545454
1204471,0,-0.04057971014492753,0.09392879618449876
1156190,0.10259449595809234,-0.045548654244306375,0.18423429561864144
1205863,0.16729401923881232,0.012422360248447247,0.03787878787878788
1204433,0.07731299394458199,0.500395256916996,0.04332637250532569
176874,0,0.5402173913043479,0.25121702440687044
1133810,1.5669069257286133e-4,-0.016563146997929563,0.14345985151767376
1204558,0.2222222222222222,0.27851291745431633,0.2557953003561932
1204556,0,0.2289855072463768,0.1612327120014087
181055,0.0035063366129572332,0.27101449275362316,0.1495680540594984
1204452,0,0.027536231884057984,0.08787878787878786
1204522,0.0023658309023592765,0.07971014492753624,0.19296098194539457
1204431,0.2222222222222222,-0.02898550724637681,0.04269180130236344
1204506,0.2222222222222222,-0.023188405797101443,0.19333333333333333
1204430,0.0017891058307239764,0.19572845156369184,0.12402696653724563
1204540,0,-0.011594202898550721,0.07424242424242425
1204428,0,0.23043478260869565,0.19000238551552454
1204432,0,0.034782608695652174,0.04242424242424242
1204403,0.6666666666666666,0.04325529542920849,0.17280756274428094
1204566,0.083125519534497,0.08380592312539382,0.04242424242424242
175431,0,0,0.2155777196017658
1204486,0,0.034782608695652174,NA
1141508,0.2222222222222222,0.24848484848484848,0.20567694234752767
1154178,0,-0.008695652173913042,0.20454545454545453
1204453,0.0030818289149856736,0.39999999999999997,0.07201243514604877
1204449,0.13913375425061167,-0.05797101449275362,0.08835038726896187
1204415,0.6402314056256654,-0.05797101449275362,0.03787878787878788
1146307,0.31005327302771024,-0.05797101449275362,0.1896988217173049
1204479,0,0.01534526854219952,0.08787878787878786
1204498,0,-0.023188405797101443,0.12210064067181683
1204363,0,-0.02898550724637681,0.10681064557907467
1204422,0,-0.02898550724637681,0.07575757575757576
1204475,0.0014516780788887168,-0.04057971014492753,0.08937468022296804
1204441,0,0.04057971014492754,0.1553819928943389
1204573,0,0.02318840579710145,0.0406688924638409
1204553,0,0.15615942028985508,0.14655818429347905
1204377,0,0.1668737060041408,0.08873337276494175
1204538,0.2222222222222222,-0.011594202898550721,0.10836311163423137
1204461,0.0133853013195297,-0.017643352236925022,0.04488170554508224
1204492,0.046544404363814,0.2967391304347826,0.18121568464077778
1133968,0,0.3420289855072464,0.2619393691943551
190201,0.26275416806432456,0.05243741765480896,0.043369725781357005
1122974,0,0.1217391304347826,0.23435890892486588
1204395,0.09561248358036867,-0.011594202898550721,0.156613478211229
1204406,0.23617395154483692,-0.08695652173913043,0.2230527130531474
173943,0,0.4521739130434782,0.26911579472320063
1204524,0.018696638187869468,0.005797101449275366,0.12450169128518244
1204529,0,-0.011594202898550721,0.040323209090973915
1204390,0.6217049202147992,-0.011594202898550721,0.03961341630049635
1204383,0,0.2639910813823857,0.10943762950317718
1204446,0,-0.011330698287220031,0.0427225250351068
1204565,0,0,0.0578195701891131
1204467,0,0.04057971014492754,0.07213093470552197
1204567,0.6807334632232034,0.005797101449275366,0.1424242424242424
1141523,0.0018665224765610033,0.07391304347826087,0.1391972989024107
1205865,0.0082638581481974,-0.05797101449275361,0.17574394759189213
173801,0.007226502776906533,0.26871270247229323,0.24035849794094521
1204362,0.6847335632374988,0.034530560806553236,0.07348246473214623
1204489,0.6629635740343544,0.24844720496894407,0.13787878787878788
174305,0.45554314351043346,-0.034782608695652174,0.17231958580242546
1204530,0.09028782735199399,0.42173913043478256,0.244354291955654
1204366,0,-0.005797101449275361,0.07280079561479405
1204480,0,0.27701863354037265,0.22684661489765187
1204525,0,0.25652173913043474,0.13019845943601016
1204357,0.006206567404392101,-0.023188405797101443,0.2107220612360651
173604,0,0.31055900621118016,0.16163655039470562
1160635,0,0.04891304347826087,0.17322139011144863
1204535,0,0.4753623188405797,0.07954290150522682
1204416,0.037874937997162995,-0.041666666666666664,0.04242424242424242
190842,0.22291443140783812,0.005797101449275366,0.11331188159090681
1204387,0,0.02318840579710145,0.03856863469547499
1204399,0,-0.034782608695652174,0.13985408690590082
1204438,0.2222222222222222,0.043478260869565216,0.17246447585233665
1204437,0,0.0347826086956522,0.13787878787878788
1204557,0,0.0173913043478261,0.191803514848368
1204360,0.3018950436842352,0.27220026350461135,0.10547794253531577
1204425,0,0.0739130434782609,0.2212121212121212
1204534,0.08199706525401335,0.2782608695652174,0.043898070223749926
1204464,0,0.45093167701863346,0.07883905345045848
1206231,0,0.3017013232514178,0.09260731101949553
1204466,0.0021017667370354333,0.08944099378881988,0.13885854451317864
1143084,0,0.0318840579710145,0.07420346092493695
1204519,0.1219065422311773,-0.0171277997364954,0.03969921487951529
1197438,0.0034821366390417,0.040843214756258225,0.19042387404550182
1157130,3.2602963776497465e-4,0.3801242236024845,0.12999885185714805
1204385,0,0.11321398124467179,0.10454545454545454
