cnpj,id_atividade_economica,cnae_tipo
07331796000104,39,cnae_fiscal
07331796000104,39,cnae_secundario
07336829000109,5,cnae_fiscal
07370933000110,10,cnae_fiscal
07377845000140,13,cnae_fiscal
07398325000113,6,cnae_fiscal
07398325000113,6,cnae_secundario
07398330000126,6,cnae_fiscal
07398331000170,13,cnae_fiscal
07398331000170,13,cnae_secundario
07398346000139,11,cnae_fiscal
07408395000105,11,cnae_fiscal
07408395000105,11,cnae_secundario
07439157000167,11,cnae_fiscal
07450569000106,11,cnae_fiscal
07459045000178,10,cnae_fiscal
07459045000178,14,cnae_secundario
07477291000152,14,cnae_fiscal
07477492000150,6,cnae_fiscal
07477492000150,8,cnae_secundario
07477492000150,13,cnae_secundario
07477492000150,39,cnae_secundario
07477492000150,9,cnae_secundario
07477492000150,5,cnae_secundario
07505066000182,47,cnae_fiscal
07505066000182,6,cnae_secundario
07505066000182,47,cnae_secundario
07540366000100,13,cnae_fiscal
07540366000100,47,cnae_secundario
07540366000100,6,cnae_secundario
07540366000100,2,cnae_secundario
07540366000100,13,cnae_secundario
07551340000150,6,cnae_fiscal
07575156000140,45,cnae_fiscal
07575156000140,45,cnae_secundario
07575156000220,45,cnae_fiscal
07575156000220,45,cnae_secundario
07597594000109,11,cnae_fiscal
07597594000109,11,cnae_secundario
07607710000123,6,cnae_fiscal
07607710000123,6,cnae_secundario
07609065000188,11,cnae_fiscal
07653148000174,18,cnae_fiscal
07653148000174,13,cnae_secundario
07653148000174,10,cnae_secundario
07653148000174,3,cnae_secundario
07653148000174,20,cnae_secundario
07653148000174,15,cnae_secundario
07653148000174,18,cnae_secundario
07654993000164,8,cnae_fiscal
07656757000187,39,cnae_fiscal
07656757000187,39,cnae_secundario
07656757000187,11,cnae_secundario
07656757000187,13,cnae_secundario
07656757000268,39,cnae_fiscal
07656757000349,39,cnae_fiscal
07656757000420,39,cnae_fiscal
07656757000500,39,cnae_fiscal
07656757000691,39,cnae_fiscal
07656757000691,47,cnae_secundario
07656757000691,11,cnae_secundario
07656757000691,39,cnae_secundario
07656757000691,13,cnae_secundario
07656757000772,39,cnae_fiscal
07656757000772,39,cnae_secundario
07656757000772,47,cnae_secundario
07656757000772,11,cnae_secundario
07656757000772,13,cnae_secundario
07656757000853,39,cnae_fiscal
07656757000853,39,cnae_secundario
07656757000853,47,cnae_secundario
07656757000853,11,cnae_secundario
07656757000853,13,cnae_secundario
07714359000170,10,cnae_fiscal
07723127000188,43,cnae_fiscal
07723127000188,43,cnae_secundario
07733616000110,43,cnae_fiscal
07733616000110,43,cnae_secundario
07733616000110,10,cnae_secundario
07740169000127,13,cnae_fiscal
07740169000127,13,cnae_secundario
07749755000132,9,cnae_fiscal
07749755000132,9,cnae_secundario
07749755000132,13,cnae_secundario
07750347000109,14,cnae_fiscal
07750347000281,14,cnae_fiscal
07750347000362,14,cnae_fiscal
07760481000182,10,cnae_fiscal
07760481000182,10,cnae_secundario
07760481000182,13,cnae_secundario
07760481000263,13,cnae_fiscal
07767431000127,5,cnae_fiscal
07767431000127,11,cnae_secundario
07767431000127,4,cnae_secundario
07822118000144,45,cnae_fiscal
07822118000144,45,cnae_secundario
07844124000100,8,cnae_fiscal
07889608000168,13,cnae_fiscal
07891147000168,43,cnae_fiscal
07891147000168,43,cnae_secundario
07936895000110,39,cnae_fiscal
07936895000110,39,cnae_secundario
07936895000110,6,cnae_secundario
07936895000110,5,cnae_secundario
07952322000180,10,cnae_fiscal
07956403000158,4,cnae_fiscal
07956403000239,4,cnae_fiscal
07973951000196,45,cnae_fiscal
08013959000173,43,cnae_fiscal
08013959000173,43,cnae_secundario
08060153000136,13,cnae_fiscal
08088860000130,8,cnae_fiscal
08088860000130,9,cnae_secundario
08181122000133,13,cnae_fiscal
08268373000150,13,cnae_fiscal
08268373000150,13,cnae_secundario
08271521000195,13,cnae_fiscal
08271521000195,13,cnae_secundario
08282818000156,8,cnae_fiscal
08282818000156,6,cnae_secundario
08445706000179,11,cnae_fiscal
08445706000179,11,cnae_secundario
08445706000179,43,cnae_secundario
08501819000144,10,cnae_fiscal
08512517000171,4,cnae_fiscal
08512517000171,4,cnae_secundario
08530540000199,11,cnae_fiscal
08546055000103,11,cnae_fiscal
08546055000103,34,cnae_secundario
08570293000154,5,cnae_fiscal
08578238000100,6,cnae_fiscal
08578238000100,47,cnae_secundario
08578238000100,18,cnae_secundario
08578238000100,13,cnae_secundario
08605463000199,39,cnae_fiscal
08605463000199,39,cnae_secundario
08611589000176,11,cnae_fiscal
08611589000176,11,cnae_secundario
08611589000257,11,cnae_fiscal
08611589000257,11,cnae_secundario
08628855000173,45,cnae_fiscal
08682075000101,45,cnae_fiscal
08682075000292,45,cnae_fiscal
08706281000104,43,cnae_fiscal
08735575000164,8,cnae_fiscal
08754414000118,8,cnae_fiscal
08754414000118,8,cnae_secundario
08754414000118,10,cnae_secundario
08754414000118,6,cnae_secundario
08754414000118,43,cnae_secundario
08771581000177,10,cnae_fiscal
08799197000182,13,cnae_fiscal
08799197000182,9,cnae_secundario
08799197000182,13,cnae_secundario
08824330000103,2,cnae_fiscal
08824330000103,2,cnae_secundario
08847334000107,43,cnae_fiscal
08847334000107,45,cnae_secundario
08887596000103,43,cnae_fiscal
08939560000118,6,cnae_fiscal
08939560000118,5,cnae_secundario
08953794000110,10,cnae_fiscal
08953794000110,14,cnae_secundario
08954263000141,11,cnae_fiscal
08954263000141,38,cnae_secundario
08954263000141,14,cnae_secundario
08954263000141,39,cnae_secundario
08954263000141,6,cnae_secundario
08954263000141,11,cnae_secundario
08986793000171,43,cnae_fiscal
08999166000175,8,cnae_fiscal
09009586000120,14,cnae_fiscal
09009586000120,14,cnae_secundario
09016922000161,5,cnae_fiscal
09016922000161,10,cnae_secundario
09016922000161,5,cnae_secundario
09016922000161,11,cnae_secundario
09026239000105,9,cnae_fiscal
09026239000105,9,cnae_secundario
09026239000105,13,cnae_secundario
09040929000119,45,cnae_fiscal
09070823000168,13,cnae_fiscal
09070823000168,31,cnae_secundario
09070823000168,13,cnae_secundario
09070823000168,5,cnae_secundario
09070823000168,6,cnae_secundario
09070823000168,3,cnae_secundario
09070823000168,40,cnae_secundario
09070823000168,30,cnae_secundario
09070823000168,10,cnae_secundario
09075190000180,14,cnae_fiscal
09075190000180,14,cnae_secundario
09088339000166,43,cnae_fiscal
09088339000166,43,cnae_secundario
09116847000100,45,cnae_fiscal
09116847000100,45,cnae_secundario
09144093000100,10,cnae_fiscal
09144093000100,2,cnae_secundario
09144093000100,5,cnae_secundario
09147464000108,13,cnae_fiscal
09147464000108,9,cnae_secundario
09149611000170,11,cnae_fiscal
09173161000151,9,cnae_fiscal
09173161000151,9,cnae_secundario
09185741000169,14,cnae_fiscal
09185741000169,14,cnae_secundario
09195749000106,8,cnae_fiscal
09196509000126,45,cnae_fiscal
09196509000126,45,cnae_secundario
09205412000132,45,cnae_fiscal
09228640000128,14,cnae_fiscal
09228640000128,14,cnae_secundario
09228640000209,14,cnae_fiscal
09228640000209,14,cnae_secundario
09229175000140,14,cnae_fiscal
09229175000140,14,cnae_secundario
09237305000196,2,cnae_fiscal
09237305000196,11,cnae_secundario
09237305000196,28,cnae_secundario
09237305000196,2,cnae_secundario
09301418000103,43,cnae_fiscal
09310875000164,8,cnae_fiscal
09337992000111,43,cnae_fiscal
09342398000119,16,cnae_fiscal
09342398000119,16,cnae_secundario
09343389000142,14,cnae_fiscal
09343389000142,8,cnae_secundario
09343389000142,6,cnae_secundario
09343389000142,14,cnae_secundario
09343389000223,14,cnae_fiscal
09343389000223,6,cnae_secundario
09343389000223,14,cnae_secundario
09343389000304,14,cnae_fiscal
09343389000304,6,cnae_secundario
09343389000304,14,cnae_secundario
09343389000495,14,cnae_fiscal
09343389000495,6,cnae_secundario
09343389000495,14,cnae_secundario
09343389000576,14,cnae_fiscal
09343389000576,6,cnae_secundario
09343389000576,14,cnae_secundario
09343389000657,14,cnae_fiscal
09343389000657,6,cnae_secundario
09343389000657,14,cnae_secundario
09343389000738,14,cnae_fiscal
09343389000738,6,cnae_secundario
09343389000738,14,cnae_secundario
09343389000819,14,cnae_fiscal
09343389000819,6,cnae_secundario
09343389000819,14,cnae_secundario
09343389000908,14,cnae_fiscal
09343389000908,6,cnae_secundario
09343389000908,14,cnae_secundario
09349081000104,14,cnae_fiscal
09349081000104,14,cnae_secundario
09349081000295,14,cnae_fiscal
09349081000295,14,cnae_secundario
09349081000376,14,cnae_fiscal
09349081000457,14,cnae_fiscal
09349081000457,14,cnae_secundario
09349081000538,14,cnae_fiscal
09349081000538,14,cnae_secundario
09349081000619,14,cnae_fiscal
09349081000619,14,cnae_secundario
09364746000159,8,cnae_fiscal
09364746000159,9,cnae_secundario
09483773000140,11,cnae_fiscal
09483773000140,47,cnae_secundario
09483773000140,11,cnae_secundario
09483773000221,11,cnae_fiscal
09483773000221,47,cnae_secundario
09483773000221,11,cnae_secundario
09483773000302,47,cnae_fiscal
09483773000302,11,cnae_secundario
09483773000302,47,cnae_secundario
09483773000493,11,cnae_fiscal
09503178000120,2,cnae_fiscal
09503178000200,2,cnae_fiscal
09503178000391,2,cnae_fiscal
09503178000472,2,cnae_fiscal
09503178000553,2,cnae_fiscal
09503178000634,2,cnae_fiscal
09503178000715,2,cnae_fiscal
09503178000804,2,cnae_fiscal
09568118000195,2,cnae_fiscal
09568118000195,10,cnae_secundario
09568118000195,11,cnae_secundario
09568118000195,2,cnae_secundario
09574875000171,8,cnae_fiscal
09579793000110,10,cnae_fiscal
09579793000110,6,cnae_secundario
09580070000130,2,cnae_fiscal
09580070000130,2,cnae_secundario
09581722000151,39,cnae_fiscal
09581722000151,39,cnae_secundario
09602926000121,9,cnae_fiscal
09602926000121,6,cnae_secundario
09602926000121,9,cnae_secundario
09602926000121,47,cnae_secundario
09610923000130,14,cnae_fiscal
09610923000130,14,cnae_secundario
09610923000130,11,cnae_secundario
09612147000107,39,cnae_fiscal
09612147000107,39,cnae_secundario
09614390000164,39,cnae_fiscal
09614390000164,39,cnae_secundario
10194650000179,2,cnae_fiscal
10197403000126,14,cnae_fiscal
10197403000126,6,cnae_secundario
10197403000126,14,cnae_secundario
10205235000173,5,cnae_fiscal
10242091000125,45,cnae_fiscal
10254428000114,13,cnae_fiscal
10254428000114,13,cnae_secundario
10256613000148,8,cnae_fiscal
10281584000174,6,cnae_fiscal
10281584000174,5,cnae_secundario
10281584000174,10,cnae_secundario
10292507000110,28,cnae_fiscal
10292507000110,11,cnae_secundario
10292507000110,35,cnae_secundario
10292507000110,28,cnae_secundario
10292507000110,2,cnae_secundario
10305810000100,1,cnae_fiscal
10305810000100,45,cnae_secundario
10306842000120,14,cnae_fiscal
10306842000120,14,cnae_secundario
10348550000150,8,cnae_fiscal
10372312000180,11,cnae_fiscal
10372312000180,43,cnae_secundario
10377389000142,10,cnae_fiscal
10450332000121,44,cnae_fiscal
10450332000121,11,cnae_secundario
10450332000121,44,cnae_secundario
10450332000121,12,cnae_secundario
10481617000120,30,cnae_fiscal
10499070000190,43,cnae_fiscal
10499070000190,43,cnae_secundario
10505234000144,9,cnae_fiscal
10505234000144,13,cnae_secundario
10505234000144,9,cnae_secundario
10505234000225,13,cnae_fiscal
10505234000306,9,cnae_fiscal
10505234000306,8,cnae_secundario
10505234000306,13,cnae_secundario
10505234000306,9,cnae_secundario
10505234000497,13,cnae_fiscal
10505234000578,13,cnae_fiscal
10505234000659,13,cnae_fiscal
10505234000730,13,cnae_fiscal
10515329000149,43,cnae_fiscal
10515329000149,43,cnae_secundario
10527643000141,2,cnae_fiscal
10527643000141,8,cnae_secundario
10527643000141,2,cnae_secundario
10532559000116,43,cnae_fiscal
10532559000205,43,cnae_fiscal
10532559000388,43,cnae_fiscal
10532559000469,43,cnae_fiscal
10532559000540,43,cnae_fiscal
10532559000620,43,cnae_fiscal
10532559000701,43,cnae_fiscal
10542425000186,6,cnae_fiscal
10542425000186,6,cnae_secundario
10543728000113,45,cnae_fiscal
10543728000113,45,cnae_secundario
10543728000113,11,cnae_secundario
10582056000155,47,cnae_fiscal
10582056000155,47,cnae_secundario
10619694000101,14,cnae_fiscal
10630104000133,28,cnae_fiscal
10630104000133,11,cnae_secundario
10630104000133,2,cnae_secundario
10630104000133,28,cnae_secundario
10640804000109,6,cnae_fiscal
10640804000109,6,cnae_secundario
10640804000109,10,cnae_secundario
10653669000136,14,cnae_fiscal
10653669000136,11,cnae_secundario
10653669000136,6,cnae_secundario
10687295000170,10,cnae_fiscal
10700690000145,11,cnae_fiscal
10700690000145,11,cnae_secundario
10700690000226,11,cnae_fiscal
10700690000226,6,cnae_secundario
10728820000158,47,cnae_fiscal
10728820000158,11,cnae_secundario
10728820000239,47,cnae_fiscal
10728820000239,11,cnae_secundario
10728820000310,47,cnae_fiscal
10728820000310,11,cnae_secundario
10741848000125,47,cnae_fiscal
10741848000125,13,cnae_secundario
10741848000125,40,cnae_secundario
10741848000125,47,cnae_secundario
10741848000125,5,cnae_secundario
10741848000125,6,cnae_secundario
10741848000125,2,cnae_secundario
10752269000188,39,cnae_fiscal
10765915000141,2,cnae_fiscal
10772398000138,11,cnae_fiscal
10772398000138,11,cnae_secundario
10778205000156,11,cnae_fiscal
10778205000156,6,cnae_secundario
10778205000156,40,cnae_secundario
10778205000156,13,cnae_secundario
10778205000156,11,cnae_secundario
10778205000237,26,cnae_fiscal
10778205000237,11,cnae_secundario
10778205000237,29,cnae_secundario
10778205000237,6,cnae_secundario
10778205000237,40,cnae_secundario
10778205000237,13,cnae_secundario
10783713000122,11,cnae_fiscal
10788264000105,43,cnae_fiscal
10788471000160,45,cnae_fiscal
10827305000125,9,cnae_fiscal
10858205000166,39,cnae_fiscal
10858205000166,39,cnae_secundario
10964161000159,9,cnae_fiscal
10964161000159,9,cnae_secundario
10968204000174,43,cnae_fiscal
10968204000255,43,cnae_fiscal
10968204000336,43,cnae_fiscal
10968204000417,43,cnae_fiscal
10968204000506,43,cnae_fiscal
10968204000689,43,cnae_fiscal
10968204000760,43,cnae_fiscal
10968204000840,43,cnae_fiscal
10968204000921,11,cnae_fiscal
10968204001065,43,cnae_fiscal
10968204001146,43,cnae_fiscal
10968204001227,43,cnae_fiscal
10968204001308,43,cnae_fiscal
10968204001499,43,cnae_fiscal
10968204001570,43,cnae_fiscal
10968204001650,43,cnae_fiscal
10968204001731,39,cnae_fiscal
10968204001812,43,cnae_fiscal
10968204001901,43,cnae_fiscal
10968204002037,43,cnae_fiscal
10968204002118,43,cnae_fiscal
10968204002207,11,cnae_fiscal
10968204002380,43,cnae_fiscal
10968204002460,43,cnae_fiscal
10968204002541,43,cnae_fiscal
10968204002622,43,cnae_fiscal
10968204002703,43,cnae_fiscal
10968204002894,43,cnae_fiscal
10968204002975,43,cnae_fiscal
10968204003190,43,cnae_fiscal
10968204003351,43,cnae_fiscal
10970659000124,9,cnae_fiscal
10970659000124,6,cnae_secundario
10970659000124,8,cnae_secundario
10970659000124,9,cnae_secundario
10973494000144,6,cnae_fiscal
10973494000144,6,cnae_secundario
10982372000114,39,cnae_fiscal
10982372000114,6,cnae_secundario
10982372000114,13,cnae_secundario
10991120000151,8,cnae_fiscal
10991120000151,9,cnae_secundario
10991173000172,8,cnae_fiscal
10991173000172,39,cnae_secundario
10991173000172,10,cnae_secundario
10999105000150,43,cnae_fiscal
11010336000151,11,cnae_fiscal
11010336000151,8,cnae_secundario
11010336000151,11,cnae_secundario
11010336000232,11,cnae_fiscal
11010336000232,11,cnae_secundario
11010336000313,11,cnae_fiscal
11010336000313,11,cnae_secundario
11010336000402,11,cnae_fiscal
11010336000402,11,cnae_secundario
11016943000129,10,cnae_fiscal
11016943000129,9,cnae_secundario
11016943000129,8,cnae_secundario
11016943000129,10,cnae_secundario
11017668000168,6,cnae_fiscal
11017668000168,10,cnae_secundario
11017877000101,45,cnae_fiscal
11028561000115,8,cnae_fiscal
11028561000115,6,cnae_secundario
11028561000115,39,cnae_secundario
11028561000115,9,cnae_secundario
11036843000164,10,cnae_fiscal
11036843000164,43,cnae_secundario
11059695000101,39,cnae_fiscal
11059695000101,39,cnae_secundario
11077821000142,35,cnae_fiscal
11077821000142,11,cnae_secundario
11077821000142,35,cnae_secundario
11080134000186,39,cnae_fiscal
11080134000186,6,cnae_secundario
11127999000150,6,cnae_fiscal
11127999000150,6,cnae_secundario
11193246000143,8,cnae_fiscal
11193246000143,8,cnae_secundario
11196777000190,6,cnae_fiscal
11196777000190,6,cnae_secundario
11196777000190,5,cnae_secundario
11248900000179,13,cnae_fiscal
11248900000179,9,cnae_secundario
11248900000250,13,cnae_fiscal
11279865000155,45,cnae_fiscal
11279865000155,8,cnae_secundario
11289977000197,10,cnae_fiscal
11289977000197,10,cnae_secundario
11292373000108,39,cnae_fiscal
11292373000108,39,cnae_secundario
11292373000108,5,cnae_secundario
11292373000108,11,cnae_secundario
11292373000108,38,cnae_secundario
11292373000280,39,cnae_fiscal
11292373000280,5,cnae_secundario
11292373000280,39,cnae_secundario
11292373000280,11,cnae_secundario
11292373000361,39,cnae_fiscal
11292373000361,5,cnae_secundario
11292373000361,39,cnae_secundario
11292373000361,11,cnae_secundario
11304456000161,4,cnae_fiscal
11304469000130,4,cnae_fiscal
11304469000130,4,cnae_secundario
11307101000126,39,cnae_fiscal
11327950000141,10,cnae_fiscal
11327950000141,13,cnae_secundario
11327950000141,10,cnae_secundario
11342178000137,14,cnae_fiscal
11342178000137,8,cnae_secundario
11342178000137,13,cnae_secundario
11342178000137,9,cnae_secundario
11342178000137,14,cnae_secundario
11348571000138,11,cnae_fiscal
11348571000138,4,cnae_secundario
11377710000151,47,cnae_fiscal
11377710000232,47,cnae_fiscal
11377710000402,47,cnae_fiscal
11411608000125,11,cnae_fiscal
11411608000125,11,cnae_secundario
11411608000206,11,cnae_fiscal
11411608000206,11,cnae_secundario
11422535000177,9,cnae_fiscal
11422535000177,13,cnae_secundario
11428569000179,43,cnae_fiscal
11435149000110,29,cnae_fiscal
11435149000110,2,cnae_secundario
11435149000110,29,cnae_secundario
11446738000101,10,cnae_fiscal
11449902000126,11,cnae_fiscal
11449902000126,38,cnae_secundario
11449902000126,39,cnae_secundario
11449902000207,11,cnae_fiscal
11449902000207,11,cnae_secundario
11449902000207,39,cnae_secundario
11449902000398,11,cnae_fiscal
11449902000398,11,cnae_secundario
11449902000398,39,cnae_secundario
11451539000183,9,cnae_fiscal
11451539000183,9,cnae_secundario
11451539000183,8,cnae_secundario
11451539000183,10,cnae_secundario
11451539000183,13,cnae_secundario
11483125000136,43,cnae_fiscal
11483125000136,43,cnae_secundario
11544863000146,5,cnae_fiscal
11578867000145,47,cnae_fiscal
11578867000145,13,cnae_secundario
11578867000145,47,cnae_secundario
11578867000226,47,cnae_fiscal
11578867000226,47,cnae_secundario
11578867000226,8,cnae_secundario
11578867000226,6,cnae_secundario
11586819000107,9,cnae_fiscal
11586819000107,9,cnae_secundario
11586819000107,8,cnae_secundario
11609878000145,43,cnae_fiscal
11656893000144,4,cnae_fiscal
11656893000144,5,cnae_secundario
11656893000144,6,cnae_secundario
11656893000144,4,cnae_secundario
11668744000103,11,cnae_fiscal
11737023000108,11,cnae_fiscal
11737023000108,11,cnae_secundario
11749649000126,10,cnae_fiscal
11749649000126,39,cnae_secundario
11756019000189,13,cnae_fiscal
11756019000189,9,cnae_secundario
11774828000113,9,cnae_fiscal
11803872000104,10,cnae_fiscal
11805718000171,14,cnae_fiscal
11805718000171,14,cnae_secundario
11805718000171,9,cnae_secundario
11826652000104,8,cnae_fiscal
11826652000104,9,cnae_secundario
11854918000114,10,cnae_fiscal
11854918000114,10,cnae_secundario
11917773000153,39,cnae_fiscal
11917773000153,10,cnae_secundario
11917773000153,39,cnae_secundario
11950726000101,10,cnae_fiscal
11950726000101,13,cnae_secundario
11950726000101,10,cnae_secundario
11971355000144,6,cnae_fiscal
11971355000144,6,cnae_secundario
12096499000161,9,cnae_fiscal
12096499000161,13,cnae_secundario
12096499000161,9,cnae_secundario
12102099000111,39,cnae_fiscal
12102099000111,39,cnae_secundario
12102099000111,6,cnae_secundario
12103630000170,43,cnae_fiscal
12103630000170,10,cnae_secundario
12103630000251,39,cnae_fiscal
12103630000251,39,cnae_secundario
12103630000251,10,cnae_secundario
12103630000332,39,cnae_fiscal
12103630000332,11,cnae_secundario
12103630000332,39,cnae_secundario
12111752000109,6,cnae_fiscal
12111752000109,10,cnae_secundario
12111752000109,6,cnae_secundario
12111752000109,14,cnae_secundario
12111752000109,13,cnae_secundario
12152753000100,8,cnae_fiscal
12152753000100,9,cnae_secundario
12152753000100,10,cnae_secundario
12152753000100,13,cnae_secundario
12239491000107,4,cnae_fiscal
12326760000172,6,cnae_fiscal
12326760000172,6,cnae_secundario
12326760000172,10,cnae_secundario
12326760000172,45,cnae_secundario
12381367000181,11,cnae_fiscal
12381367000181,11,cnae_secundario
12381367000262,11,cnae_fiscal
12381367000262,11,cnae_secundario
12381367000343,11,cnae_fiscal
12381367000343,11,cnae_secundario
12381367000424,11,cnae_fiscal
12381367000424,11,cnae_secundario
12482265000152,10,cnae_fiscal
12601713000190,39,cnae_fiscal
12601713000190,39,cnae_secundario
12601713000190,5,cnae_secundario
12601713000190,6,cnae_secundario
12601713000190,10,cnae_secundario
12608430000170,6,cnae_fiscal
12608430000170,13,cnae_secundario
12608430000170,8,cnae_secundario
12608430000170,10,cnae_secundario
12664785000186,39,cnae_fiscal
12700890000123,10,cnae_fiscal
12710232000112,11,cnae_fiscal
12753315000199,39,cnae_fiscal
12780972000125,45,cnae_fiscal
12780972000125,45,cnae_secundario
12835039000108,10,cnae_fiscal
12835039000108,9,cnae_secundario
12835039000108,8,cnae_secundario
12835039000108,13,cnae_secundario
12940639000136,13,cnae_fiscal
12940639000136,9,cnae_secundario
12940639000136,6,cnae_secundario
12940639000136,11,cnae_secundario
12940639000136,13,cnae_secundario
12942025000193,43,cnae_fiscal
12947899000133,4,cnae_fiscal
12947899000133,5,cnae_secundario
12947899000133,11,cnae_secundario
13038354000177,39,cnae_fiscal
13038354000177,10,cnae_secundario
13038354000177,39,cnae_secundario
13038354000177,8,cnae_secundario
13043619000125,6,cnae_fiscal
13043619000125,14,cnae_secundario
13043619000125,10,cnae_secundario
13076534000143,1,cnae_fiscal
13081484000192,45,cnae_fiscal
13081484000192,45,cnae_secundario
13087434000112,13,cnae_fiscal
13087434000112,13,cnae_secundario
13087434000112,39,cnae_secundario
13087434000112,10,cnae_secundario
13087434000112,9,cnae_secundario
13140318000110,9,cnae_fiscal
13140318000110,9,cnae_secundario
13171768000170,10,cnae_fiscal
13178915000133,43,cnae_fiscal
13181066000177,6,cnae_fiscal
13181066000177,6,cnae_secundario
13265089000160,13,cnae_fiscal
13265089000160,10,cnae_secundario
13265089000160,13,cnae_secundario
13352659000159,10,cnae_fiscal
13352659000159,14,cnae_secundario
13352659000159,6,cnae_secundario
13352659000159,10,cnae_secundario
13352659000159,39,cnae_secundario
13393172000114,6,cnae_fiscal
13393172000114,43,cnae_secundario
13393172000114,23,cnae_secundario
13393172000114,39,cnae_secundario
13414681000186,2,cnae_fiscal
13414681000186,2,cnae_secundario
13431839000126,11,cnae_fiscal
13431839000126,8,cnae_secundario
13431839000126,11,cnae_secundario
13431839000126,10,cnae_secundario
13431839000207,11,cnae_fiscal
13431839000207,10,cnae_secundario
13431839000207,8,cnae_secundario
13431839000207,11,cnae_secundario
13431839000398,11,cnae_fiscal
13431839000398,10,cnae_secundario
13431839000398,8,cnae_secundario
13431839000398,11,cnae_secundario
13452239000144,43,cnae_fiscal
13543400000195,13,cnae_fiscal
13543400000195,6,cnae_secundario
13543400000195,13,cnae_secundario
13543400000195,9,cnae_secundario
13572040000150,10,cnae_fiscal
13572040000150,2,cnae_secundario
13577457000105,6,cnae_fiscal
13577457000105,6,cnae_secundario
13577457000105,10,cnae_secundario
13577457000105,39,cnae_secundario
13577457000296,11,cnae_fiscal
13577457000377,31,cnae_fiscal
13620870000105,11,cnae_fiscal
13620870000105,11,cnae_secundario
13644398000140,11,cnae_fiscal
13644398000221,11,cnae_fiscal
13644398000302,11,cnae_fiscal
13667685000176,2,cnae_fiscal
13667685000176,11,cnae_secundario
13667685000176,2,cnae_secundario
13667685000176,28,cnae_secundario
13686811000130,39,cnae_fiscal
13806031000186,6,cnae_fiscal
13806031000186,11,cnae_secundario
13806031000186,6,cnae_secundario
13806031000267,6,cnae_fiscal
13806031000267,11,cnae_secundario
13806031000267,6,cnae_secundario
13821537000164,6,cnae_fiscal
13821537000164,39,cnae_secundario
13821537000164,11,cnae_secundario
13836713000131,39,cnae_fiscal
13848737000100,13,cnae_fiscal
13848737000100,11,cnae_secundario
13848737000100,13,cnae_secundario
13850094000130,43,cnae_fiscal
13850094000130,43,cnae_secundario
13850094000210,43,cnae_fiscal
13850094000210,43,cnae_secundario
13868394000146,8,cnae_fiscal
13893821000146,5,cnae_fiscal
13900434000190,8,cnae_fiscal
13900434000190,8,cnae_secundario
14041451000181,6,cnae_fiscal
14041451000181,6,cnae_secundario
14041451000181,11,cnae_secundario
14104910000129,11,cnae_fiscal
14104910000129,11,cnae_secundario
14104910000129,47,cnae_secundario
14159485000175,9,cnae_fiscal
14159485000175,8,cnae_secundario
14159485000175,9,cnae_secundario
14201907000123,9,cnae_fiscal
14201907000123,9,cnae_secundario
14222499000196,11,cnae_fiscal
14222499000196,43,cnae_secundario
14222499000196,14,cnae_secundario
14222499000196,6,cnae_secundario
14222499000196,10,cnae_secundario
14222499000196,11,cnae_secundario
14230561000191,8,cnae_fiscal
14230561000191,6,cnae_secundario
14230561000191,9,cnae_secundario
14230561000191,47,cnae_secundario
14246005000103,6,cnae_fiscal
14246005000103,6,cnae_secundario
14258512000167,13,cnae_fiscal
14283988000158,43,cnae_fiscal
14323725000125,39,cnae_fiscal
14323725000125,39,cnae_secundario
14381178000134,13,cnae_fiscal
14381178000134,11,cnae_secundario
14381178000134,13,cnae_secundario
14381178000134,3,cnae_secundario
14381178000134,10,cnae_secundario
14407789000104,8,cnae_fiscal
14457098000115,39,cnae_fiscal
14457098000115,5,cnae_secundario
14457098000115,39,cnae_secundario
14548079000102,10,cnae_fiscal
14548079000102,6,cnae_secundario
14548079000102,47,cnae_secundario
14548079000102,43,cnae_secundario
14548079000102,5,cnae_secundario
14548079000102,39,cnae_secundario
14548079000102,10,cnae_secundario
14548079000102,13,cnae_secundario
14549315000105,43,cnae_fiscal
14549315000105,43,cnae_secundario
14549315000105,2,cnae_secundario
14563446000139,39,cnae_fiscal
14582849000125,8,cnae_fiscal
14582849000125,9,cnae_secundario
14582849000125,8,cnae_secundario
14635094000180,8,cnae_fiscal
14635094000180,10,cnae_secundario
14635094000180,8,cnae_secundario
14639286000164,39,cnae_fiscal
14639286000164,39,cnae_secundario
14745117000109,45,cnae_fiscal
14745117000109,45,cnae_secundario
14745117000109,10,cnae_secundario
14745117000290,45,cnae_fiscal
14745117000290,45,cnae_secundario
14751581000108,11,cnae_fiscal
14751581000108,11,cnae_secundario
14751581000108,4,cnae_secundario
14751611000186,11,cnae_fiscal
14751611000186,4,cnae_secundario
14751611000186,11,cnae_secundario
14757458000102,13,cnae_fiscal
14757458000102,8,cnae_secundario
14757458000102,13,cnae_secundario
14758035000107,14,cnae_fiscal
14828637000185,8,cnae_fiscal
14883329000152,4,cnae_fiscal
14883329000152,4,cnae_secundario
14936768000186,47,cnae_fiscal
14936768000186,8,cnae_secundario
14936768000186,9,cnae_secundario
14936768000186,47,cnae_secundario
15013788000148,13,cnae_fiscal
15013788000148,9,cnae_secundario
15013788000148,10,cnae_secundario
15048137000193,4,cnae_fiscal
15048137000193,4,cnae_secundario
15048137000193,14,cnae_secundario
15048137000193,11,cnae_secundario
15138934000161,11,cnae_fiscal
