id,resposta,id_parlamentar_voz,pergunta_id
77249,0,1178848,9
77255,0,1204557,9
77277,0,174095,9
77311,0,1204572,9
77337,0,1204556,9
77340,0,1204551,9
77395,0,1204352,9
77398,0,1105112,9
77405,0,1204379,9
77420,0,1178851,9
77436,0,1178831,9
77444,0,1178852,9
77454,0,1204375,9
77457,0,1204353,9
77458,0,1160641,9
77468,0,1160591,9
77471,0,1178995,9
77473,0,1160645,9
77475,0,1205535,9
77492,0,1160553,9
77505,0,174571,9
77508,0,174553,9
77530,0,1204554,9
77539,0,1204567,9
77543,0,1197438,9
77552,0,1204558,9
77554,0,1139285,9
77561,0,174057,9
77564,0,169871,9
77568,0,1204560,9
77593,0,174574,9
77618,0,194931,9
77631,0,1205476,9
77654,0,174634,9
77655,0,1193982,9
77659,0,1178853,9
77661,0,1204564,9
77674,0,1178861,9
77679,0,1150418,9
77682,0,1160610,9
77710,0,1204565,9
77714,0,1178858,9
77716,0,1209189,9
77723,0,174537,9
77736,0,1204571,9
77737,0,1160530,9
77739,0,174535,9
77747,0,1178860,9
77760,0,1178862,9
77763,0,1204576,9
77772,0,192102,9
77782,0,1160619,9
77786,0,174141,9
77803,0,174140,9
77814,0,1178854,9
77819,0,199654,9
77822,0,1204559,9
77842,0,174554,9
77843,0,193083,9
77847,0,1141458,9
77849,0,174060,9
77858,0,1204573,9
77867,0,1178863,9
77872,0,1178856,9
77881,0,1204553,9
77882,0,1178857,9
77883,0,173808,9
77917,0,1160600,9
77918,0,1160666,9
77924,0,1160569,9
77938,0,1178997,9
77940,0,1204550,9
77967,0,1204541,9
77976,0,174216,9
77978,0,1204542,9
77982,0,1178866,9
77984,0,174305,9
77986,0,1178865,9
77993,0,1204533,9
77994,0,1141464,9
77996,0,1133439,9
77998,0,1204489,9
78000,0,1141470,9
78002,0,190201,9
78012,0,1204481,9
78025,0,174308,9
78026,0,1204487,9
78047,0,162881,9
78053,0,1178864,9
78056,0,1141440,9
78058,0,1204548,9
78064,0,1204488,9
78065,0,1178868,9
78070,0,1204549,9
78082,0,174299,9
78085,0,1204486,9
78093,0,1129618,9
78103,0,1160669,9
78113,0,1143632,9
78119,0,1178867,9
78134,0,174213,9
78135,0,1195866,9
78145,0,174212,9
78155,0,1122466,9
78183,0,1204377,9
78243,0,1204372,9
78252,0,173655,9
78255,0,1204381,9
78277,0,1204380,9
78287,0,1204011,9
78293,0,1160575,9
78315,0,1204374,9
78316,0,1141478,9
78320,0,1204383,9
78323,0,1204354,9
78347,0,1141562,9
78354,0,1178874,9
78355,0,1178872,9
78359,0,1160643,9
78360,0,174235,9
78398,0,1204355,9
78404,0,181297,9
78409,0,1160517,9
78419,0,1204356,9
78426,0,1178871,9
78432,0,166179,9
78442,0,1178873,9
78464,0,1206231,9
78465,0,1160534,9
78493,0,174372,9
78525,0,1178880,9
78527,0,1204386,9
78530,0,1178876,9
78531,0,1204389,9
78537,0,173666,9
78541,0,1179587,9
78559,0,1204413,9
78567,0,1121948,9
78585,0,1204412,9
78598,0,1204391,9
78611,0,1178877,9
78624,0,1160598,9
78636,0,174371,9
78650,0,1178879,9
78658,0,1178878,9
78664,0,1166402,9
78670,0,1204392,9
78671,0,174366,9
78684,0,1204390,9
78685,0,1204419,9
78690,0,173674,9
78697,0,1141408,9
78699,0,1178888,9
78719,0,1204575,9
78721,0,181366,9
78724,0,1178881,9
78725,0,1168175,9
78748,0,1178882,9
78755,0,1185500,9
78757,0,1178886,9
78759,0,1112437,9
78760,0,1204561,9
78768,0,174200,9
78772,0,1204552,9
78774,0,1204566,9
78781,0,1141474,9
78786,0,181055,9
78791,0,1141412,9
78795,0,1178885,9
78796,0,1178889,9
78818,0,1141558,9
78832,0,1122974,9
78840,0,1204562,9
78865,0,1178884,9
78879,0,1204563,9
78891,0,1204570,9
78894,0,1204574,9
78897,0,1171620,9
78906,0,1178895,9
78912,0,1160632,9
78931,0,1133374,9
78952,0,1178998,9
78955,0,1204518,9
78957,0,1160518,9
78970,0,1141531,9
78989,0,174749,9
78996,0,1198197,9
79001,0,1204494,9
79058,0,1141513,9
79064,0,1160556,9
79072,0,1171619,9
79096,0,173586,9
79101,0,1204490,9
79110,0,1204482,9
79112,0,1161550,9
79136,0,1204515,9
79162,0,174156,9
79164,0,1186775,9
79172,0,1178894,9
79196,0,1137853,9
79212,0,1204508,9
79234,0,174585,9
79235,0,1204492,9
79236,0,174646,9
79241,0,1178890,9
79248,0,1178898,9
79258,0,1178893,9
79259,0,1204517,9
79274,0,174751,9
79278,0,1160599,9
79292,0,1204491,9
79318,0,198057,9
79334,0,192776,9
79343,0,174655,9
79344,0,1177282,9
79351,0,1204483,9
79381,0,174161,9
79396,0,1159238,9
79411,0,1204524,9
79419,0,1178892,9
79425,0,1204547,9
79439,0,1141516,9
79448,0,174159,9
79456,0,1204520,9
79468,0,1160640,9
79472,0,1178891,9
79480,0,1178896,9
79507,0,1141441,9
79540,0,1141427,9
79546,0,174762,9
79550,0,1207309,9
79555,0,1160588,9
79556,0,1204523,9
79560,0,174158,9
79590,0,174651,9
79591,0,174765,9
79597,0,1204512,9
79598,0,1205298,9
79599,0,1179000,9
79610,0,1141482,9
79616,0,1141372,9
79617,0,1204539,9
79629,0,1204510,9
79633,0,1160609,9
79646,0,1146788,9
79648,0,1160758,9
79656,0,1204480,9
79671,0,1204545,9
79687,0,1160510,9
79697,0,1205303,9
79698,0,1204382,9
79709,0,1204358,9
79713,0,174376,9
79720,0,1178901,9
79723,0,1207176,9
79726,0,1181316,9
79758,0,1204351,9
79759,0,1141411,9
79766,0,1160587,9
79785,0,174374,9
79798,0,1204357,9
79814,0,1141552,9
79824,0,1148134,9
79832,0,1204474,9
79839,0,1204439,9
79855,0,1141401,9
79863,0,1198963,9
79896,0,1178904,9
79904,0,1204449,9
79920,0,1146307,9
79927,0,1204467,9
79931,0,1204472,9
79937,0,1198783,9
79945,0,1178908,9
79946,0,1204505,9
79948,0,174079,9
79949,0,174352,9
79954,0,1178907,9
79955,0,1141335,9
79965,0,1134812,9
79976,0,1204498,9
79980,0,1204496,9
80000,0,1204500,9
80003,0,174075,9
80006,0,174077,9
80011,0,167312,9
80013,0,1204497,9
80029,0,1204495,9
80042,0,1178909,9
80044,0,1204538,9
80057,0,1204499,9
80059,0,1160602,9
80060,0,1178906,9
80061,0,1178911,9
80075,0,1135054,9
80103,0,1160527,9
80110,0,1204420,9
80117,0,1141490,9
80123,0,174040,9
80124,0,1204394,9
80138,0,1160674,9
80142,0,1160635,9
80146,0,174044,9
80153,0,1204421,9
80155,0,1204393,9
80160,0,174043,9
80175,0,174467,9
80205,0,1195143,9
80207,0,1141422,9
80262,0,1178919,9
80271,0,1204426,9
80280,0,1178917,9
80281,0,172442,9
80288,0,1178915,9
80294,0,1204422,9
80295,0,192699,9
80315,0,1141523,9
80327,0,1204423,9
80330,0,174419,9
80345,0,1204427,9
80354,0,1204425,9
80355,0,174471,9
80359,0,1178923,9
80366,0,1204428,9
80370,0,174439,9
80373,0,174478,9
80379,0,1178916,9
80390,0,1160528,9
80414,0,1178914,9
80421,0,1178918,9
80439,0,174474,9
80444,0,1178921,9
80454,0,1141421,9
80475,0,173801,9
80487,0,1178922,9
80491,0,1160642,9
80509,0,1178920,9
80511,0,1204429,9
80522,0,1167614,9
80544,0,1141431,9
80561,0,174319,9
80571,0,174459,9
80577,0,1204430,9
80588,0,1187008,9
80600,0,167138,9
80607,0,1151965,9
80608,0,1159237,9
80611,0,1191923,9
80622,0,1188097,9
80626,0,1178925,9
80632,0,1204431,9
80634,0,1178924,9
80651,0,1204432,9
80669,0,174317,9
80679,0,1178926,9
80684,0,197707,9
80692,0,1204384,9
80699,0,173772,9
80702,0,1160578,9
80704,0,173460,9
80712,0,1205865,9
80726,0,173463,9
80742,0,174383,9
80761,0,1180545,9
80763,0,1204418,9
80778,0,1204411,9
80781,0,1204414,9
80785,0,1160592,9
80799,0,1204400,9
80809,0,1204387,9
80818,0,1204396,9
80835,0,1178933,9
80845,0,1162332,9
80849,0,174385,9
80850,0,1204399,9
80864,0,173778,9
80885,0,1178931,9
80887,0,1204395,9
80891,0,1178927,9
80895,0,1141454,9
80899,0,1107283,9
80902,0,174378,9
80904,0,1193726,9
80905,0,1178935,9
80928,0,1178832,9
80937,0,173788,9
80941,0,1178929,9
80963,0,1160663,9
80965,0,1132504,9
80975,0,1204398,9
80993,0,1160621,9
81024,0,1178930,9
81048,0,1204397,9
81059,0,1178928,9
81062,0,1178934,9
81090,0,1205548,9
81093,0,1178944,9
81098,0,1204478,9
81112,0,174856,9
81130,0,1204433,9
81156,0,1189593,9
81162,0,174848,9
81176,0,1191945,9
81185,0,1141430,9
81193,0,1204459,9
81202,0,1204456,9
81222,0,174172,9
81230,0,172912,9
81244,0,1122158,9
81260,0,1178936,9
81266,0,1193165,9
81285,0,1204451,9
81290,0,1178942,9
81311,0,1178946,9
81314,0,174254,9
81334,0,174688,9
81342,0,174693,9
81363,0,1204450,9
81371,0,1160512,9
81388,0,1141515,9
81394,0,1204477,9
81419,0,1133968,9
81424,0,1178937,9
81433,0,1178833,9
81440,0,1141439,9
81450,0,1178802,9
81464,0,1204460,9
81470,0,1196358,9
81473,0,1178941,9
81490,0,1196357,9
81536,0,173701,9
81555,0,1160631,9
81561,0,1141379,9
81573,0,1178945,9
81586,0,1160672,9
81587,0,1204454,9
81619,0,173568,9
81621,0,1160511,9
81629,0,1204443,9
81724,0,1204457,9
81731,0,1204448,9
81732,0,1115746,9
81749,0,173424,9
81774,0,1211649,9
81809,0,1160677,9
81813,0,1204463,9
81828,0,1204458,9
81844,0,1178947,9
81847,0,1204442,9
81857,0,1204444,9
81873,0,193472,9
81874,0,1193066,9
81879,0,1204440,9
81914,0,174253,9
81917,0,1141450,9
81950,0,1204455,9
81952,0,176874,9
81954,0,1178943,9
81957,0,1204461,9
81977,0,1204447,9
81978,0,1204464,9
81988,0,1152605,9
82001,0,1204476,9
82004,0,1205550,9
82023,0,1204462,9
82026,0,1204446,9
82065,0,1204441,9
82087,0,1178939,9
82104,0,1109429,9
82110,0,1204453,9
82113,0,1178948,9
82124,0,1178951,9
82125,0,1141428,9
82148,0,1141535,9
82154,0,1204473,9
82165,0,1178952,9
82194,0,1204445,9
82202,0,1141459,9
82213,0,1108338,9
82242,0,1141483,9
82253,0,1178955,9
82255,0,1204378,9
82270,0,1141508,9
82274,0,1178956,9
82278,0,1204359,9
82283,0,174177,9
82284,0,1204360,9
82290,0,174359,9
82294,0,1178954,9
82313,0,1178953,9
82329,0,1204468,9
82331,0,1160531,9
82370,0,1178961,9
82384,0,164960,9
82410,0,1204465,9
82415,0,1178958,9
82426,0,1204479,9
82434,0,1141417,9
82437,0,1178959,9
82446,0,1204475,9
82459,0,174399,9
82488,0,1178962,9
82503,0,173692,9
82507,0,174398,9
82512,0,190842,9
82515,0,175431,9
82520,0,1194261,9
82522,0,174400,9
82531,0,174395,9
82534,0,1160673,9
82552,0,1141527,9
82556,0,1204404,9
82577,0,1178835,9
82578,0,1178963,9
82599,0,1160570,9
82603,0,1160552,9
82613,0,1205863,9
82614,0,1204415,9
82619,0,1178996,9
82628,0,1160581,9
82629,0,1194262,9
82639,0,1160607,9
82642,0,173486,9
82649,0,1156190,9
82656,0,1204405,9
82696,0,1179001,9
82701,0,1204388,9
82710,0,1204403,9
82721,0,1124411,9
82725,0,173482,9
82736,0,1163321,9
82750,0,1133810,9
82753,0,1160559,9
82754,0,1178965,9
82765,0,173891,9
82776,0,173992,9
82779,0,1178964,9
82781,0,1133373,9
82790,0,1136811,9
82793,0,1204409,9
82794,0,1204406,9
82805,0,1204416,9
82815,0,1204365,9
82821,0,1204361,9
82840,0,173696,9
82863,0,1160651,9
82873,0,1204368,9
82879,0,1160515,9
82890,0,1204376,9
82895,0,1204362,9
82902,0,1141405,9
82903,0,1204367,9
82908,0,1160571,9
82941,0,1160604,9
82950,0,1164360,9
82961,0,1204369,9
82962,0,1202063,9
82970,0,174010,9
82984,0,1116379,9
82989,0,1178966,9
82999,0,1204366,9
83032,0,1204373,9
83033,0,1192120,9
83034,0,1160536,9
83054,0,1178969,9
83060,0,1204408,9
83067,0,1204385,9
83091,0,1178968,9
83095,0,1151208,9
83098,0,1178971,9
83126,0,1178970,9
83129,0,1171623,9
83131,0,168720,9
83134,0,174052,9
83167,0,1178981,9
83184,0,174262,9
83196,0,1178975,9
83201,0,1204536,9
83239,0,173434,9
83241,0,1178984,9
83248,0,1113247,9
83254,0,1178983,9
83274,0,1160659,9
83286,0,1178987,9
83308,0,1178829,9
83325,0,1178992,9
83329,0,1204529,9
83338,0,1160561,9
83353,0,1204502,9
83368,0,1204522,9
83400,0,1141555,9
83408,0,1204514,9
83415,0,1160558,9
83419,0,1204546,9
83420,0,1154178,9
83436,0,174283,9
83439,0,192346,9
83450,0,1141391,9
83468,0,1204530,9
83479,0,1178830,9
83480,0,1204501,9
83485,0,1141398,9
83499,0,173604,9
83514,0,174278,9
83561,0,173535,9
83563,0,180920,9
83572,0,1160532,9
83601,0,1204525,9
83621,0,1160589,9
83624,0,1178989,9
83625,0,1160653,9
83655,0,1204528,9
83660,0,1152610,9
83693,0,174277,9
83751,0,1160660,9
83763,0,1141553,9
83791,0,1204506,9
83798,0,1160655,9
83830,0,1178980,9
83869,0,1204531,9
83882,0,1178973,9
83899,0,1195581,9
83928,0,1160601,9
83950,0,1204504,9
83968,0,1204526,9
83977,0,1204511,9
83986,0,166828,9
83994,0,1196378,9
84020,0,1204544,9
84028,0,1204513,9
84045,0,1160667,9
84052,0,174784,9
84083,0,173805,9
84116,0,1204532,9
84152,0,1141560,9
84153,0,173437,9
84174,0,173433,9
84191,0,1178972,9
84193,0,174270,9
84195,0,174787,9
84203,0,1160976,9
84241,0,173584,9
84256,0,1204537,9
84280,0,1204521,9
84293,0,1204527,9
84299,0,1160544,9
84315,0,1178977,9
84319,0,173441,9
84324,0,173553,9
84341,0,174273,9
84361,0,174275,9
84364,0,1178982,9
84375,0,1141518,9
84379,0,1178990,9
84386,0,1141488,9
84390,0,1204485,9
84401,0,1178988,9
84408,0,1204516,9
84460,0,1160545,9
84479,0,1204484,9
84505,0,1118594,9
84543,0,1204540,9
84555,0,173531,9
84578,0,1178993,9
84584,0,1178994,9
84587,0,1204364,9
84599,0,1204370,9
84602,0,1160639,9
84619,0,1141480,9
84628,0,1137070,9
84635,0,1143084,9
84639,0,1204363,9
84686,0,1204507,9
84736,1,1160535,9
84765,1,1114941,9
84817,0,1178887,9
84819,0,174160,9
84979,1,1178985,9
84991,0,1194592,9
85021,1,1204535,9
85059,-2,1160665,9
85070,0,1195997,9
85072,0,1204519,9
85150,1,1178979,9
85164,-2,1204452,9
85169,0,1196359,9
85251,0,173793,9
85281,1,1164359,9
85294,-2,173466,9
85298,1,1178986,9
85328,1,1204509,9
85331,1,1160538,9
85383,1,1178910,9
85401,1,1204407,9
85413,1,1160508,9
85425,0,1211866,9
85450,1,1204534,9
85507,0,1204410,9
85510,1,1204371,9
85522,1,1204503,9
85529,0,1204543,9
85618,1,1178912,9
85620,1,1157130,9
85621,0,1178825,10
85625,0,1178837,10
85630,0,173943,10
85634,0,1204471,10
85635,0,1204434,10
85636,0,1141434,10
85641,0,1178838,10
85652,0,1204435,10
85660,0,1160613,10
85688,0,1178839,10
85691,0,1204469,10
85692,0,1178836,10
85704,0,1204438,10
85709,0,1178844,10
85710,0,1204466,10
85711,0,1204436,10
85712,0,1194340,10
85725,0,1178845,10
85739,0,1204437,10
85747,0,1146949,10
85753,0,1160541,10
85755,0,1178843,10
85761,0,1171617,10
85763,0,1194260,10
85768,0,174558,10
85776,0,1178842,10
85779,0,1204555,10
85782,0,174356,10
85783,0,1204569,10
85790,0,174090,10
85809,0,1200153,10
85811,0,1178848,10
85817,0,1204557,10
85839,0,174095,10
85873,0,1204572,10
85899,0,1204556,10
85902,0,1204551,10
85957,0,1204352,10
85960,0,1105112,10
85967,0,1204379,10
85982,0,1178851,10
85998,0,1178831,10
86006,0,1178852,10
86016,0,1204375,10
86019,0,1204353,10
86020,0,1160641,10
86030,0,1160591,10
86033,0,1178995,10
86035,0,1160645,10
86037,0,1205535,10
86054,0,1160553,10
86067,0,174571,10
86070,0,174553,10
86092,0,1204554,10
86101,0,1204567,10
86105,0,1197438,10
86114,0,1204558,10
86116,0,1139285,10
86123,0,174057,10
86126,0,169871,10
86130,0,1204560,10
86155,0,174574,10
86180,0,194931,10
86193,0,1205476,10
86216,0,174634,10
86217,0,1193982,10
86221,0,1178853,10
86223,0,1204564,10
86236,0,1178861,10
86241,0,1150418,10
86244,0,1160610,10
86272,0,1204565,10
86276,0,1178858,10
86278,0,1209189,10
86285,0,174537,10
86298,0,1204571,10
86299,0,1160530,10
86301,0,174535,10
86309,0,1178860,10
86322,0,1178862,10
86325,0,1204576,10
86334,0,192102,10
86344,0,1160619,10
86348,0,174141,10
86365,0,174140,10
86376,0,1178854,10
86381,0,199654,10
86384,0,1204559,10
86404,0,174554,10
86405,0,193083,10
86409,0,1141458,10
86411,0,174060,10
86420,0,1204573,10
86429,0,1178863,10
86434,0,1178856,10
86443,0,1204553,10
86444,0,1178857,10
86445,0,173808,10
86479,0,1160600,10
86480,0,1160666,10
86486,0,1160569,10
86500,0,1178997,10
86502,0,1204550,10
86529,0,1204541,10
86538,0,174216,10
86540,0,1204542,10
86544,0,1178866,10
86546,0,174305,10
86548,0,1178865,10
86555,0,1204533,10
86556,0,1141464,10
86558,0,1133439,10
86560,0,1204489,10
86562,0,1141470,10
86564,0,190201,10
86574,0,1204481,10
86587,0,174308,10
86588,0,1204487,10
86609,0,162881,10
86615,0,1178864,10
86618,0,1141440,10
86620,0,1204548,10
86626,0,1204488,10
86627,0,1178868,10
86632,0,1204549,10
86644,0,174299,10
86647,0,1204486,10
86655,0,1129618,10
86665,0,1160669,10
86675,0,1143632,10
86681,0,1178867,10
86696,0,174213,10
86697,0,1195866,10
86707,0,174212,10
86717,0,1122466,10
86745,0,1204377,10
86805,0,1204372,10
86814,0,173655,10
86817,0,1204381,10
86839,0,1204380,10
86849,0,1204011,10
86855,0,1160575,10
86877,0,1204374,10
86878,0,1141478,10
86882,0,1204383,10
86885,0,1204354,10
86909,0,1141562,10
86916,0,1178874,10
86917,0,1178872,10
86921,0,1160643,10
86922,0,174235,10
86960,0,1204355,10
86966,0,181297,10
86971,0,1160517,10
86981,0,1204356,10
86988,0,1178871,10
86994,0,166179,10
87004,0,1178873,10
87026,0,1206231,10
87027,0,1160534,10
87055,0,174372,10
87087,0,1178880,10
87089,0,1204386,10
87092,0,1178876,10
87093,0,1204389,10
87099,0,173666,10
87103,0,1179587,10
87121,0,1204413,10
87129,0,1121948,10
87147,0,1204412,10
87160,0,1204391,10
87173,0,1178877,10
87186,0,1160598,10
87198,0,174371,10
87212,0,1178879,10
87220,0,1178878,10
87226,0,1166402,10
87232,0,1204392,10
87233,0,174366,10
87246,0,1204390,10
87247,0,1204419,10
87252,0,173674,10
87259,0,1141408,10
87261,0,1178888,10
87281,0,1204575,10
87283,0,181366,10
87286,0,1178881,10
87287,0,1168175,10
87310,0,1178882,10
87317,0,1185500,10
87319,0,1178886,10
87321,0,1112437,10
87322,0,1204561,10
87330,0,174200,10
87334,0,1204552,10
87336,0,1204566,10
87343,0,1141474,10
87348,0,181055,10
87353,0,1141412,10
87357,0,1178885,10
87358,0,1178889,10
87380,0,1141558,10
87394,0,1122974,10
87402,0,1204562,10
87427,0,1178884,10
87441,0,1204563,10
87453,0,1204570,10
87456,0,1204574,10
87459,0,1171620,10
87468,0,1178895,10
87474,0,1160632,10
87493,0,1133374,10
87514,0,1178998,10
87517,0,1204518,10
87519,0,1160518,10
87532,0,1141531,10
87551,0,174749,10
87558,0,1198197,10
87563,0,1204494,10
87620,0,1141513,10
87626,0,1160556,10
87634,0,1171619,10
87658,0,173586,10
87663,0,1204490,10
87672,0,1204482,10
87674,0,1161550,10
87698,0,1204515,10
87724,0,174156,10
87726,0,1186775,10
87734,0,1178894,10
87758,0,1137853,10
87774,0,1204508,10
87796,0,174585,10
87797,0,1204492,10
87798,0,174646,10
87803,0,1178890,10
87810,0,1178898,10
87820,0,1178893,10
87821,0,1204517,10
87836,0,174751,10
87840,0,1160599,10
87854,0,1204491,10
87880,0,198057,10
87896,0,192776,10
87905,0,174655,10
87906,0,1177282,10
87913,0,1204483,10
87943,0,174161,10
87958,0,1159238,10
87973,0,1204524,10
87981,0,1178892,10
87987,0,1204547,10
88001,0,1141516,10
88010,0,174159,10
88018,0,1204520,10
88030,0,1160640,10
88034,0,1178891,10
88042,0,1178896,10
88069,0,1141441,10
88102,0,1141427,10
88108,0,174762,10
88112,0,1207309,10
88117,0,1160588,10
88118,0,1204523,10
88122,0,174158,10
88152,0,174651,10
88153,0,174765,10
88159,0,1204512,10
88160,0,1205298,10
88161,0,1179000,10
88172,0,1141482,10
88178,0,1141372,10
88179,0,1204539,10
88191,0,1204510,10
88195,0,1160609,10
88208,0,1146788,10
88210,0,1160758,10
88218,0,1204480,10
88233,0,1204545,10
88249,0,1160510,10
88259,0,1205303,10
88260,0,1204382,10
88271,0,1204358,10
88275,0,174376,10
88282,0,1178901,10
88285,0,1207176,10
88288,0,1181316,10
88320,0,1204351,10
88321,0,1141411,10
88328,0,1160587,10
88347,0,174374,10
88360,0,1204357,10
88376,0,1141552,10
88386,0,1148134,10
88394,0,1204474,10
88401,0,1204439,10
88417,0,1141401,10
88425,0,1198963,10
88458,0,1178904,10
88466,0,1204449,10
88482,0,1146307,10
88489,0,1204467,10
88493,0,1204472,10
88499,0,1198783,10
88507,0,1178908,10
88508,0,1204505,10
88510,0,174079,10
88511,0,174352,10
88516,0,1178907,10
88517,0,1141335,10
88527,0,1134812,10
88538,0,1204498,10
88542,0,1204496,10
88562,0,1204500,10
88565,0,174075,10
88568,0,174077,10
88573,0,167312,10
88575,0,1204497,10
88591,0,1204495,10
88604,0,1178909,10
88606,0,1204538,10
88619,0,1204499,10
88621,0,1160602,10
88622,0,1178906,10
88623,0,1178911,10
88637,0,1135054,10
88665,0,1160527,10
88672,0,1204420,10
88679,0,1141490,10
88685,0,174040,10
88686,0,1204394,10
88700,0,1160674,10
88704,0,1160635,10
88708,0,174044,10
88715,0,1204421,10
88717,0,1204393,10
88722,0,174043,10
88737,0,174467,10
88767,0,1195143,10
88769,0,1141422,10
88824,0,1178919,10
88833,0,1204426,10
88842,0,1178917,10
88843,0,172442,10
88850,0,1178915,10
88856,0,1204422,10
88857,0,192699,10
88877,0,1141523,10
88889,0,1204423,10
88892,0,174419,10
88907,0,1204427,10
88916,0,1204425,10
88917,0,174471,10
88921,0,1178923,10
88928,0,1204428,10
88932,0,174439,10
88935,0,174478,10
88941,0,1178916,10
88952,0,1160528,10
88976,0,1178914,10
88983,0,1178918,10
89001,0,174474,10
89006,0,1178921,10
89016,0,1141421,10
89037,0,173801,10
89049,0,1178922,10
89053,0,1160642,10
89071,0,1178920,10
89073,0,1204429,10
89084,0,1167614,10
89106,0,1141431,10
89123,0,174319,10
89133,0,174459,10
89139,0,1204430,10
89150,0,1187008,10
89162,0,167138,10
89169,0,1151965,10
89170,0,1159237,10
89173,0,1191923,10
89184,0,1188097,10
89188,0,1178925,10
89194,0,1204431,10
89196,0,1178924,10
89213,0,1204432,10
89231,0,174317,10
89241,0,1178926,10
89246,0,197707,10
89254,0,1204384,10
89261,0,173772,10
89264,0,1160578,10
89266,0,173460,10
89274,0,1205865,10
89288,0,173463,10
89304,0,174383,10
89323,0,1180545,10
89325,0,1204418,10
89340,0,1204411,10
89343,0,1204414,10
89347,0,1160592,10
89361,0,1204400,10
89371,0,1204387,10
89380,0,1204396,10
89397,0,1178933,10
89407,0,1162332,10
89411,0,174385,10
89412,0,1204399,10
89426,0,173778,10
89447,0,1178931,10
89449,0,1204395,10
89453,0,1178927,10
89457,0,1141454,10
89461,0,1107283,10
89464,0,174378,10
89466,0,1193726,10
89467,0,1178935,10
89490,0,1178832,10
89499,0,173788,10
89503,0,1178929,10
89525,0,1160663,10
89527,0,1132504,10
89537,0,1204398,10
89555,0,1160621,10
89586,0,1178930,10
89610,0,1204397,10
89621,0,1178928,10
89624,0,1178934,10
89652,0,1205548,10
89655,0,1178944,10
89660,0,1204478,10
89674,0,174856,10
89692,0,1204433,10
89718,0,1189593,10
89724,0,174848,10
89738,0,1191945,10
89747,0,1141430,10
89755,0,1204459,10
89764,0,1204456,10
89784,0,174172,10
89792,0,172912,10
89806,0,1122158,10
89822,0,1178936,10
89828,0,1193165,10
89847,0,1204451,10
89852,0,1178942,10
89873,0,1178946,10
89876,0,174254,10
89896,0,174688,10
89904,0,174693,10
89925,0,1204450,10
89933,0,1160512,10
89950,0,1141515,10
89956,0,1204477,10
89981,0,1133968,10
89986,0,1178937,10
89995,0,1178833,10
90002,0,1141439,10
90012,0,1178802,10
90026,0,1204460,10
90032,0,1196358,10
90035,0,1178941,10
90052,0,1196357,10
90098,0,173701,10
90117,0,1160631,10
90123,0,1141379,10
90135,0,1178945,10
90148,0,1160672,10
90149,0,1204454,10
90181,0,173568,10
90183,0,1160511,10
90191,0,1204443,10
90286,0,1204457,10
90293,0,1204448,10
90294,0,1115746,10
90311,0,173424,10
90336,0,1211649,10
90371,0,1160677,10
90375,0,1204463,10
90390,0,1204458,10
90406,0,1178947,10
90409,0,1204442,10
90419,0,1204444,10
90435,0,193472,10
90436,0,1193066,10
90441,0,1204440,10
90476,0,174253,10
90479,0,1141450,10
90512,0,1204455,10
90514,0,176874,10
90516,0,1178943,10
90519,0,1204461,10
90539,0,1204447,10
90540,0,1204464,10
90550,0,1152605,10
90563,0,1204476,10
90566,0,1205550,10
90585,0,1204462,10
90588,0,1204446,10
90627,0,1204441,10
90649,0,1178939,10
90666,0,1109429,10
90672,0,1204453,10
90675,0,1178948,10
90686,0,1178951,10
90687,0,1141428,10
90710,0,1141535,10
90716,0,1204473,10
90727,0,1178952,10
90756,0,1204445,10
90764,0,1141459,10
90775,0,1108338,10
90804,0,1141483,10
90815,0,1178955,10
90817,0,1204378,10
90832,0,1141508,10
90836,0,1178956,10
90840,0,1204359,10
90845,0,174177,10
90846,0,1204360,10
90852,0,174359,10
90856,0,1178954,10
90875,0,1178953,10
90891,0,1204468,10
90893,0,1160531,10
90932,0,1178961,10
90946,0,164960,10
90972,0,1204465,10
90977,0,1178958,10
90988,0,1204479,10
90996,0,1141417,10
90999,0,1178959,10
91008,0,1204475,10
91021,0,174399,10
91050,0,1178962,10
91065,0,173692,10
91069,0,174398,10
91074,0,190842,10
91077,0,175431,10
91082,0,1194261,10
91084,0,174400,10
91093,0,174395,10
91096,0,1160673,10
91114,0,1141527,10
91118,0,1204404,10
91139,0,1178835,10
91140,0,1178963,10
91161,0,1160570,10
91165,0,1160552,10
91175,0,1205863,10
91176,0,1204415,10
91181,0,1178996,10
91190,0,1160581,10
91191,0,1194262,10
91201,0,1160607,10
91204,0,173486,10
91211,0,1156190,10
91218,0,1204405,10
91258,0,1179001,10
91263,0,1204388,10
91272,0,1204403,10
91283,0,1124411,10
91287,0,173482,10
91298,0,1163321,10
91312,0,1133810,10
91315,0,1160559,10
91316,0,1178965,10
91327,0,173891,10
91338,0,173992,10
91341,0,1178964,10
91343,0,1133373,10
91352,0,1136811,10
91355,0,1204409,10
91356,0,1204406,10
91367,0,1204416,10
91377,0,1204365,10
91383,0,1204361,10
91402,0,173696,10
91425,0,1160651,10
91435,0,1204368,10
91441,0,1160515,10
91452,0,1204376,10
91457,0,1204362,10
91464,0,1141405,10
91465,0,1204367,10
91470,0,1160571,10
91503,0,1160604,10
91512,0,1164360,10
91523,0,1204369,10
91524,0,1202063,10
91532,0,174010,10
91546,0,1116379,10
